unit,iter,solver,time_us,phase
0,50,stdDP,1688.83,cold
0,100,stdDP,249.356,warm
0,150,stdDP,239.672,warm
0,200,stdDP,348.759,warm
0,50,parDP,47732.1,cold
0,100,parDP,985.122,warm
0,150,parDP,961.557,warm
0,200,parDP,864.827,warm
0,50,extDP,212.743,cold
0,100,extDP,245.677,warm
0,150,extDP,179.929,warm
0,200,extDP,131.507,warm
0,50,MILP,83040.4,cold
0,100,MILP,36822.3,warm
0,150,MILP,42053.1,warm
0,200,MILP,32272.4,warm
1,50,stdDP,524.478,cold
1,100,stdDP,223.97,warm
1,150,stdDP,200.313,warm
1,200,stdDP,212.399,warm
1,50,parDP,41195,cold
1,100,parDP,489.322,warm
1,150,parDP,514.263,warm
1,200,parDP,966.118,warm
1,50,extDP,451.59,cold
1,100,extDP,671.776,warm
1,150,extDP,379.561,warm
1,200,extDP,301.142,warm
1,50,MILP,99472.9,cold
1,100,MILP,162516,warm
1,150,MILP,141680,warm
1,200,MILP,129526,warm
2,50,stdDP,519.165,cold
2,100,stdDP,192.625,warm
2,150,stdDP,175.17,warm
2,200,stdDP,196.038,warm
2,50,parDP,41918,cold
2,100,parDP,1075.41,warm
2,150,parDP,1076.71,warm
2,200,parDP,1041.09,warm
2,50,extDP,618.652,cold
2,100,extDP,528.445,warm
2,150,extDP,413.076,warm
2,200,extDP,397.15,warm
2,50,MILP,107724,cold
2,100,MILP,71831.3,warm
2,150,MILP,70612,warm
2,200,MILP,68085.3,warm
3,50,stdDP,627.338,cold
3,100,stdDP,234.949,warm
3,150,stdDP,214.378,warm
3,200,stdDP,240.025,warm
3,50,parDP,38526.1,cold
3,100,parDP,1004.05,warm
3,150,parDP,996.158,warm
3,200,parDP,996.657,warm
3,50,extDP,117.318,cold
3,100,extDP,72.416,warm
3,150,extDP,64.255,warm
3,200,extDP,63.371,warm
3,50,MILP,41494.7,cold
3,100,MILP,39708,warm
3,150,MILP,41441.2,warm
3,200,MILP,39513,warm
4,50,stdDP,606.285,cold
4,100,stdDP,223.026,warm
4,150,stdDP,224.676,warm
4,200,stdDP,260.703,warm
4,50,parDP,42253.9,cold
4,100,parDP,1150.75,warm
4,150,parDP,1119.94,warm
4,200,parDP,1899.52,warm
4,50,extDP,233.71,cold
4,100,extDP,148.113,warm
4,150,extDP,140.19,warm
4,200,extDP,132.903,warm
4,50,MILP,82413.9,cold
4,100,MILP,96265.2,warm
4,150,MILP,86159.6,warm
4,200,MILP,88765.7,warm
5,50,stdDP,616.553,cold
5,100,stdDP,219.276,warm
5,150,stdDP,210.576,warm
5,200,stdDP,211.488,warm
5,50,parDP,44410.8,cold
5,100,parDP,988.887,warm
5,150,parDP,2015.07,warm
5,200,parDP,1000.91,warm
5,50,extDP,218.857,cold
5,100,extDP,136.109,warm
5,150,extDP,131.584,warm
5,200,extDP,133.217,warm
5,50,MILP,76912.2,cold
5,100,MILP,37002,warm
5,150,MILP,35054.4,warm
5,200,MILP,34059,warm
6,50,stdDP,651.524,cold
6,100,stdDP,313.841,warm
6,150,stdDP,240.845,warm
6,200,stdDP,230.588,warm
6,50,parDP,42481.4,cold
6,100,parDP,985.574,warm
6,150,parDP,984.609,warm
6,200,parDP,970.312,warm
6,50,extDP,489.038,cold
6,100,extDP,386.746,warm
6,150,extDP,390.794,warm
6,200,extDP,440.163,warm
6,50,MILP,105684,cold
6,100,MILP,168636,warm
6,150,MILP,196389,warm
6,200,MILP,170273,warm
7,50,stdDP,617.641,cold
7,100,stdDP,181.524,warm
7,150,stdDP,188.216,warm
7,200,stdDP,332.229,warm
7,50,parDP,46062.2,cold
7,100,parDP,995.896,warm
7,150,parDP,998.16,warm
7,200,parDP,998.907,warm
7,50,extDP,865.535,cold
7,100,extDP,794.548,warm
7,150,extDP,710.37,warm
7,200,extDP,795.279,warm
7,50,MILP,52129.3,cold
7,100,MILP,40634.1,warm
7,150,MILP,38037.1,warm
7,200,MILP,39892.1,warm
8,50,stdDP,457.946,cold
8,100,stdDP,181.614,warm
8,150,stdDP,194.128,warm
8,200,stdDP,174.447,warm
8,50,parDP,42731.8,cold
8,100,parDP,1117.93,warm
