unit,iter,solver,time_us,phase
0,50,stdDP,120960,cold
0,100,stdDP,13828.7,warm
0,150,stdDP,12965.6,warm
0,50,parDP,65401.5,cold
0,100,parDP,7402.06,warm
0,150,parDP,5279.58,warm
0,50,extDP,998.391,cold
0,100,extDP,1365.63,warm
0,150,extDP,1382.68,warm
0,50,MILP,306254,cold
0,100,MILP,287682,warm
0,150,MILP,284469,warm
1,50,stdDP,45201.9,cold
1,100,stdDP,23122.9,warm
1,150,stdDP,17345.3,warm
1,50,parDP,70361.1,cold
1,100,parDP,8240.85,warm
1,150,parDP,11720.3,warm
1,50,extDP,1406.27,cold
1,100,extDP,1324.61,warm
1,150,extDP,1475.69,warm
1,50,MILP,427613,cold
1,100,MILP,415563,warm
1,150,MILP,336313,warm
2,50,stdDP,66936.4,cold
2,100,stdDP,53809.4,warm
2,150,stdDP,46605.6,warm
2,50,parDP,122229,cold
2,100,parDP,16157.8,warm
2,150,parDP,14037.4,warm
2,50,extDP,9292.95,cold
2,100,extDP,14001.1,warm
2,150,extDP,17019.5,warm
2,50,MILP,940317,cold
2,100,MILP,750326,warm
2,150,MILP,686760,warm
3,50,stdDP,31599,cold
3,100,stdDP,12672.8,warm
3,150,stdDP,15803.4,warm
3,50,parDP,65958.9,cold
3,100,parDP,5170.85,warm
3,150,parDP,5375.18,warm
3,50,extDP,789.233,cold
3,100,extDP,543.43,warm
3,150,extDP,976.771,warm
3,50,MILP,176817,cold
3,100,MILP,210471,warm
3,150,MILP,241119,warm
4,50,stdDP,44612.5,cold
4,100,stdDP,31807.8,warm
4,150,stdDP,39247.5,warm
4,50,parDP,67068.7,cold
4,100,parDP,10333.5,warm
4,150,parDP,11745.9,warm
4,50,extDP,16047.2,cold
4,100,extDP,16023.3,warm
4,150,extDP,15125.2,warm
4,50,MILP,430162,cold
4,100,MILP,1.24806e+06,warm
4,150,MILP,1.31303e+06,warm
5,50,stdDP,50159.9,cold
5,100,stdDP,53057.8,warm
5,150,stdDP,43900.3,warm
5,50,parDP,75149.7,cold
5,100,parDP,11614.9,warm
5,150,parDP,18424.9,warm
5,50,extDP,8116.99,cold
5,100,extDP,11043.8,warm
5,150,extDP,12760.7,warm
5,50,MILP,747919,cold
5,100,MILP,443208,warm
5,150,MILP,376671,warm
6,50,stdDP,30121,cold
6,100,stdDP,13143.5,warm
6,150,stdDP,13939.4,warm
6,50,parDP,68494.6,cold
6,100,parDP,5417.47,warm
6,150,parDP,5254.18,warm
6,50,extDP,938.836,cold
6,100,extDP,1197.21,warm
6,150,extDP,1112.4,warm
6,50,MILP,211294,cold
6,100,MILP,252400,warm
6,150,MILP,259047,warm
7,50,stdDP,30507.1,cold
7,100,stdDP,13483.2,warm
7,150,stdDP,12435.5,warm
7,50,parDP,61832.1,cold
7,100,parDP,5283.38,warm
7,150,parDP,4544.52,warm
7,50,extDP,749.508,cold
7,100,extDP,514.748,warm
7,150,extDP,528.098,warm
7,50,MILP,106037,cold
7,100,MILP,229633,warm
7,150,MILP,337851,warm
8,50,stdDP,33114,cold
8,100,stdDP,12870.7,warm
