unit,iter,solver,time_us,phase
0,50,stdDP,2639.72,cold
0,100,stdDP,523.518,warm
0,150,stdDP,498.599,warm
0,200,stdDP,497.006,warm
0,250,stdDP,477.708,warm
0,50,parDP,59973,cold
0,100,parDP,1038.87,warm
0,150,parDP,1094.27,warm
0,200,parDP,2107.37,warm
0,250,parDP,1002.83,warm
0,50,extDP,315.183,cold
0,100,extDP,279.733,warm
0,150,extDP,266.709,warm
0,200,extDP,264.801,warm
0,250,extDP,247.598,warm
0,50,MILP,117438,cold
0,100,MILP,100596,warm
0,150,MILP,89881.9,warm
0,200,MILP,87984.3,warm
0,250,MILP,89501.1,warm
1,50,stdDP,890.405,cold
1,100,stdDP,434.872,warm
1,150,stdDP,222.064,warm
1,200,stdDP,217.157,warm
1,250,stdDP,230.296,warm
1,50,parDP,48055.7,cold
1,100,parDP,1049.03,warm
1,150,parDP,1769.51,warm
1,200,parDP,953.551,warm
1,250,parDP,2976.79,warm
1,50,extDP,100.495,cold
1,100,extDP,64.671,warm
1,150,extDP,101.267,warm
1,200,extDP,62.02,warm
1,250,extDP,64.009,warm
1,50,MILP,46101.7,cold
1,100,MILP,49088.7,warm
1,150,MILP,49341.5,warm
1,200,MILP,46697.2,warm
1,250,MILP,45582.4,warm
2,50,stdDP,440.081,cold
2,100,stdDP,169.016,warm
2,150,stdDP,156.985,warm
2,200,stdDP,155.914,warm
2,250,stdDP,174.295,warm
2,50,parDP,39192.1,cold
2,100,parDP,1027.62,warm
2,150,parDP,1009.74,warm
2,200,parDP,1108.04,warm
2,250,parDP,1023.55,warm
2,50,extDP,668.447,cold
2,100,extDP,744.562,warm
2,150,extDP,595.065,warm
2,200,extDP,525.57,warm
2,250,extDP,488.94,warm
2,50,MILP,141132,cold
2,100,MILP,68149.9,warm
2,150,MILP,64914.7,warm
2,200,MILP,62987.3,warm
2,250,MILP,55324.7,warm
3,50,stdDP,540.839,cold
3,100,stdDP,219.601,warm
3,150,stdDP,190.164,warm
3,200,stdDP,213.776,warm
3,250,stdDP,252.425,warm
3,50,parDP,60254.1,cold
3,100,parDP,998.99,warm
3,150,parDP,987.757,warm
3,200,parDP,988.623,warm
3,250,parDP,2848.93,warm
