unit,iter,solver,time_us
0,300,stdDP,296.899
0,300,parDP,1840.29
0,300,extDP,1294.84
0,300,MILP,74244.9
0,600,stdDP,173.569
0,600,parDP,888.058
0,600,extDP,852.32
0,600,MILP,58718.4
1,300,stdDP,226.645
1,300,parDP,999.679
1,300,extDP,70.209
1,300,MILP,28168.1
1,600,stdDP,222.178
1,600,parDP,471.315
1,600,extDP,70.231
1,600,MILP,34172.3
10,300,stdDP,288.077
10,300,parDP,1918.4
10,300,extDP,161.066
10,300,MILP,58772.7
10,600,stdDP,282.856
10,600,parDP,1029.36
10,600,extDP,132.967
10,600,MILP,65347
11,300,stdDP,246.939
11,300,parDP,249.549
11,300,extDP,335.098
11,300,MILP,98293.2
11,600,stdDP,191.094
11,600,parDP,175.9
11,600,extDP,289.287
11,600,MILP,102044
12,300,stdDP,192.703
12,300,parDP,191.201
12,300,extDP,66.098
12,300,MILP,39896.9
12,600,stdDP,210.821
12,600,parDP,171.293
12,600,extDP,105.777
12,600,MILP,34305.8
13,300,stdDP,182.296
13,300,parDP,168.79
13,300,extDP,328.54
13,300,MILP,89281.9
13,600,stdDP,180.25
13,600,parDP,134.475
13,600,extDP,332.027
13,600,MILP,87495.4
14,300,stdDP,181.337
14,300,parDP,188.477
14,300,extDP,358.465
14,300,MILP,102800
14,600,stdDP,193.955
14,600,parDP,175.952
14,600,extDP,342.819
14,600,MILP,102630
15,300,stdDP,195.973
15,300,parDP,161.33
15,300,extDP,517.194
15,300,MILP,92179.2
15,600,stdDP,191.528
15,600,parDP,194.285
15,600,extDP,525.998
15,600,MILP,90074.1
16,300,stdDP,211.459
16,300,parDP,176.329
16,300,extDP,341.077
16,300,MILP,92534.6
16,600,stdDP,206.94
16,600,parDP,924.074
16,600,extDP,353.554
16,600,MILP,110671
17,300,stdDP,269.441
17,300,parDP,189.818
17,300,extDP,207.933
17,300,MILP,94339.9
17,600,stdDP,265.952
17,600,parDP,163.609
17,600,extDP,201.68
17,600,MILP,91687.1
18,300,stdDP,211.791
18,300,parDP,166.995
18,300,extDP,68.749
18,300,MILP,39195.1
18,600,stdDP,232.26
