unit,iter,solver,time_us
0,0,stdDP,76402
0,0,extDP,34496.8
0,0,MILP,10329.4
0,1200,stdDP,75239.3
0,1200,extDP,26766.9
0,1200,MILP,8461.55
0,1600,stdDP,72078.3
0,1600,extDP,35088.9
0,1600,MILP,11368.2
0,2000,stdDP,66838.9
0,2000,extDP,37515.2
0,2000,MILP,10551.9
0,2400,stdDP,76906.7
0,2400,extDP,34650.3
0,2400,MILP,9976.1
0,2800,stdDP,36570.5
0,2800,extDP,21231.1
0,2800,MILP,8145.68
0,3200,stdDP,58994.1
0,3200,extDP,33508.6
0,3200,MILP,12680
0,3600,stdDP,77347.1
0,3600,extDP,33032.7
0,3600,MILP,5371.89
0,400,stdDP,46700.6
0,400,extDP,23798.4
0,400,MILP,6549.89
0,4000,stdDP,70068.6
0,4000,extDP,34270.3
0,4000,MILP,12255
0,4400,stdDP,79418.9
0,4400,extDP,35623.4
0,4400,MILP,8877.12
0,4800,stdDP,61941.7
0,4800,extDP,26874.9
0,4800,MILP,8860.92
0,5200,stdDP,58968.3
0,5200,extDP,26002.9
0,5200,MILP,8075.79
0,5600,stdDP,61559
0,5600,extDP,28028.3
0,5600,MILP,8564.99
0,6000,stdDP,63657.5
0,6000,extDP,34889.4
0,6000,MILP,8305.86
0,6400,stdDP,58805.5
0,6400,extDP,27745.7
0,6400,MILP,12366
0,6800,stdDP,59948.2
0,6800,extDP,36213.4
0,6800,MILP,8333.19
0,7200,stdDP,40488.3
0,7200,extDP,21047.3
0,7200,MILP,7986.84
0,7600,stdDP,65684.5
0,7600,extDP,24832.4
0,7600,MILP,9835.71
0,800,stdDP,72444.1
0,800,extDP,29541
0,800,MILP,8484.94
0,8000,stdDP,70945.5
0,8000,extDP,32501.6
0,8000,MILP,12724
0,8400,stdDP,86792
0,8400,extDP,24471.2
0,8400,MILP,19528.4
0,8800,stdDP,77857.7
0,8800,extDP,34258.9
0,8800,MILP,12233
0,9200,stdDP,59502
0,9200,extDP,25873.9
0,9200,MILP,13293.1
0,9600,stdDP,76281.4
0,9600,extDP,35277
0,9600,MILP,12717.8
1,0,stdDP,36715.6
1,0,extDP,1264.06
1,0,MILP,4778.91
1,1200,stdDP,32921.8
1,1200,extDP,1400.43
1,1200,MILP,5417.03
1,1600,stdDP,33545.5
1,1600,extDP,901.949
1,1600,MILP,5642.39
1,2000,stdDP,15893.1
1,2000,extDP,870.985
1,2000,MILP,4680.01
1,2400,stdDP,31739.6
1,2400,extDP,1227.45
1,2400,MILP,4812.89
1,2800,stdDP,23327.9
1,2800,extDP,980.957
1,2800,MILP,5652.89
1,3200,stdDP,23722.7
1,3200,extDP,1344.21
1,3200,MILP,4945.52
1,3600,stdDP,31795.2
1,3600,extDP,1229.76
1,3600,MILP,6291.45
1,400,stdDP,29354
1,400,extDP,1678.91
1,400,MILP,5444.83
1,4000,stdDP,27774.3
1,4000,extDP,1423.1
1,4000,MILP,4997.74
1,4400,stdDP,17913.1
1,4400,extDP,457.676
1,4400,MILP,5116.48
1,4800,stdDP,32633.4
1,4800,extDP,1405.36
1,4800,MILP,5832.48
1,5200,stdDP,31530.7
1,5200,extDP,1313.57
1,5200,MILP,4706.3
1,5600,stdDP,29613.1
1,5600,extDP,1227.45
1,5600,MILP,5750.45
1,6000,stdDP,24335.4
1,6000,extDP,1271.29
1,6000,MILP,3903.65
1,6400,stdDP,23328.7
1,6400,extDP,1069.47
1,6400,MILP,4071.91
1,6800,stdDP,22306.8
1,6800,extDP,912.158
1,6800,MILP,3840.67
1,7200,stdDP,21952.8
1,7200,extDP,982.682
1,7200,MILP,4163.52
1,7600,stdDP,24610.1
1,7600,extDP,1155.24
1,7600,MILP,3968.76
1,800,stdDP,31157.8
1,800,extDP,1024.06
1,800,MILP,8710.68
1,8000,stdDP,34214.1
1,8000,extDP,1199.72
1,8000,MILP,4993.49
1,8400,stdDP,20749.3
1,8400,extDP,1362.46
1,8400,MILP,7880.2
1,8800,stdDP,24500.2
1,8800,extDP,935.288
1,8800,MILP,10380.7
1,9200,stdDP,22355.4
1,9200,extDP,918.069
1,9200,MILP,5251.4
1,9600,stdDP,21931.4
1,9600,extDP,984.211
1,9600,MILP,4070.03
10,0,stdDP,35445.1
10,0,extDP,2655.34
10,0,MILP,4665.37
10,1200,stdDP,29538.6
10,1200,extDP,2926.19
10,1200,MILP,4370.25
10,1600,stdDP,29700.6
10,1600,extDP,2699.22
10,1600,MILP,5077.08
10,2000,stdDP,29785.7
10,2000,extDP,2799.7
10,2000,MILP,5249.03
10,2400,stdDP,27616.5
10,2400,extDP,2534.9
10,2400,MILP,4886.55
10,2800,stdDP,31232.2
10,2800,extDP,1791.71
10,2800,MILP,2693.99
10,3200,stdDP,27514.8
10,3200,extDP,2686.31
10,3200,MILP,4239.03
10,3600,stdDP,32088.6
10,3600,extDP,2658.72
10,3600,MILP,3701.31
10,400,stdDP,43099.4
10,400,extDP,2548.47
10,400,MILP,9903.08
10,4000,stdDP,53100.6
10,4000,extDP,3722.68
10,4000,MILP,5747.05
10,4400,stdDP,63884.6
10,4400,extDP,3171.1
10,4400,MILP,12194.5
10,4800,stdDP,60826.2
10,4800,extDP,3728.03
10,4800,MILP,4484.93
10,5200,stdDP,28961.6
10,5200,extDP,2399.03
10,5200,MILP,5042.66
10,5600,stdDP,27097.6
10,5600,extDP,2446.37
10,5600,MILP,3914.67
10,6000,stdDP,27001.5
10,6000,extDP,2418.95
10,6000,MILP,5593.88
10,6400,stdDP,40116.7
10,6400,extDP,1444.64
10,6400,MILP,4637.92
10,6800,stdDP,37434
10,6800,extDP,3570.98
10,6800,MILP,5767.8
10,7200,stdDP,37676.3
10,7200,extDP,3849.68
10,7200,MILP,6769.01
10,7600,stdDP,39518.4
10,7600,extDP,3438.13
10,7600,MILP,5766.38
10,800,stdDP,38110.4
10,800,extDP,3459.49
10,800,MILP,5662.04
10,8000,stdDP,30070.7
10,8000,extDP,2647.29
10,8000,MILP,4501.31
10,8400,stdDP,30142.7
10,8400,extDP,2894.31
10,8400,MILP,3179.67
10,8800,stdDP,16247.2
10,8800,extDP,1464.15
10,8800,MILP,4109.52
10,9200,stdDP,21904.6
10,9200,extDP,2507
10,9200,MILP,2828.32
10,9600,stdDP,28152.6
10,9600,extDP,2557.36
10,9600,MILP,4217.99
11,0,stdDP,28670.4
11,0,extDP,5684.17
11,0,MILP,5125.69
11,1200,stdDP,36201.7
11,1200,extDP,7257.73
11,1200,MILP,6369.25
11,1600,stdDP,39082
11,1600,extDP,7057.93
11,1600,MILP,6952.59
11,2000,stdDP,38699.3
11,2000,extDP,7022.06
11,2000,MILP,6892.05
11,2400,stdDP,36327.3
11,2400,extDP,7244.84
11,2400,MILP,6474.05
11,2800,stdDP,37338.6
11,2800,extDP,7103.11
11,2800,MILP,6440.5
11,3200,stdDP,35925
11,3200,extDP,3377.84
11,3200,MILP,6701.39
11,3600,stdDP,37176.9
11,3600,extDP,7306.26
11,3600,MILP,7074.5
11,400,stdDP,37328.9
11,400,extDP,5285.36
11,400,MILP,7874.55
11,4000,stdDP,37439.2
11,4000,extDP,8771.33
11,4000,MILP,11399.4
11,4400,stdDP,27621.1
11,4400,extDP,3971.77
11,4400,MILP,5257.76
11,4800,stdDP,29690.9
11,4800,extDP,8115.8
11,4800,MILP,6901.72
11,5200,stdDP,39380
11,5200,extDP,6190.41
11,5200,MILP,5404.53
11,5600,stdDP,26670.6
11,5600,extDP,5782.26
11,5600,MILP,5273.47
11,6000,stdDP,27892.7
11,6000,extDP,5826.04
11,6000,MILP,5343.52
11,6400,stdDP,29535.3
11,6400,extDP,7696.59
11,6400,MILP,6471.12
