unit,iter,solver,time_us
0,300,stdDP,15129.7
0,300,parDP,8500.39
0,300,extDP,1182.31
0,300,MILP,199704
1,300,stdDP,14971.4
1,300,parDP,8192.11
1,300,extDP,469.126
1,300,MILP,160375
10,300,stdDP,31069.5
10,300,parDP,11756
10,300,extDP,9595.92
10,300,MILP,433938
11,300,stdDP,18340.9
11,300,parDP,8428.83
11,300,extDP,3245.19
11,300,MILP,342963
12,300,stdDP,20742.2
12,300,parDP,8830.92
12,300,extDP,5740.18
12,300,MILP,462391
13,300,stdDP,21899.3
13,300,parDP,8795.1
13,300,extDP,5456.56
13,300,MILP,395707
14,300,stdDP,16861.2
14,300,parDP,8113.97
14,300,extDP,2472.6
14,300,MILP,312121
15,300,stdDP,14348
15,300,parDP,7677.13
15,300,extDP,550.81
15,300,MILP,150834
16,300,stdDP,30984.7
16,300,parDP,12299.4
16,300,extDP,14837.1
16,300,MILP,703923
17,300,stdDP,28894.1
17,300,parDP,11656.3
17,300,extDP,15810.5
17,300,MILP,1.12282e+06
18,300,stdDP,17608.1
18,300,parDP,8190.26
18,300,extDP,2253.73
18,300,MILP,267643
19,300,stdDP,14645.9
19,300,parDP,7264.7
19,300,extDP,499.564
19,300,MILP,91429.2
2,300,stdDP,28386.4
2,300,parDP,11233.6
2,300,extDP,8753.26
2,300,MILP,346351
20,300,stdDP,24019.8
20,300,parDP,9963.28
20,300,extDP,5915.94
20,300,MILP,345984
21,300,stdDP,18175.9
21,300,parDP,8489.13
21,300,extDP,2493.8
21,300,MILP,317783
22,300,stdDP,13223.1
22,300,parDP,7110.37
22,300,extDP,459.341
22,300,MILP,95520
23,300,stdDP,13421.2
23,300,parDP,7715.87
23,300,extDP,589.015
23,300,MILP,222398
24,300,stdDP,29972.5
24,300,parDP,12078.4
24,300,extDP,13131.1
24,300,MILP,1.12601e+06
25,300,stdDP,16857.3
25,300,parDP,8684.51
25,300,extDP,1721.79
25,300,MILP,293062
26,300,stdDP,15282.6
26,300,parDP,8182.96
26,300,extDP,1055.4
26,300,MILP,216284
27,300,stdDP,23718.9
27,300,parDP,9672.62
27,300,extDP,5356.8
27,300,MILP,378938
28,300,stdDP,15405.5
28,300,parDP,8220.67
28,300,extDP,1037.08
28,300,MILP,191453
29,300,stdDP,30654.9
29,300,parDP,11320.9
29,300,extDP,15148.6
29,300,MILP,1.12115e+06
3,300,stdDP,13517.7
3,300,parDP,7232.68
3,300,extDP,458.719
3,300,MILP,96319.1
30,300,stdDP,17533.4
30,300,parDP,8549.41
30,300,extDP,3749.79
30,300,MILP,415324
31,300,stdDP,15990.4
31,300,parDP,7813.35
31,300,extDP,974.692
31,300,MILP,224720
32,300,stdDP,17501.8
32,300,parDP,7719.76
32,300,extDP,961.32
32,300,MILP,243858
33,300,stdDP,23378.2
33,300,parDP,10472.8
33,300,extDP,6332.61
33,300,MILP,338853
34,300,stdDP,28624.4
34,300,parDP,10243.8
34,300,extDP,7592.56
34,300,MILP,382284
35,300,stdDP,16625.9
35,300,parDP,7738.84
35,300,extDP,3360.52
35,300,MILP,538864
36,300,stdDP,14992.2
36,300,parDP,7233.59
36,300,extDP,691.79
36,300,MILP,194545
37,300,stdDP,30281.9
37,300,parDP,11683.3
37,300,extDP,8975.23
37,300,MILP,361965
38,300,stdDP,15694.7
38,300,parDP,8840.67
38,300,extDP,973.084
38,300,MILP,237268
39,300,stdDP,14984.8
39,300,parDP,7588.06
39,300,extDP,454.47
39,300,MILP,168757
4,300,stdDP,28468.1
4,300,parDP,14572.7
4,300,extDP,14829
4,300,MILP,1.17907e+06
40,300,stdDP,18279.5
40,300,parDP,8003.39
40,300,extDP,3822.03
40,300,MILP,435385
41,300,stdDP,30460.7
41,300,parDP,14288.2
41,300,extDP,8318.62
41,300,MILP,370846
42,300,stdDP,22880.3
42,300,parDP,9236.36
42,300,extDP,5043.16
42,300,MILP,382336
43,300,stdDP,14228.5
43,300,parDP,7314.09
43,300,extDP,501.986
43,300,MILP,189318
44,300,stdDP,18708.3
44,300,parDP,8792.26
44,300,extDP,3377.32
44,300,MILP,374122
45,300,stdDP,22713.8
45,300,parDP,10055
45,300,extDP,5128.22
45,300,MILP,439931
46,300,stdDP,22320.9
46,300,parDP,9225.61
46,300,extDP,5925.6
46,300,MILP,340389
47,300,stdDP,14570.7
47,300,parDP,7802.11
47,300,extDP,485.974
47,300,MILP,155645
48,300,stdDP,28707.9
48,300,parDP,11156.1
48,300,extDP,16461.8
48,300,MILP,1.02281e+06
49,300,stdDP,15387.6
49,300,parDP,7741.11
49,300,extDP,1007.37
49,300,MILP,220305
5,300,stdDP,28303.7
5,300,parDP,12461.8
5,300,extDP,9008.45
5,300,MILP,346347
6,300,stdDP,16160.8
6,300,parDP,7754.61
6,300,extDP,1001.55
6,300,MILP,196759
7,300,stdDP,13371
7,300,parDP,7158.75
7,300,extDP,529.066
7,300,MILP,176106
8,300,stdDP,13643.3
8,300,parDP,7318.93
8,300,extDP,460.19
8,300,MILP,93014.2
9,300,stdDP,18397.5
9,300,parDP,8234.03
9,300,extDP,2524.86
9,300,MILP,395631
