unit,iter,solver,time_us
0,300,stdDP,185.738
0,300,parDP,146.092
0,300,extDP,347.244
0,300,MILP,103874
0,600,stdDP,217.654
0,600,parDP,155.762
0,600,extDP,356.263
0,600,MILP,94954.2
1,300,stdDP,147.965
1,300,parDP,156.503
1,300,extDP,365.749
1,300,MILP,96690.6
1,600,stdDP,152.97
1,600,parDP,146.829
1,600,extDP,359.51
1,600,MILP,91263.8
10,300,stdDP,219.118
10,300,parDP,168.078
10,300,extDP,125.198
10,300,MILP,24081
10,600,stdDP,232.157
10,600,parDP,157.937
10,600,extDP,115.64
10,600,MILP,24540.3
11,300,stdDP,210.54
11,300,parDP,180.279
11,300,extDP,171.434
11,300,MILP,13577.2
11,600,stdDP,237.99
11,600,parDP,164.906
11,600,extDP,114.795
11,600,MILP,13660.9
12,300,stdDP,191.589
12,300,parDP,162.495
12,300,extDP,61.688
12,300,MILP,38270.9
12,600,stdDP,208.331
12,600,parDP,181.6
12,600,extDP,65.33
12,600,MILP,39116.3
13,300,stdDP,186.933
13,300,parDP,147.244
13,300,extDP,235.543
13,300,MILP,91983
13,600,stdDP,178.595
13,600,parDP,233.369
13,600,extDP,226.827
13,600,MILP,91315.4
14,300,stdDP,204.119
14,300,parDP,147.622
14,300,extDP,303.205
14,300,MILP,103924
14,600,stdDP,207.256
14,600,parDP,177.308
14,600,extDP,314.477
14,600,MILP,104810
15,300,stdDP,128.691
15,300,parDP,149.237
15,300,extDP,630.952
15,300,MILP,43733.1
15,600,stdDP,123.028
15,600,parDP,148.703
15,600,extDP,629.466
15,600,MILP,44032.1
16,300,stdDP,197.64
16,300,parDP,240.595
16,300,extDP,468.458
16,300,MILP,102236
16,600,stdDP,139.891
16,600,parDP,130.332
16,600,extDP,424.83
16,600,MILP,99269.3
17,300,stdDP,216.153
17,300,parDP,226.298
17,300,extDP,120.695
17,300,MILP,80156.3
17,600,stdDP,225.061
17,600,parDP,206.991
17,600,extDP,121.367
17,600,MILP,78928.3
18,300,stdDP,225.479
18,300,parDP,166.012
18,300,extDP,66.561
18,300,MILP,24762.7
18,600,stdDP,170.278
18,600,parDP,167.86
18,600,extDP,85.591
18,600,MILP,25312.8
19,300,stdDP,157.909
19,300,parDP,184.594
19,300,extDP,741.646
19,300,MILP,44757.8
19,600,stdDP,150.607
19,600,parDP,240.797
19,600,extDP,757.452
19,600,MILP,43454.4
2,300,stdDP,213.273
2,300,parDP,253.755
2,300,extDP,121.001
2,300,MILP,66964.1
2,600,stdDP,241.852
2,600,parDP,207.67
2,600,extDP,174.27
2,600,MILP,69299.7
20,300,stdDP,243.172
20,300,parDP,166.505
20,300,extDP,264.679
20,300,MILP,101813
20,600,stdDP,189.929
20,600,parDP,180.588
20,600,extDP,262.996
20,600,MILP,92208.3
21,300,stdDP,251.813
21,300,parDP,188.837
21,300,extDP,127.496
21,300,MILP,72963.9
21,600,stdDP,200.304
21,600,parDP,208.854
21,600,extDP,125.456
21,600,MILP,71886.2
22,300,stdDP,180.329
22,300,parDP,190.386
22,300,extDP,64.26
22,300,MILP,32088.4
22,600,stdDP,183.102
22,600,parDP,182.276
22,600,extDP,66.021
22,600,MILP,32207.9
23,300,stdDP,180.998
23,300,parDP,176.884
23,300,extDP,65.582
23,300,MILP,25183.8
23,600,stdDP,172.036
23,600,parDP,194.445
23,600,extDP,62.913
23,600,MILP,22614.7
24,300,stdDP,211.272
24,300,parDP,214.445
24,300,extDP,121.171
24,300,MILP,13577.4
24,600,stdDP,247.505
24,600,parDP,222.343
24,600,extDP,156.345
24,600,MILP,12200
25,300,stdDP,231.194
25,300,parDP,173.166
25,300,extDP,420.153
25,300,MILP,96388.7
25,600,stdDP,193.98
25,600,parDP,196.692
25,600,extDP,450.281
25,600,MILP,96898.5
26,300,stdDP,259.736
26,300,parDP,195.336
26,300,extDP,275.331
26,300,MILP,109142
26,600,stdDP,251.254
26,600,parDP,157.639
26,600,extDP,277.421
26,600,MILP,107435
27,300,stdDP,192.438
27,300,parDP,241.816
27,300,extDP,78.763
27,300,MILP,37510.9
27,600,stdDP,200.626
27,600,parDP,207.988
27,600,extDP,64.57
27,600,MILP,39705.7
28,300,stdDP,173.706
28,300,parDP,148.517
28,300,extDP,341.281
28,300,MILP,87748.8
28,600,stdDP,172.613
28,600,parDP,995.615
28,600,extDP,401.44
28,600,MILP,90250.4
29,300,stdDP,212.007
29,300,parDP,178.964
29,300,extDP,64.336
29,300,MILP,34149.1
29,600,stdDP,204.46
29,600,parDP,186.119
29,600,extDP,67.695
29,600,MILP,34915.5
3,300,stdDP,197.812
3,300,parDP,158.796
3,300,extDP,331.722
3,300,MILP,104680
3,600,stdDP,195.466
3,600,parDP,198.001
3,600,extDP,327.427
3,600,MILP,97922.6
30,300,stdDP,184.318
30,300,parDP,202.906
30,300,extDP,64.607
30,300,MILP,25243.7
30,600,stdDP,182.383
30,600,parDP,187.65
30,600,extDP,98.904
30,600,MILP,27634.8
31,300,stdDP,148.137
31,300,parDP,152.551
31,300,extDP,378.88
31,300,MILP,120708
31,600,stdDP,142.317
31,600,parDP,175.23
31,600,extDP,401.77
31,600,MILP,107164
32,300,stdDP,259.672
32,300,parDP,231.908
32,300,extDP,320.963
32,300,MILP,97948.4
32,600,stdDP,277.095
32,600,parDP,160.003
32,600,extDP,320.23
32,600,MILP,98595.7
33,300,stdDP,327.689
33,300,parDP,151.067
33,300,extDP,869.017
33,300,MILP,33711
33,600,stdDP,177.383
33,600,parDP,172.867
33,600,extDP,855.309
33,600,MILP,35554.7
34,300,stdDP,172.623
34,300,parDP,207.1
34,300,extDP,500.828
34,300,MILP,98883.4
34,600,stdDP,172.686
34,600,parDP,192.99
34,600,extDP,473.618
34,600,MILP,98271.2
35,300,stdDP,186.719
35,300,parDP,176.608
35,300,extDP,414.239
35,300,MILP,95789.3
35,600,stdDP,198.223
35,600,parDP,208.314
35,600,extDP,405.302
35,600,MILP,90913.8
36,300,stdDP,198.84
36,300,parDP,162.406
36,300,extDP,64.528
36,300,MILP,23112.8
36,600,stdDP,220.99
36,600,parDP,1013.35
36,600,extDP,61.869
36,600,MILP,23978
37,300,stdDP,201.822
37,300,parDP,165.333
37,300,extDP,366.222
37,300,MILP,102767
37,600,stdDP,183.579
37,600,parDP,185.341
37,600,extDP,369.811
37,600,MILP,105379
38,300,stdDP,198.255
38,300,parDP,170.721
38,300,extDP,386.531
38,300,MILP,94515.2
38,600,stdDP,167.339
38,600,parDP,140.216
38,600,extDP,396.266
38,600,MILP,89201.1
39,300,stdDP,192.746
39,300,parDP,177.124
39,300,extDP,391.578
39,300,MILP,127740
39,600,stdDP,220.58
39,600,parDP,170.282
