unit,iter,solver,time_us,phase
0,50,stdDP,649587,cold
0,100,stdDP,572444,warm
0,150,stdDP,538424,warm
0,50,parDP,397852,cold
0,100,parDP,149956,warm
0,150,parDP,161146,warm
0,50,extDP,27624.7,cold
0,100,extDP,28279,warm
0,150,extDP,20897.9,warm
0,50,MILP,781339,cold
0,100,MILP,477034,warm
0,150,MILP,483768,warm
1,50,stdDP,586077,cold
1,100,stdDP,611799,warm
1,150,stdDP,560908,warm
1,50,parDP,253774,cold
1,100,parDP,164183,warm
1,150,parDP,154706,warm
1,50,extDP,27158.3,cold
1,100,extDP,24029.2,warm
1,150,extDP,24165.5,warm
1,50,MILP,474246,cold
1,100,MILP,492881,warm
1,150,MILP,525843,warm
2,50,stdDP,400715,cold
2,100,stdDP,323935,warm
2,150,stdDP,321238,warm
2,50,parDP,166262,cold
2,100,parDP,88965,warm
2,150,parDP,95496,warm
2,50,extDP,3388.06,cold
2,100,extDP,3908.29,warm
2,150,extDP,4070.49,warm
2,50,MILP,330005,cold
2,100,MILP,296572,warm
2,150,MILP,282170,warm
3,50,stdDP,454608,cold
3,100,stdDP,405181,warm
3,150,stdDP,451150,warm
3,50,parDP,204168,cold
3,100,parDP,108501,warm
3,150,parDP,106055,warm
3,50,extDP,12303,cold
3,100,extDP,11256.2,warm
3,150,extDP,12369.6,warm
3,50,MILP,546783,cold
3,100,MILP,656797,warm
3,150,MILP,712745,warm
4,50,stdDP,969609,cold
4,100,stdDP,885327,warm
4,150,stdDP,884974,warm
4,50,parDP,302805,cold
4,100,parDP,241493,warm
4,150,parDP,245420,warm
4,50,extDP,49594.4,cold
4,100,extDP,53271.3,warm
4,150,extDP,58925.4,warm
4,50,MILP,1.0713e+06,cold
4,100,MILP,301102,warm
4,150,MILP,295849,warm
5,50,stdDP,363418,cold
5,100,stdDP,320192,warm
5,150,stdDP,318719,warm
5,50,parDP,161563,cold
5,100,parDP,91760.6,warm
5,150,parDP,89946.8,warm
5,50,extDP,2828.22,cold
5,100,extDP,3666.63,warm
5,150,extDP,3611.51,warm
5,50,MILP,426650,cold
5,100,MILP,283331,warm
5,150,MILP,295249,warm
6,50,stdDP,320722,cold
6,100,stdDP,296447,warm
6,150,stdDP,306229,warm
6,50,parDP,154784,cold
6,100,parDP,83411.3,warm
6,150,parDP,87104.9,warm
6,50,extDP,2346.51,cold
6,100,extDP,2504.37,warm
6,150,extDP,2177.21,warm
6,50,MILP,235387,cold
6,100,MILP,259140,warm
6,150,MILP,276075,warm
7,50,stdDP,407746,cold
7,100,stdDP,366561,warm
7,150,stdDP,355635,warm
7,50,parDP,164520,cold
7,100,parDP,93733.4,warm
7,150,parDP,97254.2,warm
7,50,extDP,10817.9,cold
7,100,extDP,9727.38,warm
7,150,extDP,9038.9,warm
7,50,MILP,481841,cold
7,100,MILP,453115,warm
7,150,MILP,482967,warm
8,50,stdDP,422801,cold
8,100,stdDP,381508,warm
8,150,stdDP,421253,warm
8,50,parDP,209082,cold
8,100,parDP,107936,warm
8,150,parDP,109953,warm
8,50,extDP,8552.57,cold
8,100,extDP,15522.2,warm
8,150,extDP,10100.2,warm
8,50,MILP,535822,cold
8,100,MILP,481167,warm
8,150,MILP,417091,warm
9,50,stdDP,1.09405e+06,cold
9,100,stdDP,1.04953e+06,warm
9,150,stdDP,1.0032e+06,warm
9,50,parDP,288262,cold
9,100,parDP,259294,warm
9,150,parDP,252310,warm
9,50,extDP,45731.9,cold
9,100,extDP,56249.1,warm
9,150,extDP,52096.3,warm
9,50,MILP,1.21912e+06,cold
9,100,MILP,275427,warm
9,150,MILP,293962,warm
10,50,stdDP,348489,cold
10,100,stdDP,314389,warm
10,150,stdDP,313612,warm
10,50,parDP,140058,cold
10,100,parDP,86198.8,warm
10,150,parDP,86901.2,warm
10,50,extDP,4162.74,cold
10,100,extDP,4342.89,warm
10,150,extDP,4330.98,warm
10,50,MILP,334790,cold
10,100,MILP,252543,warm
10,150,MILP,236411,warm
11,50,stdDP,339042,cold
11,100,stdDP,298963,warm
11,150,stdDP,290519,warm
11,50,parDP,149464,cold
11,100,parDP,87424.1,warm
11,150,parDP,86018.3,warm
11,50,extDP,4688.34,cold
11,100,extDP,3785.64,warm
11,150,extDP,3639.35,warm
11,50,MILP,330942,cold
11,100,MILP,235551,warm
11,150,MILP,221607,warm
12,50,stdDP,372116,cold
12,100,stdDP,361298,warm
12,150,stdDP,361427,warm
12,50,parDP,167005,cold
12,100,parDP,103824,warm
12,150,parDP,106389,warm
12,50,extDP,2220.65,cold
12,100,extDP,1967.45,warm
12,150,extDP,1979.19,warm
12,50,MILP,297123,cold
12,100,MILP,170326,warm
12,150,MILP,341310,warm
13,50,stdDP,423128,cold
13,100,stdDP,368952,warm
13,150,stdDP,351300,warm
13,50,parDP,154354,cold
13,100,parDP,95913,warm
13,150,parDP,95586.7,warm
13,50,extDP,7786.02,cold
13,100,extDP,7890.5,warm
13,150,extDP,8142.28,warm
13,50,MILP,505273,cold
13,100,MILP,418243,warm
13,150,MILP,398955,warm
14,50,stdDP,384280,cold
14,100,stdDP,332479,warm
14,150,stdDP,339917,warm
14,50,parDP,151352,cold
14,100,parDP,91835.2,warm
14,150,parDP,93986,warm
14,50,extDP,9907.02,cold
14,100,extDP,10420.5,warm
14,150,extDP,9511.51,warm
14,50,MILP,515082,cold
14,100,MILP,433761,warm
14,150,MILP,456827,warm
15,50,stdDP,813792,cold
15,100,stdDP,827196,warm
15,150,stdDP,790383,warm
15,50,parDP,306759,cold
15,100,parDP,237260,warm
15,150,parDP,234870,warm
15,50,extDP,35098,cold
15,100,extDP,39419.3,warm
15,150,extDP,39375.2,warm
15,50,MILP,797976,cold
15,100,MILP,925459,warm
15,150,MILP,909898,warm
16,50,stdDP,539105,cold
16,100,stdDP,515850,warm
16,150,stdDP,524263,warm
16,50,parDP,220109,cold
16,100,parDP,147125,warm
16,150,parDP,149156,warm
16,50,extDP,22780.4,cold
16,100,extDP,24366.8,warm
16,150,extDP,24264.5,warm
16,50,MILP,384289,cold
16,100,MILP,417658,warm
16,150,MILP,390467,warm
17,50,stdDP,321516,cold
17,100,stdDP,288905,warm
17,150,stdDP,303852,warm
17,50,parDP,155570,cold
17,100,parDP,90131.4,warm
17,150,parDP,91130.8,warm
17,50,extDP,6440.44,cold
17,100,extDP,6602.07,warm
17,150,extDP,7200.28,warm
17,50,MILP,405950,cold
17,100,MILP,307172,warm
17,150,MILP,282036,warm
18,50,stdDP,347918,cold
18,100,stdDP,323726,warm
18,150,stdDP,308728,warm
18,50,parDP,154805,cold
18,100,parDP,86865.5,warm
18,150,parDP,88325.1,warm
18,50,extDP,2331.97,cold
18,100,extDP,2126.42,warm
18,150,extDP,3807.31,warm
18,50,MILP,225396,cold
18,100,MILP,279996,warm
18,150,MILP,277414,warm
19,50,stdDP,872454,cold
19,100,stdDP,866820,warm
19,150,stdDP,862285,warm
19,50,parDP,303756,cold
19,100,parDP,241061,warm
19,150,parDP,247476,warm
19,50,extDP,52847,cold
19,100,extDP,54357.1,warm
19,150,extDP,51776.8,warm
19,50,MILP,507385,cold
19,100,MILP,1.41484e+06,warm
19,150,MILP,1.30148e+06,warm
20,50,stdDP,417289,cold
20,100,stdDP,387538,warm
20,150,stdDP,394320,warm
20,50,parDP,167008,cold
20,100,parDP,105199,warm
20,150,parDP,121076,warm
20,50,extDP,10357,cold
20,100,extDP,9732.17,warm
20,150,extDP,11130.8,warm
20,50,MILP,775951,cold
20,100,MILP,504867,warm
20,150,MILP,485384,warm
21,50,stdDP,352913,cold
21,100,stdDP,302835,warm
21,150,stdDP,308403,warm
21,50,parDP,160314,cold
21,100,parDP,88537.8,warm
21,150,parDP,97914.3,warm
21,50,extDP,7389.22,cold
21,100,extDP,6963.1,warm
21,150,extDP,6258.25,warm
21,50,MILP,331334,cold
21,100,MILP,296338,warm
21,150,MILP,292091,warm
22,50,stdDP,331715,cold
22,100,stdDP,307995,warm
22,150,stdDP,310423,warm
22,50,parDP,147557,cold
22,100,parDP,88275.5,warm
22,150,parDP,91867.8,warm
22,50,extDP,2535.17,cold
22,100,extDP,2747.63,warm
22,150,extDP,2248.46,warm
22,50,MILP,224193,cold
22,100,MILP,292565,warm
22,150,MILP,277191,warm
23,50,stdDP,355184,cold
23,100,stdDP,318716,warm
23,150,stdDP,309294,warm
23,50,parDP,152713,cold
23,100,parDP,92606.9,warm
23,150,parDP,93057.2,warm
23,50,extDP,2412.96,cold
23,100,extDP,2484.45,warm
23,150,extDP,2268.1,warm
23,50,MILP,212623,cold
23,100,MILP,139532,warm
23,150,MILP,270423,warm
24,50,stdDP,386854,cold
24,100,stdDP,333242,warm
