unit,iter,solver,time_us,phase
0,50,stdDP,7853.39,cold
0,100,stdDP,6231.54,warm
0,150,stdDP,5991.51,warm
0,200,stdDP,5892.95,warm
0,250,stdDP,6357.95,warm
0,300,stdDP,6118.89,warm
0,50,parDP,46939.9,cold
0,100,parDP,2487.59,warm
0,150,parDP,2288.31,warm
0,200,parDP,2561.71,warm
0,250,parDP,3016.96,warm
0,300,parDP,2206.25,warm
0,50,extDP,607.55,cold
0,100,extDP,483.18,warm
0,150,extDP,645.368,warm
0,200,extDP,591.483,warm
0,250,extDP,754.905,warm
0,300,extDP,485.59,warm
0,50,MILP,62954.3,cold
0,100,MILP,58901.1,warm
0,150,MILP,58887,warm
0,200,MILP,65914.7,warm
0,250,MILP,61605.4,warm
0,300,MILP,58457.8,warm
1,50,stdDP,7842.87,cold
1,100,stdDP,7244.77,warm
1,150,stdDP,9215.28,warm
1,200,stdDP,9593.73,warm
1,250,stdDP,8149.6,warm
1,300,stdDP,7893.7,warm
1,50,parDP,45245.5,cold
1,100,parDP,2834.51,warm
1,150,parDP,3070.71,warm
1,200,parDP,3268.43,warm
1,250,parDP,2953.7,warm
1,300,parDP,2623.24,warm
1,50,extDP,434.63,cold
1,100,extDP,302.391,warm
1,150,extDP,301.984,warm
1,200,extDP,421.977,warm
1,250,extDP,301.862,warm
1,300,extDP,293.535,warm
1,50,MILP,41996.9,cold
1,100,MILP,35805.9,warm
1,150,MILP,37241.5,warm
1,200,MILP,39286.7,warm
1,250,MILP,36798.6,warm
1,300,MILP,37474.8,warm
2,50,stdDP,4874.1,cold
2,100,stdDP,4024.68,warm
2,150,stdDP,3852.5,warm
2,200,stdDP,4110.07,warm
2,250,stdDP,3984.58,warm
2,300,stdDP,4093.69,warm
2,50,parDP,46453.6,cold
2,100,parDP,2264.51,warm
2,150,parDP,2526.38,warm
2,200,parDP,1884.29,warm
2,250,parDP,1878.32,warm
2,300,parDP,1910.82,warm
2,50,extDP,1689.99,cold
2,100,extDP,1858.3,warm
2,150,extDP,1997.81,warm
2,200,extDP,2096.69,warm
2,250,extDP,2197.89,warm
2,300,extDP,2322.41,warm
2,50,MILP,111196,cold
2,100,MILP,64497,warm
2,150,MILP,59581.7,warm
2,200,MILP,69964.2,warm
2,250,MILP,62989.6,warm
2,300,MILP,61237.7,warm
3,50,stdDP,6472.46,cold
3,100,stdDP,5474.14,warm
3,150,stdDP,5609.24,warm
3,200,stdDP,7863.86,warm
3,250,stdDP,6139.46,warm
3,300,stdDP,5479.37,warm
3,50,parDP,46709.7,cold
3,100,parDP,3025.54,warm
3,150,parDP,2209.24,warm
3,200,parDP,2074.99,warm
3,250,parDP,2585.38,warm
3,300,parDP,3544.28,warm
3,50,extDP,704.49,cold
3,100,extDP,333.211,warm
3,150,extDP,330.789,warm
3,200,extDP,323.651,warm
3,250,extDP,321.296,warm
3,300,extDP,308.49,warm
3,50,MILP,45887.5,cold
3,100,MILP,55743.4,warm
3,150,MILP,50671.9,warm
3,200,MILP,54118.6,warm
3,250,MILP,50628.3,warm
3,300,MILP,49102.4,warm
4,50,stdDP,5874.85,cold
4,100,stdDP,5271.46,warm
4,150,stdDP,6165.57,warm
4,200,stdDP,5631.53,warm
4,250,stdDP,6499.81,warm
4,300,stdDP,8199.76,warm
4,50,parDP,54343.4,cold
4,100,parDP,3167.97,warm
4,150,parDP,3526.04,warm
4,200,parDP,3016.66,warm
4,250,parDP,3250.21,warm
4,300,parDP,3814.93,warm
4,50,extDP,2750.18,cold
4,100,extDP,2919.8,warm
4,150,extDP,2925.43,warm
4,200,extDP,2760.34,warm
4,250,extDP,2644.88,warm
4,300,extDP,2903.46,warm
4,50,MILP,49286,cold
4,100,MILP,51828.7,warm
4,150,MILP,53010.9,warm
4,200,MILP,55531.8,warm
4,250,MILP,51157.1,warm
4,300,MILP,53624.9,warm
5,50,stdDP,5924.39,cold
5,100,stdDP,5208.62,warm
5,150,stdDP,5340.19,warm
5,200,stdDP,4866.69,warm
5,250,stdDP,5262.6,warm
5,300,stdDP,5122.7,warm
5,50,parDP,47157,cold
5,100,parDP,3507,warm
5,150,parDP,3234.74,warm
5,200,parDP,3121.31,warm
5,250,parDP,3076.45,warm
5,300,parDP,3069.96,warm
5,50,extDP,2154.47,cold
5,100,extDP,2343.38,warm
5,150,extDP,2258.56,warm
5,200,extDP,2182,warm
5,250,extDP,2325.48,warm
5,300,extDP,2180.8,warm
5,50,MILP,90578.5,cold
5,100,MILP,60362.8,warm
5,150,MILP,61509.2,warm
5,200,MILP,56730.5,warm
5,250,MILP,58780.3,warm
5,300,MILP,59346.3,warm
6,50,stdDP,7246.44,cold
6,100,stdDP,6717.54,warm
6,150,stdDP,6386.41,warm
6,200,stdDP,6435.92,warm
6,250,stdDP,6700.7,warm
6,300,stdDP,6542.5,warm
6,50,parDP,44506.9,cold
6,100,parDP,2567.36,warm
6,150,parDP,2487.25,warm
6,200,parDP,2437.47,warm
6,250,parDP,2738.18,warm
6,300,parDP,2430.37,warm
6,50,extDP,626.954,cold
6,100,extDP,612.375,warm
6,150,extDP,596.525,warm
6,200,extDP,604.466,warm
6,250,extDP,514.803,warm
6,300,extDP,598.12,warm
6,50,MILP,61057.7,cold
6,100,MILP,59985.4,warm
6,150,MILP,60073.3,warm
6,200,MILP,58426.5,warm
6,250,MILP,59858.1,warm
6,300,MILP,59667,warm
7,50,stdDP,6124.18,cold
7,100,stdDP,6253.74,warm
7,150,stdDP,6163.37,warm
7,200,stdDP,5951.5,warm
7,250,stdDP,6149.9,warm
7,300,stdDP,6070.62,warm
7,50,parDP,40885.3,cold
7,100,parDP,2572.57,warm
7,150,parDP,2329.14,warm
7,200,parDP,2523.58,warm
7,250,parDP,2330.68,warm
7,300,parDP,2311.75,warm
7,50,extDP,406.749,cold
7,100,extDP,300.607,warm
7,150,extDP,308.676,warm
7,200,extDP,327.177,warm
7,250,extDP,325.842,warm
7,300,extDP,324.181,warm
7,50,MILP,40952.1,cold
7,100,MILP,29751.3,warm
7,150,MILP,25768.1,warm
7,200,MILP,25135.9,warm
7,250,MILP,25391.1,warm
7,300,MILP,24367.2,warm
8,50,stdDP,6765.1,cold
8,100,stdDP,6289.8,warm
8,150,stdDP,5859.9,warm
8,200,stdDP,6152.99,warm
8,250,stdDP,5999.23,warm
8,300,stdDP,6347.6,warm
8,50,parDP,46512.6,cold
8,100,parDP,2728.41,warm
8,150,parDP,2323.33,warm
8,200,parDP,2370.58,warm
8,250,parDP,3046.82,warm
8,300,parDP,2270.54,warm
8,50,extDP,422.489,cold
8,100,extDP,328.857,warm
8,150,extDP,305.604,warm
8,200,extDP,297.437,warm
8,250,extDP,296.267,warm
8,300,extDP,274.714,warm
8,50,MILP,50086.5,cold
8,100,MILP,47974.1,warm
8,150,MILP,46344.7,warm
8,200,MILP,52320.9,warm
8,250,MILP,48657.7,warm
8,300,MILP,42569.9,warm
9,50,stdDP,6495.99,cold
9,100,stdDP,5796.08,warm
9,150,stdDP,5678.93,warm
9,200,stdDP,5988.28,warm
9,250,stdDP,5497.77,warm
9,300,stdDP,5867.99,warm
9,50,parDP,48249,cold
9,100,parDP,2553.26,warm
9,150,parDP,2232.77,warm
9,200,parDP,2394.9,warm
9,250,parDP,2462.13,warm
9,300,parDP,2494.28,warm
9,50,extDP,1529.6,cold
9,100,extDP,995.523,warm
9,150,extDP,1086.63,warm
9,200,extDP,1080.95,warm
9,250,extDP,925.172,warm
9,300,extDP,948.06,warm
9,50,MILP,87916.5,cold
9,100,MILP,128313,warm
9,150,MILP,142230,warm
9,200,MILP,157001,warm
9,250,MILP,133342,warm
9,300,MILP,156373,warm
10,50,stdDP,5567.93,cold
10,100,stdDP,5243.63,warm
10,150,stdDP,5115.23,warm
10,200,stdDP,7712.5,warm
10,250,stdDP,5193.44,warm
10,300,stdDP,5379.05,warm
10,50,parDP,45810.6,cold
10,100,parDP,3688.74,warm
10,150,parDP,2879,warm
10,200,parDP,2903.41,warm
10,250,parDP,2936.06,warm
10,300,parDP,2836.83,warm
10,50,extDP,1913.7,cold
10,100,extDP,2081.3,warm
10,150,extDP,2160.11,warm
10,200,extDP,2288.62,warm
10,250,extDP,2204.14,warm
10,300,extDP,2045.55,warm
10,50,MILP,92457.8,cold
10,100,MILP,65438.1,warm
10,150,MILP,60747.4,warm
10,200,MILP,61356.1,warm
10,250,MILP,61672.3,warm
10,300,MILP,60462.3,warm
11,50,stdDP,7064.89,cold
11,100,stdDP,6268.52,warm
11,150,stdDP,6216.86,warm
11,200,stdDP,6343.41,warm
11,250,stdDP,6364,warm
11,300,stdDP,6628.93,warm
11,50,parDP,42451.6,cold
11,100,parDP,3106.66,warm
11,150,parDP,2871.39,warm
11,200,parDP,2800.2,warm
11,250,parDP,2835.02,warm
11,300,parDP,3234.05,warm
11,50,extDP,1507.54,cold
11,100,extDP,1517.82,warm
11,150,extDP,1462.81,warm
11,200,extDP,1401.87,warm
11,250,extDP,1409.51,warm
11,300,extDP,1423.39,warm
11,50,MILP,113067,cold
11,100,MILP,109863,warm
11,150,MILP,104979,warm
11,200,MILP,121103,warm
11,250,MILP,95849.4,warm
11,300,MILP,101028,warm
12,50,stdDP,5016.72,cold
12,100,stdDP,4929.08,warm
12,150,stdDP,5060.04,warm
12,200,stdDP,5404.16,warm
12,250,stdDP,4746.24,warm
12,300,stdDP,4537.38,warm
12,50,parDP,45991.9,cold
12,100,parDP,2170.4,warm
12,150,parDP,2124.2,warm
12,200,parDP,2456.55,warm
12,250,parDP,1940.33,warm
12,300,parDP,1850.02,warm
12,50,extDP,1653.94,cold
12,100,extDP,1724.81,warm
12,150,extDP,1723.32,warm
12,200,extDP,1753.88,warm
12,250,extDP,1896.48,warm
12,300,extDP,1851.09,warm
12,50,MILP,109261,cold
12,100,MILP,88426.1,warm
12,150,MILP,87169.1,warm
12,200,MILP,85754.2,warm
12,250,MILP,81658.5,warm
12,300,MILP,81780.4,warm
13,50,stdDP,4879.72,cold
13,100,stdDP,4866.81,warm
13,150,stdDP,5145.59,warm
13,200,stdDP,5165.36,warm
13,250,stdDP,4826.32,warm
13,300,stdDP,5090.04,warm
13,50,parDP,43656.2,cold
13,100,parDP,2783.36,warm
13,150,parDP,2398.13,warm
13,200,parDP,2272.65,warm
13,250,parDP,2307.72,warm
13,300,parDP,3207.77,warm
13,50,extDP,1810.86,cold
13,100,extDP,1481.23,warm
13,150,extDP,1457.7,warm
13,200,extDP,1452.22,warm
13,250,extDP,1646.05,warm
13,300,extDP,1651.67,warm
13,50,MILP,88222.5,cold
13,100,MILP,117750,warm
13,150,MILP,109592,warm
13,200,MILP,99586.9,warm
13,250,MILP,102082,warm
13,300,MILP,110517,warm
14,50,stdDP,6743.6,cold
14,100,stdDP,6872.66,warm
14,150,stdDP,5534.26,warm
14,200,stdDP,5430.03,warm
14,250,stdDP,5415.95,warm
14,300,stdDP,5695.25,warm
14,50,parDP,48187.5,cold
14,100,parDP,3028.86,warm
14,150,parDP,2868.4,warm
14,200,parDP,2582.52,warm
14,250,parDP,2223.94,warm
14,300,parDP,2321,warm
14,50,extDP,1207.06,cold
14,100,extDP,1118.98,warm
14,150,extDP,1599,warm
14,200,extDP,1566.33,warm
14,250,extDP,1403.93,warm
14,300,extDP,1444.42,warm
14,50,MILP,122156,cold
14,100,MILP,98478.1,warm
14,150,MILP,104643,warm
14,200,MILP,95758.8,warm
14,250,MILP,105599,warm
14,300,MILP,100370,warm
15,50,stdDP,8731.94,cold
15,100,stdDP,9579.03,warm
15,150,stdDP,7998.7,warm
15,200,stdDP,7808.41,warm
15,250,stdDP,10860.7,warm
15,300,stdDP,7754.62,warm
15,50,parDP,45895.6,cold
15,100,parDP,3036.05,warm
15,150,parDP,2854.55,warm
15,200,parDP,2853.34,warm
15,250,parDP,2925,warm
15,300,parDP,3060.79,warm
15,50,extDP,643.367,cold
15,100,extDP,339.326,warm
15,150,extDP,353.651,warm
15,200,extDP,332.487,warm
15,250,extDP,333.987,warm
15,300,extDP,326.452,warm
15,50,MILP,32425.3,cold
15,100,MILP,29361.8,warm
15,150,MILP,31603.7,warm
15,200,MILP,30300.1,warm
15,250,MILP,31091.3,warm
15,300,MILP,29101.1,warm
16,50,stdDP,6158.54,cold
16,100,stdDP,5845.85,warm
16,150,stdDP,6123.01,warm
16,200,stdDP,6710.3,warm
16,250,stdDP,5805.9,warm
16,300,stdDP,5776.86,warm
16,50,parDP,43615,cold
16,100,parDP,3495.04,warm
16,150,parDP,3493.57,warm
16,200,parDP,3649,warm
16,250,parDP,3907.48,warm
16,300,parDP,4008.34,warm
16,50,extDP,3094.39,cold
16,100,extDP,2834.07,warm
16,150,extDP,2686.64,warm
16,200,extDP,2819.65,warm
16,250,extDP,2602.01,warm
16,300,extDP,2581.97,warm
16,50,MILP,49010.4,cold
16,100,MILP,52053.4,warm
16,150,MILP,52260.3,warm
16,200,MILP,50800,warm
16,250,MILP,51974.4,warm
16,300,MILP,49721.8,warm
17,50,stdDP,7197.92,cold
17,100,stdDP,7185.78,warm
17,150,stdDP,7551.32,warm
17,200,stdDP,7387.33,warm
17,250,stdDP,7709.41,warm
17,300,stdDP,7134.52,warm
17,50,parDP,45923,cold
17,100,parDP,5066.7,warm
17,150,parDP,5152.73,warm
17,200,parDP,3493.43,warm
17,250,parDP,3641.42,warm
17,300,parDP,3668.59,warm
17,50,extDP,3199.13,cold
17,100,extDP,3367,warm
17,150,extDP,3252.51,warm
17,200,extDP,3147.22,warm
17,250,extDP,3150.89,warm
17,300,extDP,3189.68,warm
17,50,MILP,47959.3,cold
17,100,MILP,39193.7,warm
17,150,MILP,37769.4,warm
17,200,MILP,39066.8,warm
17,250,MILP,38505.6,warm
17,300,MILP,38104.2,warm
18,50,stdDP,7002.73,cold
18,100,stdDP,7439.93,warm
18,150,stdDP,6250.14,warm
18,200,stdDP,6286.72,warm
18,250,stdDP,7864.05,warm
18,300,stdDP,6520.22,warm
18,50,parDP,46695.7,cold
18,100,parDP,2896.04,warm
18,150,parDP,2566.82,warm
18,200,parDP,2504.75,warm
18,250,parDP,2437.82,warm
18,300,parDP,2778.63,warm
18,50,extDP,916.366,cold
18,100,extDP,796.178,warm
18,150,extDP,834.053,warm
18,200,extDP,869.515,warm
18,250,extDP,819.408,warm
18,300,extDP,782.621,warm
18,50,MILP,95510,cold
18,100,MILP,156396,warm
18,150,MILP,148166,warm
18,200,MILP,85384.8,warm
18,250,MILP,92233.3,warm
18,300,MILP,148586,warm
19,50,stdDP,7137.25,cold
19,100,stdDP,5994.52,warm
19,150,stdDP,6165.08,warm
19,200,stdDP,6286.21,warm
19,250,stdDP,6256.14,warm
19,300,stdDP,9020.06,warm
19,50,parDP,43124.5,cold
19,100,parDP,2729.49,warm
19,150,parDP,2240.3,warm
19,200,parDP,2585.98,warm
19,250,parDP,2304.64,warm
19,300,parDP,2273.51,warm
19,50,extDP,507.735,cold
19,100,extDP,297.648,warm
19,150,extDP,299.279,warm
19,200,extDP,286.788,warm
19,250,extDP,286.6,warm
19,300,extDP,420.633,warm
19,50,MILP,49990,cold
19,100,MILP,43085.1,warm
19,150,MILP,50751.9,warm
19,200,MILP,51153.7,warm
19,250,MILP,46910.8,warm
19,300,MILP,40884.1,warm
20,50,stdDP,5540.59,cold
20,100,stdDP,5680.34,warm
20,150,stdDP,5742.95,warm
20,200,stdDP,5181.98,warm
20,250,stdDP,5234.23,warm
20,300,stdDP,5581.73,warm
20,50,parDP,41545.1,cold
20,100,parDP,2375.42,warm
20,150,parDP,2402.63,warm
20,200,parDP,2348.75,warm
20,250,parDP,2385.39,warm
20,300,parDP,2423.19,warm
20,50,extDP,1707.57,cold
20,100,extDP,1874.89,warm
20,150,extDP,1767.98,warm
20,200,extDP,1663.77,warm
20,250,extDP,1759.22,warm
20,300,extDP,1675.35,warm
20,50,MILP,88967.3,cold
20,100,MILP,101907,warm
20,150,MILP,95093.6,warm
20,200,MILP,95078.6,warm
20,250,MILP,95410,warm
20,300,MILP,118437,warm
21,50,stdDP,9352.19,cold
21,100,stdDP,11328.7,warm
21,150,stdDP,10348.3,warm
21,200,stdDP,8254.79,warm
21,250,stdDP,6653.14,warm
21,300,stdDP,6530.17,warm
21,50,parDP,45661.5,cold
21,100,parDP,2520.49,warm
21,150,parDP,2481.35,warm
21,200,parDP,2219.58,warm
21,250,parDP,2297.9,warm
21,300,parDP,2324.39,warm
21,50,extDP,1117.13,cold
21,100,extDP,1029.18,warm
21,150,extDP,1108.64,warm
21,200,extDP,1065.15,warm
21,250,extDP,1057.27,warm
21,300,extDP,1106.6,warm
21,50,MILP,82126.8,cold
21,100,MILP,155854,warm
21,150,MILP,125161,warm
21,200,MILP,145798,warm
21,250,MILP,127367,warm
21,300,MILP,125786,warm
22,50,stdDP,11347.7,cold
22,100,stdDP,6952.8,warm
22,150,stdDP,6195.65,warm
