unit,iter,solver,time_us,phase
0,50,stdDP,986322,cold
0,100,stdDP,797647,warm
0,50,parDP,388021,cold
0,100,parDP,474976,warm
0,50,extDP,76035.5,cold
0,100,extDP,58929.9,warm
0,50,MILP,1.10859e+06,cold
0,100,MILP,1.19325e+06,warm
1,50,stdDP,1.60452e+06,cold
1,100,stdDP,919537,warm
1,50,parDP,313639,cold
1,100,parDP,272392,warm
1,50,extDP,39967.5,cold
1,100,extDP,43293.9,warm
1,50,MILP,618916,cold
1,100,MILP,620666,warm
2,50,stdDP,584169,cold
2,100,stdDP,496071,warm
2,50,parDP,201893,cold
2,100,parDP,138333,warm
2,50,extDP,6448.08,cold
2,100,extDP,8431.11,warm
2,50,MILP,352476,cold
2,100,MILP,345182,warm
3,50,stdDP,619965,cold
3,100,stdDP,544618,warm
3,50,parDP,231112,cold
3,100,parDP,265722,warm
3,50,extDP,23508.6,cold
3,100,extDP,22356.3,warm
3,50,MILP,1.01714e+06,cold
3,100,MILP,590989,warm
4,50,stdDP,1.26515e+06,cold
4,100,stdDP,1.24462e+06,warm
4,50,parDP,434157,cold
4,100,parDP,474002,warm
4,50,extDP,109393,cold
4,100,extDP,105864,warm
4,50,MILP,425570,cold
4,100,MILP,363394,warm
5,50,stdDP,505217,cold
5,100,stdDP,638563,warm
5,50,parDP,221017,cold
5,100,parDP,148406,warm
5,50,extDP,4507.37,cold
5,100,extDP,9207.95,warm
5,50,MILP,568906,cold
5,100,MILP,342301,warm
6,50,stdDP,481645,cold
6,100,stdDP,428809,warm
6,50,parDP,353003,cold
6,100,parDP,134200,warm
6,50,extDP,2854.08,cold
6,100,extDP,4272.03,warm
6,50,MILP,219790,cold
6,100,MILP,476767,warm
7,50,stdDP,799222,cold
7,100,stdDP,894570,warm
7,50,parDP,379992,cold
7,100,parDP,223703,warm
7,50,extDP,11860.7,cold
7,100,extDP,12695.7,warm
7,50,MILP,787154,cold
7,100,MILP,601154,warm
8,50,stdDP,624993,cold
8,100,stdDP,595132,warm
8,50,parDP,234735,cold
8,100,parDP,178153,warm
8,50,extDP,18190.3,cold
8,100,extDP,19208.6,warm
8,50,MILP,820234,cold
8,100,MILP,881676,warm
9,50,stdDP,1.51742e+06,cold
9,100,stdDP,1.26944e+06,warm
9,50,parDP,442823,cold
9,100,parDP,466805,warm
9,50,extDP,81142.3,cold
9,100,extDP,87806.7,warm
9,50,MILP,398755,cold
9,100,MILP,356158,warm
10,50,stdDP,587704,cold
10,100,stdDP,563272,warm
10,50,parDP,360148,cold
10,100,parDP,155145,warm
10,50,extDP,7819.77,cold
10,100,extDP,9710.77,warm
10,50,MILP,576467,cold
10,100,MILP,523750,warm
11,50,stdDP,549422,cold
11,100,stdDP,550384,warm
11,50,parDP,220805,cold
11,100,parDP,134046,warm
11,50,extDP,7905.4,cold
11,100,extDP,6458.81,warm
11,50,MILP,339874,cold
11,100,MILP,338550,warm
12,50,stdDP,625167,cold
12,100,stdDP,693559,warm
12,50,parDP,318507,cold
12,100,parDP,349120,warm
12,50,extDP,4044.62,cold
12,100,extDP,4271.53,warm
12,50,MILP,256032,cold
12,100,MILP,273950,warm
13,50,stdDP,735887,cold
13,100,stdDP,631376,warm
13,50,parDP,255620,cold
13,100,parDP,174554,warm
13,50,extDP,11167.4,cold
13,100,extDP,11810.9,warm
13,50,MILP,610203,cold
13,100,MILP,658237,warm
14,50,stdDP,611020,cold
14,100,stdDP,571771,warm
14,50,parDP,278492,cold
14,100,parDP,213452,warm
14,50,extDP,28468.1,cold
14,100,extDP,35095.9,warm
14,50,MILP,763314,cold
14,100,MILP,869292,warm
15,50,stdDP,1.38412e+06,cold
15,100,stdDP,1.34685e+06,warm
15,50,parDP,611257,cold
15,100,parDP,526941,warm
15,50,extDP,63699.6,cold
15,100,extDP,67130.6,warm
15,50,MILP,1.77532e+06,cold
15,100,MILP,1.35969e+06,warm
16,50,stdDP,945814,cold
16,100,stdDP,1.01757e+06,warm
16,50,parDP,405762,cold
16,100,parDP,282389,warm
16,50,extDP,54487.4,cold
16,100,extDP,59691,warm
16,50,MILP,710949,cold
16,100,MILP,607625,warm
17,50,stdDP,620205,cold
17,100,stdDP,619700,warm
17,50,parDP,285976,cold
17,100,parDP,177557,warm
17,50,extDP,8777.79,cold
17,100,extDP,9170.28,warm
17,50,MILP,473393,cold
17,100,MILP,354099,warm
18,50,stdDP,534533,cold
18,100,stdDP,501282,warm
18,50,parDP,312876,cold
18,100,parDP,179887,warm
18,50,extDP,3742.57,cold
18,100,extDP,2424.45,warm
18,50,MILP,325003,cold
18,100,MILP,523669,warm
19,50,stdDP,1.64167e+06,cold
19,100,stdDP,1.37989e+06,warm
19,50,parDP,481703,cold
19,100,parDP,458319,warm
19,50,extDP,104486,cold
19,100,extDP,102644,warm
19,50,MILP,1.42085e+06,cold
19,100,MILP,1.46646e+06,warm
20,50,stdDP,616951,cold
20,100,stdDP,557931,warm
20,50,parDP,248899,cold
20,100,parDP,166124,warm
20,50,extDP,18886.1,cold
20,100,extDP,19654.6,warm
20,50,MILP,575568,cold
20,100,MILP,547013,warm
21,50,stdDP,537438,cold
21,100,stdDP,574108,warm
21,50,parDP,340667,cold
21,100,parDP,183062,warm
21,50,extDP,6966.38,cold
21,100,extDP,7444.08,warm
21,50,MILP,394669,cold
21,100,MILP,393398,warm
22,50,stdDP,584238,cold
22,100,stdDP,470554,warm
22,50,parDP,214345,cold
22,100,parDP,147541,warm
22,50,extDP,3020.91,cold
22,100,extDP,2746.27,warm
22,50,MILP,250717,cold
22,100,MILP,472983,warm
23,50,stdDP,608593,cold
23,100,stdDP,731758,warm
23,50,parDP,230975,cold
23,100,parDP,174644,warm
23,50,extDP,5935.54,cold
23,100,extDP,8684.64,warm
23,50,MILP,154494,cold
23,100,MILP,165263,warm
24,50,stdDP,494851,cold
24,100,stdDP,481809,warm
24,50,parDP,205992,cold
24,100,parDP,157171,warm
24,50,extDP,7749.3,cold
24,100,extDP,8559.2,warm
24,50,MILP,363468,cold
24,100,MILP,324924,warm
25,50,stdDP,688879,cold
25,100,stdDP,667819,warm
25,50,parDP,302922,cold
25,100,parDP,330622,warm
25,50,extDP,28916.5,cold
25,100,extDP,51627,warm
25,50,MILP,1.08616e+06,cold
25,100,MILP,837941,warm
26,50,stdDP,940440,cold
26,100,stdDP,551778,warm
26,50,parDP,247140,cold
26,100,parDP,165919,warm
26,50,extDP,11454.9,cold
26,100,extDP,13555,warm
26,50,MILP,651862,cold
26,100,MILP,830836,warm
27,50,stdDP,828248,cold
27,100,stdDP,914559,warm
27,50,parDP,490956,cold
27,100,parDP,238878,warm
27,50,extDP,7506.97,cold
27,100,extDP,6208.38,warm
27,50,MILP,340713,cold
27,100,MILP,244937,warm
28,50,stdDP,890226,cold
28,100,stdDP,1.00404e+06,warm
28,50,parDP,350227,cold
28,100,parDP,220688,warm
28,50,extDP,38004.5,cold
28,100,extDP,30613.6,warm
28,50,MILP,591968,cold
28,100,MILP,734230,warm
29,50,stdDP,734673,cold
29,100,stdDP,667456,warm
29,50,parDP,291600,cold
29,100,parDP,218872,warm
29,50,extDP,4146.97,cold
29,100,extDP,4411.43,warm
29,50,MILP,254129,cold
29,100,MILP,298311,warm
30,50,stdDP,544534,cold
30,100,stdDP,467336,warm
30,50,parDP,217950,cold
30,100,parDP,141675,warm
30,50,extDP,3715.14,cold
30,100,extDP,2984.74,warm
30,50,MILP,152800,cold
30,100,MILP,360246,warm
31,50,stdDP,873038,cold
31,100,stdDP,854335,warm
31,50,parDP,372676,cold
31,100,parDP,272541,warm
31,50,extDP,44763.6,cold
31,100,extDP,42590.5,warm
31,50,MILP,670058,cold
31,100,MILP,563463,warm
32,50,stdDP,633602,cold
32,100,stdDP,615467,warm
32,50,parDP,267235,cold
32,100,parDP,157087,warm
32,50,extDP,13689.5,cold
32,100,extDP,16293.9,warm
32,50,MILP,534590,cold
32,100,MILP,746418,warm
33,50,stdDP,1.68523e+06,cold
33,100,stdDP,1.41916e+06,warm
33,50,parDP,640780,cold
33,100,parDP,465202,warm
33,50,extDP,69852.8,cold
33,100,extDP,67099.3,warm
33,50,MILP,344553,cold
33,100,MILP,365420,warm
34,50,stdDP,1.00598e+06,cold
34,100,stdDP,946973,warm
34,50,parDP,344612,cold
34,100,parDP,254834,warm
34,50,extDP,36799,cold
34,100,extDP,36227.1,warm
34,50,MILP,574573,cold
34,100,MILP,617653,warm
35,50,stdDP,731866,cold
35,100,stdDP,745148,warm
35,50,parDP,485932,cold
35,100,parDP,259266,warm
35,50,extDP,42543.5,cold
35,100,extDP,46010.2,warm
35,50,MILP,1.07251e+06,cold
35,100,MILP,872171,warm
36,50,stdDP,521413,cold
36,100,stdDP,473158,warm
36,50,parDP,252245,cold
36,100,parDP,142494,warm
36,50,extDP,2824.58,cold
36,100,extDP,2882.48,warm
36,50,MILP,143670,cold
36,100,MILP,156621,warm
37,50,stdDP,766087,cold
37,100,stdDP,772423,warm
37,50,parDP,340665,cold
37,100,parDP,190803,warm
37,50,extDP,26590.2,cold
37,100,extDP,28905.3,warm
37,50,MILP,940576,cold
37,100,MILP,622886,warm
38,50,stdDP,670689,cold
38,100,stdDP,635514,warm
38,50,parDP,244437,cold
38,100,parDP,222437,warm
38,50,extDP,24959.6,cold
38,100,extDP,25101.2,warm
38,50,MILP,481560,cold
38,100,MILP,584229,warm
39,50,stdDP,716510,cold
39,100,stdDP,697029,warm
39,50,parDP,305977,cold
39,100,parDP,228364,warm
39,50,extDP,21573.4,cold
39,100,extDP,22945.3,warm
39,50,MILP,925124,cold
39,100,MILP,572216,warm
40,50,stdDP,1.73138e+06,cold
40,100,stdDP,1.69434e+06,warm
40,50,parDP,590849,cold
40,100,parDP,470788,warm
40,50,extDP,94015.4,cold
40,100,extDP,86761.8,warm
40,50,MILP,549973,cold
40,100,MILP,551729,warm
41,50,stdDP,866972,cold
41,100,stdDP,754504,warm
41,50,parDP,252624,cold
41,100,parDP,172579,warm
41,50,extDP,12584.3,cold
41,100,extDP,11361.9,warm
41,50,MILP,772137,cold
41,100,MILP,1.25579e+06,warm
42,50,stdDP,1.67823e+06,cold
42,100,stdDP,1.35364e+06,warm
42,50,parDP,691605,cold
42,100,parDP,796893,warm
42,50,extDP,59188.6,cold
42,100,extDP,70028.4,warm
42,50,MILP,673936,cold
42,100,MILP,579235,warm
43,50,stdDP,475939,cold
43,100,stdDP,541775,warm
43,50,parDP,240872,cold
43,100,parDP,178045,warm
43,50,extDP,4467.02,cold
43,100,extDP,4533.23,warm
43,50,MILP,162648,cold
43,100,MILP,178004,warm
44,50,stdDP,669196,cold
44,100,stdDP,932987,warm
44,50,parDP,324054,cold
44,100,parDP,234540,warm
44,50,extDP,5958.08,cold
44,100,extDP,4760.8,warm
44,50,MILP,380921,cold
44,100,MILP,358801,warm
45,50,stdDP,857967,cold
45,100,stdDP,796424,warm
45,50,parDP,410586,cold
45,100,parDP,244221,warm
45,50,extDP,7238.52,cold
45,100,extDP,9091.67,warm
45,50,MILP,470942,cold
45,100,MILP,497051,warm
46,50,stdDP,503088,cold
46,100,stdDP,525099,warm
46,50,parDP,315424,cold
46,100,parDP,235977,warm
46,50,extDP,6085.58,cold
46,100,extDP,4920.36,warm
46,50,MILP,449130,cold
46,100,MILP,625213,warm
47,50,stdDP,1.01209e+06,cold
47,100,stdDP,1.08704e+06,warm
47,50,parDP,322077,cold
47,100,parDP,311421,warm
47,50,extDP,50855,cold
47,100,extDP,51329.9,warm
47,50,MILP,885435,cold
47,100,MILP,673281,warm
48,50,stdDP,946417,cold
48,100,stdDP,737680,warm
