unit,iter,solver,time_us,phase
0,50,stdDP,9835.71,cold
0,100,stdDP,7615.3,warm
0,50,parDP,60682.2,cold
0,100,parDP,5607.55,warm
0,50,extDP,899.255,cold
0,100,extDP,757.503,warm
0,50,MILP,67084.9,cold
0,100,MILP,97525.4,warm
1,50,stdDP,5941.43,cold
1,100,stdDP,4400.57,warm
1,50,parDP,42128.1,cold
1,100,parDP,2482.66,warm
1,50,extDP,2389.11,cold
1,100,extDP,2351.11,warm
1,50,MILP,138419,cold
1,100,MILP,130637,warm
2,50,stdDP,4897.81,cold
2,100,stdDP,5381.75,warm
2,50,parDP,45897.7,cold
2,100,parDP,2479.78,warm
2,50,extDP,2762.69,cold
2,100,extDP,2639.51,warm
2,50,MILP,169311,cold
2,100,MILP,114708,warm
3,50,stdDP,5183.56,cold
3,100,stdDP,5159.93,warm
3,50,parDP,48432.5,cold
3,100,parDP,2069.29,warm
3,50,extDP,752.508,cold
3,100,extDP,799.504,warm
3,50,MILP,77563.1,cold
3,100,MILP,166207,warm
4,50,stdDP,4711.43,cold
4,100,stdDP,4585.95,warm
4,50,parDP,50694.6,cold
4,100,parDP,2151.8,warm
4,50,extDP,1675.8,cold
4,100,extDP,1329.82,warm
4,50,MILP,137729,cold
4,100,MILP,143034,warm
5,50,stdDP,5715.29,cold
5,100,stdDP,5934.55,warm
5,50,parDP,51964.8,cold
5,100,parDP,4169.78,warm
5,50,extDP,3549.8,cold
5,100,extDP,3672.25,warm
5,50,MILP,117636,cold
5,100,MILP,111082,warm
6,50,stdDP,6665.42,cold
6,100,stdDP,6104.19,warm
6,50,parDP,40363.6,cold
6,100,parDP,2183.98,warm
6,50,extDP,1901.51,cold
6,100,extDP,1725.27,warm
6,50,MILP,128747,cold
6,100,MILP,76841,warm
7,50,stdDP,7914.87,cold
7,100,stdDP,7664.34,warm
7,50,parDP,46009.8,cold
7,100,parDP,3432.53,warm
7,50,extDP,2178.34,cold
7,100,extDP,1986.67,warm
7,50,MILP,157025,cold
7,100,MILP,209022,warm
8,50,stdDP,8649.09,cold
8,100,stdDP,8251.08,warm
8,50,parDP,48224.1,cold
8,100,parDP,3730.69,warm
8,50,extDP,3981.76,cold
8,100,extDP,4231.13,warm
8,50,MILP,67396.9,cold
8,100,MILP,63578.7,warm
9,50,stdDP,7955.09,cold
9,100,stdDP,9943.3,warm
9,50,parDP,57244.2,cold
9,100,parDP,5051.99,warm
9,50,extDP,3228.22,cold
9,100,extDP,3899.25,warm
9,50,MILP,116689,cold
9,100,MILP,67815.9,warm
10,50,stdDP,8152.58,cold
10,100,stdDP,7027.98,warm
10,50,parDP,55281.7,cold
10,100,parDP,5240.29,warm
10,50,extDP,2390.72,cold
10,100,extDP,2323.51,warm
10,50,MILP,108719,cold
10,100,MILP,172003,warm
11,50,stdDP,9639.88,cold
11,100,stdDP,9633.32,warm
11,50,parDP,56361.5,cold
11,100,parDP,5287.02,warm
11,50,extDP,415.144,cold
11,100,extDP,419.774,warm
11,50,MILP,32533.9,cold
11,100,MILP,43723.6,warm
