unit,iter,solver,time_us,phase
0,50,stdDP,11264.3,cold
0,100,stdDP,8673.18,warm
0,50,parDP,43434.4,cold
0,100,parDP,3186.82,warm
0,50,extDP,660.58,cold
0,100,extDP,812.338,warm
0,50,MILP,94166.6,cold
0,100,MILP,76498.7,warm
1,50,stdDP,7163.75,cold
1,100,stdDP,6474.56,warm
1,50,parDP,46080.3,cold
1,100,parDP,3291,warm
1,50,extDP,1350.87,cold
1,100,extDP,1772.12,warm
1,50,MILP,145602,cold
1,100,MILP,211701,warm
2,50,stdDP,5250.44,cold
2,100,stdDP,6200.51,warm
2,50,parDP,42138.6,cold
2,100,parDP,3644.44,warm
2,50,extDP,1539.74,cold
2,100,extDP,1809.41,warm
2,50,MILP,91580.9,cold
2,100,MILP,85803.2,warm
3,50,stdDP,11953.6,cold
3,100,stdDP,8904.45,warm
3,50,parDP,43314.5,cold
3,100,parDP,3544.65,warm
3,50,extDP,383.927,cold
3,100,extDP,394.851,warm
3,50,MILP,48470.5,cold
3,100,MILP,34088.6,warm
4,50,stdDP,13092,cold
4,100,stdDP,12858.9,warm
4,50,parDP,62166.3,cold
4,100,parDP,6988.61,warm
4,50,extDP,1223.36,cold
4,100,extDP,1310.05,warm
4,50,MILP,146607,cold
4,100,MILP,133942,warm
5,50,stdDP,14198.2,cold
5,100,stdDP,10273.9,warm
5,50,parDP,65137.4,cold
5,100,parDP,2271.34,warm
5,50,extDP,1136,cold
5,100,extDP,989.003,warm
5,50,MILP,91823.2,cold
5,100,MILP,78677.3,warm
6,50,stdDP,8882.88,cold
6,100,stdDP,6805.19,warm
6,50,parDP,47195.7,cold
6,100,parDP,2832.33,warm
6,50,extDP,1535.52,cold
6,100,extDP,2329.03,warm
6,50,MILP,125769,cold
6,100,MILP,157135,warm
7,50,stdDP,10537.6,cold
7,100,stdDP,8487.12,warm
7,50,parDP,47889.3,cold
7,100,parDP,4064.85,warm
7,50,extDP,5032.42,cold
7,100,extDP,5070.53,warm
7,50,MILP,67009.1,cold
7,100,MILP,54046.9,warm
8,50,stdDP,7270.48,cold
8,100,stdDP,6898.27,warm
8,50,parDP,49237.9,cold
8,100,parDP,4218.66,warm
8,50,extDP,1955.51,cold
8,100,extDP,2148.77,warm
8,50,MILP,104497,cold
8,100,MILP,76502.3,warm
9,50,stdDP,9715.12,cold
9,100,stdDP,7300.54,warm
9,50,parDP,41979.4,cold
9,100,parDP,3087.3,warm
9,50,extDP,3012.25,cold
9,100,extDP,3293.61,warm
9,50,MILP,100176,cold
9,100,MILP,130057,warm
10,50,stdDP,10776.8,cold
10,100,stdDP,10465.5,warm
10,50,parDP,62152.4,cold
10,100,parDP,4733.63,warm
10,50,extDP,4354.71,cold
10,100,extDP,4827.9,warm
10,50,MILP,79632.4,cold
10,100,MILP,87031.8,warm
11,50,stdDP,10609.2,cold
11,100,stdDP,13178.5,warm
11,50,parDP,63196.6,cold
11,100,parDP,8134.88,warm
11,50,extDP,712.017,cold
11,100,extDP,585.825,warm
11,50,MILP,81039.9,cold
11,100,MILP,83778.2,warm
12,50,stdDP,11458.4,cold
12,100,stdDP,10757.2,warm
12,50,parDP,60908,cold
12,100,parDP,4802.93,warm
12,50,extDP,5066.78,cold
12,100,extDP,5434.44,warm
12,50,MILP,71297.7,cold
12,100,MILP,63046.5,warm
13,50,stdDP,8914.69,cold
13,100,stdDP,9446.84,warm
13,50,parDP,80614.1,cold
13,100,parDP,10675.3,warm
13,50,extDP,720.907,cold
13,100,extDP,715.826,warm
13,50,MILP,88083.5,cold
13,100,MILP,57676,warm
14,50,stdDP,12890,cold
14,100,stdDP,11204.3,warm
14,50,parDP,59334,cold
14,100,parDP,7436.03,warm
14,50,extDP,5222.51,cold
14,100,extDP,6008.41,warm
14,50,MILP,65789.8,cold
14,100,MILP,60629.8,warm
15,50,stdDP,9747.78,cold
15,100,stdDP,8031.48,warm
15,50,parDP,73495,cold
15,100,parDP,5222.74,warm
15,50,extDP,2451.8,cold
15,100,extDP,2126.4,warm
15,50,MILP,236991,cold
15,100,MILP,238768,warm
16,50,stdDP,10183.9,cold
16,100,stdDP,9729.15,warm
16,50,parDP,72541.7,cold
16,100,parDP,7261.88,warm
16,50,extDP,7341.63,cold
16,100,extDP,2080.92,warm
16,50,MILP,177818,cold
16,100,MILP,221303,warm
17,50,stdDP,8957.74,cold
17,100,stdDP,7954.81,warm
17,50,parDP,49852.3,cold
17,100,parDP,3980.11,warm
17,50,extDP,2359.59,cold
17,100,extDP,3417.68,warm
17,50,MILP,133748,cold
17,100,MILP,154738,warm
18,50,stdDP,10478.2,cold
18,100,stdDP,9883.9,warm
18,50,parDP,74947.5,cold
18,100,parDP,4517.32,warm
18,50,extDP,1559.39,cold
18,100,extDP,1452.53,warm
18,50,MILP,174411,cold
18,100,MILP,148444,warm
19,50,stdDP,11634,cold
19,100,stdDP,16328.2,warm
19,50,parDP,85143.6,cold
19,100,parDP,5134.86,warm
19,50,extDP,3822.73,cold
19,100,extDP,3640.69,warm
19,50,MILP,323623,cold
19,100,MILP,277704,warm
20,50,stdDP,16833,cold
20,100,stdDP,17109.1,warm
20,50,parDP,167960,cold
20,100,parDP,8392.17,warm
20,50,extDP,4990.98,cold
20,100,extDP,5679.56,warm
20,50,MILP,266592,cold
20,100,MILP,348627,warm
21,50,stdDP,48820.6,cold
21,100,stdDP,26868.1,warm
21,50,parDP,161371,cold
21,100,parDP,24529.8,warm
21,50,extDP,972.601,cold
21,100,extDP,949.975,warm
21,50,MILP,147954,cold
21,100,MILP,251161,warm
22,50,stdDP,58903.9,cold
22,100,stdDP,123993,warm
22,50,parDP,288107,cold
22,100,parDP,46954.3,warm
22,50,extDP,6433.06,cold
22,100,extDP,2726.1,warm
22,50,MILP,348189,cold
22,100,MILP,379971,warm
23,50,stdDP,141506,cold
23,100,stdDP,288525,warm
23,50,parDP,521059,cold
23,100,parDP,65298.5,warm
23,50,extDP,2524.78,cold
23,100,extDP,10527.2,warm
23,50,MILP,323475,cold
23,100,MILP,178077,warm
24,50,stdDP,27349.6,cold
24,100,stdDP,25442.1,warm
24,50,parDP,219080,cold
24,100,parDP,16240,warm
24,50,extDP,6924.98,cold
24,100,extDP,6709.15,warm
24,50,MILP,736908,cold
24,100,MILP,431255,warm
25,50,stdDP,60126.2,cold
25,100,stdDP,70118.9,warm
25,50,parDP,164271,cold
25,100,parDP,10160.5,warm
25,50,extDP,1033.07,cold
25,100,extDP,1031.15,warm
25,50,MILP,124264,cold
25,100,MILP,204149,warm
26,50,stdDP,27386.1,cold
26,100,stdDP,43414.6,warm
26,50,parDP,131255,cold
26,100,parDP,18205.5,warm
26,50,extDP,6396.29,cold
26,100,extDP,5797.06,warm
26,50,MILP,232679,cold
26,100,MILP,140752,warm
27,50,stdDP,13817.8,cold
27,100,stdDP,13949,warm
27,50,parDP,144217,cold
27,100,parDP,8685.57,warm
27,50,extDP,4675.05,cold
27,100,extDP,4780.12,warm
27,50,MILP,210690,cold
27,100,MILP,168211,warm
28,50,stdDP,13883.1,cold
28,100,stdDP,13898.6,warm
28,50,parDP,132935,cold
28,100,parDP,6001.14,warm
28,50,extDP,705.999,cold
28,100,extDP,618.065,warm
28,50,MILP,216095,cold
28,100,MILP,146789,warm
29,50,stdDP,52394.9,cold
29,100,stdDP,37448.6,warm
29,50,parDP,133191,cold
29,100,parDP,11180.4,warm
29,50,extDP,676.145,cold
29,100,extDP,669.827,warm
29,50,MILP,196984,cold
29,100,MILP,118051,warm
30,50,stdDP,14485.7,cold
30,100,stdDP,17000,warm
30,50,parDP,111962,cold
30,100,parDP,11576.5,warm
30,50,extDP,24547,cold
30,100,extDP,17032.1,warm
30,50,MILP,105174,cold
30,100,MILP,68532.4,warm
31,50,stdDP,11245.9,cold
31,100,stdDP,9390.64,warm
31,50,parDP,118596,cold
