unit,iter,solver,time_us,phase
0,50,stdDP,11495.1,cold
0,100,stdDP,12810.7,warm
0,50,parDP,63502.7,cold
0,100,parDP,7280.49,warm
0,50,extDP,831.717,cold
0,100,extDP,746.747,warm
0,50,MILP,63669,cold
0,100,MILP,83205.8,warm
1,50,stdDP,11666,cold
1,100,stdDP,10943.8,warm
1,50,parDP,78610.1,cold
1,100,parDP,18146.1,warm
1,50,extDP,797.129,cold
1,100,extDP,3850.93,warm
1,50,MILP,226440,cold
1,100,MILP,103825,warm
2,50,stdDP,10429.3,cold
2,100,stdDP,9620.35,warm
2,50,parDP,167868,cold
2,100,parDP,7890.84,warm
2,50,extDP,4023.46,cold
2,100,extDP,6090.61,warm
2,50,MILP,233372,cold
2,100,MILP,139318,warm
3,50,stdDP,26059.3,cold
3,100,stdDP,20504.8,warm
3,50,parDP,96366,cold
3,100,parDP,7067.73,warm
3,50,extDP,592.993,cold
3,100,extDP,945.621,warm
3,50,MILP,42727.6,cold
3,100,MILP,45054.6,warm
4,50,stdDP,13023.6,cold
4,100,stdDP,11461.1,warm
4,50,parDP,112198,cold
4,100,parDP,14642.6,warm
4,50,extDP,11979.6,cold
4,100,extDP,6074.83,warm
4,50,MILP,110919,cold
4,100,MILP,63170.8,warm
5,50,stdDP,9323.65,cold
5,100,stdDP,13895.7,warm
5,50,parDP,57403,cold
5,100,parDP,5960.36,warm
5,50,extDP,4684.05,cold
5,100,extDP,4935.54,warm
5,50,MILP,208463,cold
5,100,MILP,140796,warm
6,50,stdDP,17658.8,cold
6,100,stdDP,15120.8,warm
6,50,parDP,93641.2,cold
6,100,parDP,9894.89,warm
6,50,extDP,1224.88,cold
6,100,extDP,1930.1,warm
6,50,MILP,129875,cold
6,100,MILP,126280,warm
7,50,stdDP,14005.2,cold
7,100,stdDP,15823.5,warm
7,50,parDP,69711.4,cold
7,100,parDP,4580.05,warm
7,50,extDP,777.035,cold
7,100,extDP,774.413,warm
7,50,MILP,87011.4,cold
7,100,MILP,115992,warm
8,50,stdDP,36570.2,cold
8,100,stdDP,27074.9,warm
8,50,parDP,96720.1,cold
8,100,parDP,4306.63,warm
8,50,extDP,626.333,cold
8,100,extDP,843.132,warm
8,50,MILP,55263.8,cold
8,100,MILP,113091,warm
9,50,stdDP,12014.9,cold
9,100,stdDP,11984.9,warm
9,50,parDP,117516,cold
9,100,parDP,10102.8,warm
9,50,extDP,4665.5,cold
9,100,extDP,2852.06,warm
9,50,MILP,280785,cold
9,100,MILP,283531,warm
10,50,stdDP,10106.6,cold
10,100,stdDP,10600.2,warm
10,50,parDP,81942.3,cold
10,100,parDP,8742.2,warm
10,50,extDP,9290.34,cold
10,100,extDP,7279.59,warm
10,50,MILP,157586,cold
10,100,MILP,145099,warm
11,50,stdDP,14355.6,cold
11,100,stdDP,12619.7,warm
11,50,parDP,100516,cold
11,100,parDP,7880.52,warm
11,50,extDP,3132.25,cold
11,100,extDP,3277.38,warm
11,50,MILP,241662,cold
11,100,MILP,152564,warm
12,50,stdDP,10281.5,cold
12,100,stdDP,11935,warm
12,50,parDP,117509,cold
12,100,parDP,3959.96,warm
12,50,extDP,3261.36,cold
12,100,extDP,3451.11,warm
12,50,MILP,441000,cold
12,100,MILP,511618,warm
13,50,stdDP,32367.3,cold
13,100,stdDP,38713.6,warm
13,50,parDP,126576,cold
13,100,parDP,14259.3,warm
13,50,extDP,5896.9,cold
13,100,extDP,4326.08,warm
13,50,MILP,332468,cold
13,100,MILP,215865,warm
14,50,stdDP,10756.8,cold
14,100,stdDP,9615.9,warm
14,50,parDP,70357.2,cold
14,100,parDP,3426.81,warm
14,50,extDP,2093.25,cold
14,100,extDP,1862.38,warm
14,50,MILP,231351,cold
14,100,MILP,302583,warm
15,50,stdDP,42430.3,cold
15,100,stdDP,35246.9,warm
15,50,parDP,84658.3,cold
15,100,parDP,10473.9,warm
15,50,extDP,1764.83,cold
15,100,extDP,1330.29,warm
15,50,MILP,109332,cold
15,100,MILP,117102,warm
16,50,stdDP,9759.39,cold
16,100,stdDP,11594.3,warm
16,50,parDP,148682,cold
16,100,parDP,28547.1,warm
16,50,extDP,8385.72,cold
16,100,extDP,9566.49,warm
16,50,MILP,92710.4,cold
16,100,MILP,70535.2,warm
17,50,stdDP,13881.2,cold
17,100,stdDP,13797.7,warm
17,50,parDP,67339.1,cold
17,100,parDP,6835.17,warm
17,50,extDP,6933.87,cold
17,100,extDP,8373.18,warm
17,50,MILP,72344.4,cold
17,100,MILP,64418.2,warm
18,50,stdDP,12226.6,cold
18,100,stdDP,12063.3,warm
18,50,parDP,88325,cold
18,100,parDP,12467.4,warm
18,50,extDP,2219.67,cold
18,100,extDP,2026.15,warm
18,50,MILP,181838,cold
18,100,MILP,225952,warm
19,50,stdDP,17095.7,cold
19,100,stdDP,15692.9,warm
19,50,parDP,86359.5,cold
19,100,parDP,26302.3,warm
19,50,extDP,3729.77,cold
19,100,extDP,1414.27,warm
19,50,MILP,45107,cold
19,100,MILP,129936,warm
20,50,stdDP,11464.9,cold
20,100,stdDP,9099.04,warm
20,50,parDP,62874.1,cold
20,100,parDP,4152.87,warm
20,50,extDP,3573.78,cold
20,100,extDP,3900.45,warm
20,50,MILP,152314,cold
20,100,MILP,162747,warm
21,50,stdDP,11785.2,cold
21,100,stdDP,11252.7,warm
21,50,parDP,52768.8,cold
21,100,parDP,3595.54,warm
21,50,extDP,1278.2,cold
21,100,extDP,1202.01,warm
21,50,MILP,132928,cold
21,100,MILP,165954,warm
22,50,stdDP,10665.4,cold
22,100,stdDP,10332.5,warm
22,50,parDP,54640,cold
22,100,parDP,3144.78,warm
22,50,extDP,441.719,cold
22,100,extDP,433.076,warm
22,50,MILP,30722.1,cold
22,100,MILP,26261.7,warm
23,50,stdDP,9710.8,cold
23,100,stdDP,8952.78,warm
23,50,parDP,52748.6,cold
23,100,parDP,3249.6,warm
23,50,extDP,760.801,cold
23,100,extDP,713.341,warm
23,50,MILP,55990.6,cold
23,100,MILP,50666.5,warm
24,50,stdDP,8239.9,cold
24,100,stdDP,8000,warm
24,50,parDP,51235.3,cold
24,100,parDP,5225.04,warm
24,50,extDP,3349.39,cold
24,100,extDP,3709.04,warm
24,50,MILP,57707.4,cold
24,100,MILP,70782.7,warm
25,50,stdDP,7795.72,cold
25,100,stdDP,7456.58,warm
25,50,parDP,40799,cold
25,100,parDP,3003.42,warm
25,50,extDP,1625.16,cold
25,100,extDP,1531.07,warm
25,50,MILP,155096,cold
25,100,MILP,137772,warm
26,50,stdDP,10464.7,cold
26,100,stdDP,8939.84,warm
26,50,parDP,46579.3,cold
26,100,parDP,3039.53,warm
26,50,extDP,731.571,cold
26,100,extDP,924.33,warm
26,50,MILP,81526.3,cold
26,100,MILP,96782.3,warm
27,50,stdDP,7183.64,cold
27,100,stdDP,5393.97,warm
27,50,parDP,46429.2,cold
27,100,parDP,6035.6,warm
27,50,extDP,2885.58,cold
27,100,extDP,2941.05,warm
27,50,MILP,100210,cold
27,100,MILP,97599.2,warm
28,50,stdDP,8184.36,cold
28,100,stdDP,7296.52,warm
28,50,parDP,46455.5,cold
28,100,parDP,4533.75,warm
28,50,extDP,1237.89,cold
28,100,extDP,1121.93,warm
28,50,MILP,87555.1,cold
28,100,MILP,96667.2,warm
29,50,stdDP,15248.5,cold
29,100,stdDP,12992.9,warm
29,50,parDP,59815.2,cold
29,100,parDP,7017.52,warm
29,50,extDP,6683.24,cold
29,100,extDP,8798.06,warm
29,50,MILP,53537.3,cold
29,100,MILP,51996.4,warm
30,50,stdDP,10232.7,cold
30,100,stdDP,7859.66,warm
30,50,parDP,51918.8,cold
30,100,parDP,3475.7,warm
30,50,extDP,1451.23,cold
30,100,extDP,1696.2,warm
30,50,MILP,157813,cold
30,100,MILP,209514,warm
31,50,stdDP,7108.72,cold
31,100,stdDP,7014.42,warm
31,50,parDP,44039,cold
31,100,parDP,3473.57,warm
31,50,extDP,1386.95,cold
31,100,extDP,1365.46,warm
31,50,MILP,146012,cold
31,100,MILP,70342.2,warm
32,50,stdDP,15103,cold
32,100,stdDP,14471.1,warm
32,50,parDP,62866.8,cold
32,100,parDP,9869.2,warm
32,50,extDP,960.967,cold
32,100,extDP,976.093,warm
32,50,MILP,83575.3,cold
32,100,MILP,89367.1,warm
33,50,stdDP,10146.3,cold
33,100,stdDP,9747.58,warm
33,50,parDP,46943.5,cold
33,100,parDP,5394.01,warm
33,50,extDP,2237.62,cold
33,100,extDP,3470.3,warm
33,50,MILP,118018,cold
33,100,MILP,108543,warm
34,50,stdDP,6777.94,cold
34,100,stdDP,7256.34,warm
34,50,parDP,59995.9,cold
34,100,parDP,4763.5,warm
34,50,extDP,3208.31,cold
34,100,extDP,2961.24,warm
34,50,MILP,105740,cold
34,100,MILP,68295,warm
35,50,stdDP,9626.92,cold
35,100,stdDP,7724.74,warm
35,50,parDP,52383.5,cold
35,100,parDP,3313.64,warm
35,50,extDP,2241.45,cold
35,100,extDP,2012.39,warm
35,50,MILP,204100,cold
35,100,MILP,176061,warm
36,50,stdDP,8648.67,cold
36,100,stdDP,7753.54,warm
36,50,parDP,42295.3,cold
36,100,parDP,2910.91,warm
36,50,extDP,490.719,cold
36,100,extDP,606.913,warm
36,50,MILP,48207,cold
36,100,MILP,46295,warm
37,50,stdDP,9332.27,cold
37,100,stdDP,9589.7,warm
37,50,parDP,51248.3,cold
37,100,parDP,4415.91,warm
37,50,extDP,4876.79,cold
37,100,extDP,5160.88,warm
37,50,MILP,169664,cold
37,100,MILP,120931,warm
38,50,stdDP,14957.8,cold
38,100,stdDP,14488.1,warm
38,50,parDP,82561.1,cold
38,100,parDP,3879.4,warm
38,50,extDP,1244.66,cold
38,100,extDP,1250.78,warm
38,50,MILP,129450,cold
38,100,MILP,116700,warm
39,50,stdDP,14198.5,cold
39,100,stdDP,16479.1,warm
39,50,parDP,54578.4,cold
39,100,parDP,4067.96,warm
39,50,extDP,737.973,cold
39,100,extDP,592.248,warm
39,50,MILP,33022.5,cold
39,100,MILP,48432.2,warm
40,50,stdDP,10263.5,cold
40,100,stdDP,7161.41,warm
40,50,parDP,59503.3,cold
40,100,parDP,6871.8,warm
40,50,extDP,1705.14,cold
40,100,extDP,1705.69,warm
40,50,MILP,218776,cold
40,100,MILP,248267,warm
41,50,stdDP,9384.51,cold
41,100,stdDP,9771.15,warm
41,50,parDP,53441.4,cold
41,100,parDP,6882.51,warm
41,50,extDP,4183.73,cold
41,100,extDP,4612.45,warm
41,50,MILP,144969,cold
41,100,MILP,80202.2,warm
42,50,stdDP,11063.2,cold
