unit,iter,solver,time_us,phase
0,50,stdDP,7087.05,cold
0,100,stdDP,5506.8,warm
0,50,parDP,48787.4,cold
0,100,parDP,3554.42,warm
0,50,extDP,4599.9,cold
0,100,extDP,4427.46,warm
0,50,MILP,51024.2,cold
0,100,MILP,56628.4,warm
1,50,stdDP,7967.7,cold
1,100,stdDP,6804.53,warm
1,50,parDP,59325,cold
1,100,parDP,5680.69,warm
1,50,extDP,891.049,cold
1,100,extDP,665.675,warm
1,50,MILP,46057.9,cold
1,100,MILP,153287,warm
2,50,stdDP,9097.09,cold
2,100,stdDP,8449.5,warm
2,50,parDP,49531.2,cold
2,100,parDP,4757.04,warm
2,50,extDP,2213.15,cold
2,100,extDP,2034.8,warm
2,50,MILP,90882.2,cold
2,100,MILP,94134.2,warm
3,50,stdDP,5883.2,cold
3,100,stdDP,4475.5,warm
3,50,parDP,48222.3,cold
3,100,parDP,4564.22,warm
3,50,extDP,1812.67,cold
3,100,extDP,1990.48,warm
3,50,MILP,173198,cold
3,100,MILP,273449,warm
4,50,stdDP,11435.7,cold
4,100,stdDP,11109,warm
4,50,parDP,62521.3,cold
4,100,parDP,5408.51,warm
4,50,extDP,4659.5,cold
4,100,extDP,5062.39,warm
4,50,MILP,57838.9,cold
4,100,MILP,46706.6,warm
5,50,stdDP,6740.12,cold
5,100,stdDP,7169.28,warm
5,50,parDP,48776.6,cold
5,100,parDP,2559.54,warm
5,50,extDP,528.978,cold
5,100,extDP,592.686,warm
5,50,MILP,38759.5,cold
5,100,MILP,48927.6,warm
6,50,stdDP,5131.13,cold
6,100,stdDP,4772.25,warm
6,50,parDP,41930.9,cold
6,100,parDP,1912.27,warm
6,50,extDP,1738.29,cold
6,100,extDP,2220.72,warm
6,50,MILP,94175.8,cold
6,100,MILP,69667.4,warm
7,50,stdDP,4403.33,cold
7,100,stdDP,4226.02,warm
7,50,parDP,46697.2,cold
7,100,parDP,2131.67,warm
7,50,extDP,2144.34,cold
7,100,extDP,2185.38,warm
7,50,MILP,58566.9,cold
7,100,MILP,79620.6,warm
8,50,stdDP,10034.7,cold
8,100,stdDP,9443.88,warm
8,50,parDP,54369.4,cold
8,100,parDP,2464.01,warm
8,50,extDP,934.02,cold
8,100,extDP,795.766,warm
8,50,MILP,96431.5,cold
8,100,MILP,129922,warm
9,50,stdDP,9022.68,cold
9,100,stdDP,11053,warm
9,50,parDP,61612.6,cold
9,100,parDP,6817.14,warm
9,50,extDP,3440.8,cold
9,100,extDP,2592.11,warm
9,50,MILP,162014,cold
9,100,MILP,201859,warm
10,50,stdDP,11024.2,cold
10,100,stdDP,8732.54,warm
10,50,parDP,59029.6,cold
10,100,parDP,3531.65,warm
10,50,extDP,733.598,cold
10,100,extDP,693.773,warm
10,50,MILP,47362.6,cold
10,100,MILP,61269,warm
11,50,stdDP,7711.72,cold
