unit,iter,solver,time_us,phase
0,50,stdDP,13948.1,cold
0,100,stdDP,11949,warm
0,50,parDP,80448.1,cold
0,100,parDP,3583.23,warm
0,50,extDP,620.164,cold
0,100,extDP,883.876,warm
0,50,MILP,128041,cold
0,100,MILP,86498.1,warm
1,50,stdDP,7318.41,cold
1,100,stdDP,8526.69,warm
1,50,parDP,46508.8,cold
1,100,parDP,4004.7,warm
1,50,extDP,2584.73,cold
1,100,extDP,2554.55,warm
1,50,MILP,122799,cold
1,100,MILP,131467,warm
2,50,stdDP,8910.15,cold
2,100,stdDP,5244.32,warm
2,50,parDP,46478.7,cold
2,100,parDP,4509.78,warm
2,50,extDP,3407.8,cold
2,100,extDP,3432.68,warm
2,50,MILP,142334,cold
2,100,MILP,203782,warm
3,50,stdDP,10937.7,cold
3,100,stdDP,10063.7,warm
3,50,parDP,55030.5,cold
3,100,parDP,3291.18,warm
3,50,extDP,925.374,cold
3,100,extDP,939.727,warm
3,50,MILP,248873,cold
3,100,MILP,179507,warm
4,50,stdDP,7251.48,cold
4,100,stdDP,7452.49,warm
4,50,parDP,89379.3,cold
4,100,parDP,8775.75,warm
4,50,extDP,2741.09,cold
4,100,extDP,2597.45,warm
4,50,MILP,157481,cold
4,100,MILP,116957,warm
5,50,stdDP,6318.56,cold
5,100,stdDP,5790.13,warm
5,50,parDP,42638.1,cold
5,100,parDP,4246.28,warm
5,50,extDP,3632.9,cold
5,100,extDP,2508.3,warm
5,50,MILP,93846.4,cold
5,100,MILP,72890.2,warm
6,50,stdDP,6157.71,cold
6,100,stdDP,7851.2,warm
6,50,parDP,44889.5,cold
6,100,parDP,3706.78,warm
6,50,extDP,2047.34,cold
6,100,extDP,2269.86,warm
6,50,MILP,102894,cold
6,100,MILP,77985.9,warm
7,50,stdDP,8713.98,cold
7,100,stdDP,11579,warm
7,50,parDP,80184.6,cold
7,100,parDP,5551.23,warm
7,50,extDP,2284.96,cold
7,100,extDP,2361.42,warm
7,50,MILP,133787,cold
7,100,MILP,143143,warm
