unit,iter,solver,time_us,phase
0,50,stdDP,611471,cold
0,100,stdDP,487700,warm
0,50,parDP,257643,cold
0,100,parDP,163552,warm
0,50,extDP,19713.7,cold
0,100,extDP,16672,warm
0,50,MILP,805614,cold
0,100,MILP,688873,warm
1,50,stdDP,615538,cold
1,100,stdDP,578454,warm
1,50,parDP,322110,cold
1,100,parDP,196801,warm
1,50,extDP,40256.5,cold
1,100,extDP,39504.4,warm
1,50,MILP,522486,cold
1,100,MILP,481535,warm
2,50,stdDP,390920,cold
2,100,stdDP,350856,warm
2,50,parDP,237102,cold
2,100,parDP,126619,warm
2,50,extDP,5243.54,cold
2,100,extDP,6936.68,warm
2,50,MILP,369381,cold
2,100,MILP,275680,warm
3,50,stdDP,415921,cold
3,100,stdDP,396856,warm
3,50,parDP,246956,cold
3,100,parDP,133154,warm
3,50,extDP,17566.1,cold
3,100,extDP,17284.4,warm
3,50,MILP,635378,cold
3,100,MILP,635154,warm
4,50,stdDP,877577,cold
4,100,stdDP,908863,warm
4,50,parDP,381211,cold
4,100,parDP,361179,warm
4,50,extDP,46827.7,cold
4,100,extDP,52081,warm
4,50,MILP,1.07459e+06,cold
4,100,MILP,309375,warm
5,50,stdDP,383351,cold
5,100,stdDP,315145,warm
5,50,parDP,205319,cold
5,100,parDP,119155,warm
5,50,extDP,3582.76,cold
5,100,extDP,4182.55,warm
5,50,MILP,622803,cold
5,100,MILP,317918,warm
6,50,stdDP,341688,cold
6,100,stdDP,295032,warm
6,50,parDP,202049,cold
6,100,parDP,119144,warm
6,50,extDP,3573.33,cold
6,100,extDP,2626.67,warm
6,50,MILP,267260,cold
6,100,MILP,322006,warm
7,50,stdDP,487169,cold
7,100,stdDP,402553,warm
7,50,parDP,194475,cold
7,100,parDP,149772,warm
7,50,extDP,9731.78,cold
7,100,extDP,8290.15,warm
7,50,MILP,600741,cold
7,100,MILP,446777,warm
8,50,stdDP,474983,cold
8,100,stdDP,445731,warm
8,50,parDP,215239,cold
8,100,parDP,189688,warm
8,50,extDP,15389.8,cold
8,100,extDP,15435.3,warm
8,50,MILP,616670,cold
8,100,MILP,612487,warm
9,50,stdDP,1.01019e+06,cold
9,100,stdDP,941730,warm
9,50,parDP,425628,cold
9,100,parDP,354732,warm
9,50,extDP,90085,cold
9,100,extDP,94199.9,warm
9,50,MILP,1.39987e+06,cold
9,100,MILP,315545,warm
10,50,stdDP,375723,cold
10,100,stdDP,360088,warm
10,50,parDP,196431,cold
10,100,parDP,125286,warm
10,50,extDP,4149.51,cold
10,100,extDP,6035.36,warm
10,50,MILP,332779,cold
10,100,MILP,302778,warm
11,50,stdDP,387942,cold
11,100,stdDP,364783,warm
11,50,parDP,204827,cold
11,100,parDP,126429,warm
11,50,extDP,8801.9,cold
11,100,extDP,8897.52,warm
11,50,MILP,859352,cold
11,100,MILP,529513,warm
12,50,stdDP,962322,cold
12,100,stdDP,862935,warm
12,50,parDP,475110,cold
12,100,parDP,328334,warm
12,50,extDP,7422.58,cold
12,100,extDP,7004.95,warm
12,50,MILP,605097,cold
12,100,MILP,296668,warm
13,50,stdDP,560900,cold
13,100,stdDP,467338,warm
13,50,parDP,246197,cold
13,100,parDP,137979,warm
13,50,extDP,8567.92,cold
13,100,extDP,8649.55,warm
13,50,MILP,687754,cold
13,100,MILP,539107,warm
14,50,stdDP,421085,cold
14,100,stdDP,437403,warm
14,50,parDP,217195,cold
14,100,parDP,129198,warm
14,50,extDP,13647.8,cold
14,100,extDP,10719.6,warm
14,50,MILP,640111,cold
14,100,MILP,509297,warm
15,50,stdDP,845418,cold
15,100,stdDP,978921,warm
15,50,parDP,382168,cold
15,100,parDP,375751,warm
15,50,extDP,59118.5,cold
15,100,extDP,46830.6,warm
15,50,MILP,974703,cold
15,100,MILP,1.06654e+06,warm
16,50,stdDP,609240,cold
16,100,stdDP,630695,warm
16,50,parDP,273009,cold
16,100,parDP,246454,warm
16,50,extDP,33662.1,cold
16,100,extDP,29883.6,warm
16,50,MILP,439966,cold
16,100,MILP,465167,warm
17,50,stdDP,390431,cold
17,100,stdDP,354232,warm
17,50,parDP,179127,cold
17,100,parDP,115631,warm
17,50,extDP,4458.9,cold
17,100,extDP,4145.2,warm
17,50,MILP,359298,cold
17,100,MILP,304267,warm
18,50,stdDP,351130,cold
18,100,stdDP,320137,warm
18,50,parDP,189115,cold
18,100,parDP,119657,warm
18,50,extDP,2561.03,cold
18,100,extDP,2498.64,warm
18,50,MILP,269441,cold
18,100,MILP,277596,warm
19,50,stdDP,874230,cold
19,100,stdDP,885967,warm
19,50,parDP,426088,cold
19,100,parDP,371472,warm
19,50,extDP,69990.6,cold
19,100,extDP,53199.5,warm
19,50,MILP,624970,cold
19,100,MILP,1.4131e+06,warm
20,50,stdDP,434230,cold
20,100,stdDP,553925,warm
20,50,parDP,220278,cold
20,100,parDP,135206,warm
20,50,extDP,12968.8,cold
20,100,extDP,9177.13,warm
20,50,MILP,714301,cold
20,100,MILP,416014,warm
21,50,stdDP,373250,cold
21,100,stdDP,395042,warm
21,50,parDP,222002,cold
21,100,parDP,108696,warm
21,50,extDP,4658.86,cold
21,100,extDP,4461.79,warm
21,50,MILP,334579,cold
21,100,MILP,327943,warm
22,50,stdDP,375839,cold
22,100,stdDP,375371,warm
22,50,parDP,188292,cold
22,100,parDP,132423,warm
22,50,extDP,2304.55,cold
22,100,extDP,2302.54,warm
22,50,MILP,243846,cold
22,100,MILP,266097,warm
23,50,stdDP,414564,cold
23,100,stdDP,356989,warm
23,50,parDP,196541,cold
23,100,parDP,118082,warm
23,50,extDP,4045.83,cold
23,100,extDP,3887.7,warm
23,50,MILP,310770,cold
23,100,MILP,218014,warm
24,50,stdDP,361197,cold
24,100,stdDP,371794,warm
24,50,parDP,203740,cold
24,100,parDP,132683,warm
24,50,extDP,7186.25,cold
24,100,extDP,7245.29,warm
24,50,MILP,346105,cold
24,100,MILP,279528,warm
25,50,stdDP,501730,cold
25,100,stdDP,472672,warm
25,50,parDP,230934,cold
25,100,parDP,147167,warm
25,50,extDP,19628.4,cold
25,100,extDP,18847.3,warm
25,50,MILP,404105,cold
25,100,MILP,427349,warm
26,50,stdDP,456301,cold
26,100,stdDP,400841,warm
26,50,parDP,209054,cold
26,100,parDP,135999,warm
26,50,extDP,9131.93,cold
26,100,extDP,9748.62,warm
26,50,MILP,472499,cold
26,100,MILP,356109,warm
27,50,stdDP,412136,cold
27,100,stdDP,388159,warm
27,50,parDP,240399,cold
27,100,parDP,145497,warm
27,50,extDP,2677.37,cold
27,100,extDP,2384.76,warm
27,50,MILP,389264,cold
27,100,MILP,205070,warm
28,50,stdDP,508872,cold
28,100,stdDP,461915,warm
28,50,parDP,229725,cold
28,100,parDP,148252,warm
28,50,extDP,21692.7,cold
28,100,extDP,16934.2,warm
28,50,MILP,471872,cold
28,100,MILP,489967,warm
29,50,stdDP,406537,cold
29,100,stdDP,381827,warm
29,50,parDP,193992,cold
29,100,parDP,143403,warm
29,50,extDP,3870.47,cold
29,100,extDP,3854.54,warm
29,50,MILP,431497,cold
29,100,MILP,203335,warm
30,50,stdDP,462346,cold
30,100,stdDP,377652,warm
30,50,parDP,219155,cold
30,100,parDP,134560,warm
30,50,extDP,4054.98,cold
30,100,extDP,4075.95,warm
30,50,MILP,362479,cold
30,100,MILP,379984,warm
31,50,stdDP,811664,cold
31,100,stdDP,962816,warm
31,50,parDP,374854,cold
31,100,parDP,312135,warm
31,50,extDP,37486.7,cold
31,100,extDP,28083.3,warm
31,50,MILP,699226,cold
31,100,MILP,723793,warm
32,50,stdDP,496572,cold
32,100,stdDP,524313,warm
32,50,parDP,279150,cold
32,100,parDP,147739,warm
32,50,extDP,12672.4,cold
32,100,extDP,12063.1,warm
32,50,MILP,563129,cold
32,100,MILP,610005,warm
33,50,stdDP,1.35483e+06,cold
33,100,stdDP,1.35191e+06,warm
33,50,parDP,595766,cold
33,100,parDP,602645,warm
33,50,extDP,101736,cold
33,100,extDP,107717,warm
33,50,MILP,1.68517e+06,cold
33,100,MILP,453496,warm
34,50,stdDP,794142,cold
34,100,stdDP,786527,warm
34,50,parDP,363870,cold
34,100,parDP,312460,warm
34,50,extDP,53359.7,cold
34,100,extDP,49888,warm
34,50,MILP,609960,cold
34,100,MILP,513578,warm
35,50,stdDP,604929,cold
35,100,stdDP,477750,warm
35,50,parDP,267053,cold
35,100,parDP,184205,warm
35,50,extDP,26307.6,cold
35,100,extDP,23344.6,warm
35,50,MILP,671419,cold
35,100,MILP,463103,warm
36,50,stdDP,342773,cold
36,100,stdDP,354166,warm
36,50,parDP,211357,cold
36,100,parDP,127137,warm
36,50,extDP,3829.16,cold
36,100,extDP,3742.47,warm
36,50,MILP,241308,cold
36,100,MILP,129946,warm
37,50,stdDP,543263,cold
37,100,stdDP,493812,warm
37,50,parDP,250900,cold
37,100,parDP,184547,warm
37,50,extDP,31344.2,cold
37,100,extDP,29347.7,warm
37,50,MILP,650083,cold
37,100,MILP,444818,warm
38,50,stdDP,505739,cold
38,100,stdDP,447352,warm
38,50,parDP,225080,cold
38,100,parDP,166291,warm
38,50,extDP,31184,cold
38,100,extDP,30388.5,warm
38,50,MILP,622499,cold
38,100,MILP,576163,warm
39,50,stdDP,525306,cold
39,100,stdDP,599503,warm
39,50,parDP,242427,cold
39,100,parDP,207907,warm
39,50,extDP,30772.3,cold
39,100,extDP,17527.5,warm
39,50,MILP,622234,cold
39,100,MILP,488726,warm
40,50,stdDP,1.17386e+06,cold
40,100,stdDP,1.03788e+06,warm
40,50,parDP,439455,cold
40,100,parDP,379952,warm
40,50,extDP,57484,cold
40,100,extDP,46405.8,warm
40,50,MILP,1.02226e+06,cold
40,100,MILP,287810,warm
41,50,stdDP,473013,cold
41,100,stdDP,424435,warm
41,50,parDP,218007,cold
41,100,parDP,161622,warm
41,50,extDP,7501.71,cold
41,100,extDP,12256.8,warm
41,50,MILP,492563,cold
41,100,MILP,447510,warm
42,50,stdDP,689208,cold
42,100,stdDP,643051,warm
42,50,parDP,368305,cold
42,100,parDP,267058,warm
42,50,extDP,53550.1,cold
42,100,extDP,49687.1,warm
42,50,MILP,621317,cold
42,100,MILP,557111,warm
43,50,stdDP,391953,cold
43,100,stdDP,501117,warm
43,50,parDP,198559,cold
43,100,parDP,139273,warm
43,50,extDP,3868.52,cold
43,100,extDP,2315.68,warm
43,50,MILP,300678,cold
43,100,MILP,135866,warm
44,50,stdDP,468368,cold
44,100,stdDP,504452,warm
44,50,parDP,292875,cold
44,100,parDP,236963,warm
44,50,extDP,5270.94,cold
44,100,extDP,4946.48,warm
44,50,MILP,446325,cold
44,100,MILP,206277,warm
45,50,stdDP,382727,cold
45,100,stdDP,350338,warm
45,50,parDP,191457,cold
45,100,parDP,146777,warm
45,50,extDP,5951.56,cold
45,100,extDP,7971.91,warm
45,50,MILP,423517,cold
45,100,MILP,298165,warm
46,50,stdDP,401611,cold
46,100,stdDP,361068,warm
46,50,parDP,203224,cold
46,100,parDP,119440,warm
46,50,extDP,2672.96,cold
46,100,extDP,2293.13,warm
46,50,MILP,270114,cold
46,100,MILP,297560,warm
47,50,stdDP,678693,cold
47,100,stdDP,617127,warm
47,50,parDP,292234,cold
47,100,parDP,227414,warm
47,50,extDP,33470.7,cold
47,100,extDP,23431.9,warm
47,50,MILP,636307,cold
47,100,MILP,664635,warm
48,50,stdDP,591834,cold
48,100,stdDP,464694,warm
48,50,parDP,275225,cold
48,100,parDP,161866,warm
48,50,extDP,29762.2,cold
48,100,extDP,28533,warm
48,50,MILP,913162,cold
48,100,MILP,559555,warm
49,50,stdDP,453707,cold
49,100,stdDP,553255,warm
49,50,parDP,218736,cold
49,100,parDP,147564,warm
49,50,extDP,18829.7,cold
