unit,iter,solver,time_us,phase
0,50,stdDP,6789.42,cold
0,100,stdDP,4817.22,warm
0,50,parDP,54444.7,cold
0,100,parDP,3720.56,warm
0,50,extDP,2331.07,cold
0,100,extDP,1629.76,warm
0,50,MILP,98401.2,cold
0,100,MILP,85772.8,warm
1,50,stdDP,5049.78,cold
1,100,stdDP,4982.32,warm
1,50,parDP,50917.3,cold
1,100,parDP,6287.16,warm
1,50,extDP,3530.36,cold
1,100,extDP,4510.41,warm
1,50,MILP,152035,cold
1,100,MILP,137708,warm
2,50,stdDP,8485.65,cold
2,100,stdDP,7146.22,warm
2,50,parDP,50188.6,cold
2,100,parDP,3049.43,warm
2,50,extDP,927.614,cold
2,100,extDP,985.852,warm
2,50,MILP,81581.7,cold
2,100,MILP,71087.1,warm
3,50,stdDP,7022.11,cold
3,100,stdDP,7733.86,warm
3,50,parDP,43926.3,cold
3,100,parDP,5524.69,warm
3,50,extDP,1507.21,cold
3,100,extDP,1871.59,warm
3,50,MILP,116376,cold
3,100,MILP,217068,warm
4,50,stdDP,8671.74,cold
4,100,stdDP,9664.91,warm
4,50,parDP,57123.7,cold
4,100,parDP,5664.61,warm
4,50,extDP,3897.14,cold
4,100,extDP,4713.74,warm
4,50,MILP,45816.6,cold
4,100,MILP,42808.5,warm
5,50,stdDP,8842.21,cold
5,100,stdDP,7498.7,warm
5,50,parDP,42604,cold
5,100,parDP,3766.56,warm
5,50,extDP,673.598,cold
5,100,extDP,700.974,warm
5,50,MILP,83290.1,cold
5,100,MILP,75021.2,warm
6,50,stdDP,15679,cold
6,100,stdDP,14792.6,warm
6,50,parDP,72607.1,cold
6,100,parDP,5601.07,warm
6,50,extDP,686.317,cold
6,100,extDP,678.933,warm
6,50,MILP,81456.6,cold
6,100,MILP,68147.5,warm
7,50,stdDP,7658.25,cold
7,100,stdDP,6464.9,warm
7,50,parDP,46241,cold
7,100,parDP,3434.06,warm
7,50,extDP,2019.77,cold
7,100,extDP,1906.17,warm
7,50,MILP,237856,cold
7,100,MILP,166216,warm
8,50,stdDP,11465.8,cold
8,100,stdDP,9213.53,warm
8,50,parDP,52546,cold
8,100,parDP,5351.4,warm
