unit,iter,solver,time_us,phase
0,50,stdDP,16103.3,cold
0,100,stdDP,13038,warm
0,50,parDP,75799.5,cold
0,100,parDP,4135.04,warm
0,50,extDP,1072.13,cold
0,100,extDP,1205.73,warm
0,50,MILP,133156,cold
0,100,MILP,143562,warm
1,50,stdDP,17414.1,cold
1,100,stdDP,16998.9,warm
1,50,parDP,108239,cold
1,100,parDP,7395.68,warm
1,50,extDP,3039.53,cold
1,100,extDP,822.459,warm
1,50,MILP,197606,cold
1,100,MILP,122741,warm
2,50,stdDP,22096.3,cold
2,100,stdDP,18969.2,warm
2,50,parDP,169420,cold
2,100,parDP,13454.1,warm
2,50,extDP,13416.2,cold
2,100,extDP,10290.8,warm
2,50,MILP,336140,cold
2,100,MILP,231852,warm
3,50,stdDP,16921.9,cold
3,100,stdDP,26685.2,warm
3,50,parDP,135681,cold
3,100,parDP,19558.9,warm
3,50,extDP,951.871,cold
3,100,extDP,873.183,warm
3,50,MILP,137793,cold
3,100,MILP,154577,warm
4,50,stdDP,14686.8,cold
4,100,stdDP,14321,warm
4,50,parDP,82616.2,cold
4,100,parDP,9833.94,warm
4,50,extDP,11565,cold
4,100,extDP,7009.81,warm
4,50,MILP,108474,cold
4,100,MILP,114197,warm
5,50,stdDP,12807.5,cold
5,100,stdDP,12965.9,warm
5,50,parDP,127591,cold
5,100,parDP,9059.75,warm
5,50,extDP,6816.05,cold
5,100,extDP,5454.97,warm
5,50,MILP,222950,cold
5,100,MILP,157213,warm
6,50,stdDP,19705.9,cold
6,100,stdDP,19669.9,warm
6,50,parDP,104318,cold
6,100,parDP,8493.63,warm
6,50,extDP,2463.78,cold
6,100,extDP,2125.63,warm
6,50,MILP,212306,cold
6,100,MILP,162936,warm
7,50,stdDP,27025,cold
7,100,stdDP,18136.2,warm
7,50,parDP,134158,cold
7,100,parDP,28642.5,warm
7,50,extDP,1612.62,cold
7,100,extDP,1693.89,warm
7,50,MILP,180924,cold
7,100,MILP,108489,warm
8,50,stdDP,18816.9,cold
8,100,stdDP,22945.1,warm
8,50,parDP,125101,cold
8,100,parDP,10930.9,warm
8,50,extDP,1059.58,cold
8,100,extDP,901.334,warm
8,50,MILP,200659,cold
8,100,MILP,129814,warm
9,50,stdDP,19389.4,cold
9,100,stdDP,18467,warm
9,50,parDP,80625.8,cold
9,100,parDP,20068.2,warm
9,50,extDP,3017,cold
9,100,extDP,2956.3,warm
9,50,MILP,170192,cold
9,100,MILP,202373,warm
10,50,stdDP,8585.86,cold
10,100,stdDP,8684.67,warm
10,50,parDP,50659.3,cold
10,100,parDP,4527.39,warm
10,50,extDP,3570.38,cold
10,100,extDP,3761.76,warm
10,50,MILP,102128,cold
10,100,MILP,64696.2,warm
11,50,stdDP,11270.8,cold
11,100,stdDP,6394.78,warm
11,50,parDP,50916.2,cold
11,100,parDP,9105.58,warm
