unit,iter,solver,time_us,phase
0,50,stdDP,85983.7,cold
0,100,stdDP,28041.9,warm
0,50,parDP,59193.1,cold
0,100,parDP,9338.62,warm
0,50,extDP,9295.36,cold
0,100,extDP,10872.2,warm
0,50,MILP,821270,cold
0,100,MILP,493820,warm
1,50,stdDP,41980.8,cold
1,100,stdDP,37550,warm
1,50,parDP,59704.2,cold
1,100,parDP,13123.4,warm
1,50,extDP,6419.22,cold
1,100,extDP,9081.19,warm
1,50,MILP,620073,cold
1,100,MILP,438687,warm
2,50,stdDP,28133.6,cold
2,100,stdDP,14389.8,warm
2,50,parDP,63270,cold
2,100,parDP,9746.32,warm
2,50,extDP,1750.2,cold
2,100,extDP,2427.97,warm
2,50,MILP,545623,cold
2,100,MILP,520218,warm
3,50,stdDP,65537.4,cold
3,100,stdDP,38520.3,warm
3,50,parDP,109900,cold
3,100,parDP,21962.8,warm
3,50,extDP,7434.2,cold
3,100,extDP,8730.84,warm
3,50,MILP,898684,cold
3,100,MILP,1.20742e+06,warm
4,50,stdDP,51568.2,cold
4,100,stdDP,39946.7,warm
4,50,parDP,79714.2,cold
4,100,parDP,20195.7,warm
4,50,extDP,31437.8,cold
4,100,extDP,38863.1,warm
4,50,MILP,1.05392e+06,cold
4,100,MILP,385713,warm
5,50,stdDP,30526.5,cold
5,100,stdDP,22014.7,warm
5,50,parDP,82142.4,cold
5,100,parDP,6933.71,warm
5,50,extDP,1975.58,cold
5,100,extDP,2724.26,warm
5,50,MILP,305998,cold
5,100,MILP,419386,warm
6,50,stdDP,31772.5,cold
6,100,stdDP,13349.7,warm
6,50,parDP,81944.3,cold
6,100,parDP,9805.27,warm
6,50,extDP,1568.05,cold
6,100,extDP,1178.78,warm
6,50,MILP,357020,cold
6,100,MILP,489221,warm
7,50,stdDP,64844.2,cold
7,100,stdDP,37798.9,warm
7,50,parDP,105306,cold
7,100,parDP,13867.7,warm
7,50,extDP,6135.58,cold
7,100,extDP,6680.64,warm
7,50,MILP,1.19565e+06,cold
7,100,MILP,972774,warm
8,50,stdDP,59050.6,cold
8,100,stdDP,41760.2,warm
8,50,parDP,123247,cold
8,100,parDP,11656.5,warm
8,50,extDP,6154.84,cold
8,100,extDP,5922.66,warm
8,50,MILP,653643,cold
8,100,MILP,961874,warm
9,50,stdDP,64871.2,cold
9,100,stdDP,51510.8,warm
9,50,parDP,82480.6,cold
9,100,parDP,14147,warm
9,50,extDP,29687.7,cold
9,100,extDP,30423.5,warm
9,50,MILP,1.23334e+06,cold
9,100,MILP,275926,warm
10,50,stdDP,23788.2,cold
10,100,stdDP,13523.7,warm
10,50,parDP,54477.9,cold
10,100,parDP,8757.48,warm
10,50,extDP,2413.74,cold
10,100,extDP,2719.05,warm
10,50,MILP,595321,cold
10,100,MILP,487598,warm
11,50,stdDP,37505.6,cold
