unit,iter,solver,time_us,phase
0,50,stdDP,904.24,cold
0,100,stdDP,417.404,warm
0,50,parDP,51832,cold
0,100,parDP,2078.83,warm
0,50,extDP,750.684,cold
0,100,extDP,846.867,warm
0,50,MILP,183700,cold
0,100,MILP,122109,warm
1,50,stdDP,530.879,cold
1,100,stdDP,323.215,warm
1,50,parDP,50604,cold
1,100,parDP,346.761,warm
1,50,extDP,851.562,cold
1,100,extDP,908.995,warm
1,50,MILP,139218,cold
1,100,MILP,84980.5,warm
2,50,stdDP,799.689,cold
2,100,stdDP,486.917,warm
2,50,parDP,57834.1,cold
2,100,parDP,526.793,warm
2,50,extDP,320.859,cold
2,100,extDP,205.005,warm
2,50,MILP,69468.5,cold
2,100,MILP,85757.4,warm
3,50,stdDP,450.17,cold
3,100,stdDP,276.078,warm
3,50,parDP,60767.4,cold
3,100,parDP,2856.11,warm
3,50,extDP,715.911,cold
3,100,extDP,790.672,warm
3,50,MILP,154330,cold
3,100,MILP,233590,warm
4,50,stdDP,659.23,cold
4,100,stdDP,464.652,warm
4,50,parDP,67331.3,cold
4,100,parDP,815.557,warm
4,50,extDP,1651.12,cold
4,100,extDP,1372.7,warm
4,50,MILP,49930.8,cold
4,100,MILP,46012.4,warm
5,50,stdDP,714.557,cold
5,100,stdDP,288.711,warm
5,50,parDP,46012.7,cold
5,100,parDP,542.257,warm
5,50,extDP,303.006,cold
5,100,extDP,376.815,warm
5,50,MILP,127241,cold
5,100,MILP,35305.1,warm
6,50,stdDP,783.077,cold
6,100,stdDP,500.385,warm
6,50,parDP,63176.1,cold
6,100,parDP,1214.6,warm
6,50,extDP,192.413,cold
6,100,extDP,197.835,warm
6,50,MILP,86093.3,cold
6,100,MILP,72004.7,warm
7,50,stdDP,487.5,cold
7,100,stdDP,265.622,warm
7,50,parDP,49896.1,cold
7,100,parDP,1048.3,warm
7,50,extDP,549.408,cold
7,100,extDP,597.831,warm
7,50,MILP,176980,cold
7,100,MILP,202557,warm
8,50,stdDP,954.827,cold
8,100,stdDP,569.306,warm
8,50,parDP,45332.3,cold
8,100,parDP,601.924,warm
8,50,extDP,708.709,cold
8,100,extDP,719.383,warm
8,50,MILP,142156,cold
8,100,MILP,213585,warm
9,50,stdDP,450.016,cold
9,100,stdDP,441.015,warm
9,50,parDP,58364.5,cold
9,100,parDP,1192.68,warm
9,50,extDP,1164.1,cold
9,100,extDP,1184.58,warm
9,50,MILP,44978.8,cold
9,100,MILP,46149.2,warm
10,50,stdDP,736.377,cold
10,100,stdDP,490.739,warm
10,50,parDP,59567,cold
10,100,parDP,1043.31,warm
10,50,extDP,194.17,cold
10,100,extDP,242.739,warm
10,50,MILP,126807,cold
10,100,MILP,36704.2,warm
11,50,stdDP,550.669,cold
11,100,stdDP,436.56,warm
11,50,parDP,42352.7,cold
11,100,parDP,1294.96,warm
11,50,extDP,263.934,cold
11,100,extDP,199.083,warm
11,50,MILP,27632.2,cold
11,100,MILP,24843.3,warm
12,50,stdDP,759.08,cold
12,100,stdDP,417.582,warm
12,50,parDP,50492.9,cold
12,100,parDP,371.378,warm
12,50,extDP,194.193,cold
12,100,extDP,195.285,warm
12,50,MILP,81959.6,cold
12,100,MILP,85129,warm
13,50,stdDP,757.057,cold
13,100,stdDP,467.973,warm
13,50,parDP,46045,cold
13,100,parDP,302.046,warm
13,50,extDP,632.21,cold
13,100,extDP,671.665,warm
13,50,MILP,188176,cold
13,100,MILP,222416,warm
14,50,stdDP,782.721,cold
14,100,stdDP,509.978,warm
14,50,parDP,51303.8,cold
14,100,parDP,382.549,warm
14,50,extDP,775.041,cold
14,100,extDP,852.233,warm
14,50,MILP,186924,cold
14,100,MILP,238106,warm
15,50,stdDP,537.842,cold
15,100,stdDP,346.813,warm
15,50,parDP,68789.3,cold
15,100,parDP,1274.8,warm
15,50,extDP,1501.88,cold
15,100,extDP,1494.93,warm
15,50,MILP,84323.1,cold
15,100,MILP,68276.8,warm
16,50,stdDP,548.084,cold
16,100,stdDP,398.797,warm
16,50,parDP,69571.9,cold
16,100,parDP,510.812,warm
16,50,extDP,930.242,cold
16,100,extDP,1029.57,warm
16,50,MILP,197951,cold
16,100,MILP,81611.2,warm
17,50,stdDP,521.834,cold
17,100,stdDP,480.591,warm
17,50,parDP,84179.2,cold
17,100,parDP,1623.31,warm
17,50,extDP,381.316,cold
17,100,extDP,537.466,warm
17,50,MILP,211894,cold
17,100,MILP,209141,warm
18,50,stdDP,761.441,cold
18,100,stdDP,481.274,warm
18,50,parDP,76693.6,cold
18,100,parDP,1532.86,warm
18,50,extDP,199.991,cold
18,100,extDP,2019.74,warm
18,50,MILP,79890.7,cold
18,100,MILP,91711.9,warm
19,50,stdDP,565.786,cold
19,100,stdDP,396.681,warm
19,50,parDP,107228,cold
19,100,parDP,1831.87,warm
19,50,extDP,2614.13,cold
19,100,extDP,1705.35,warm
19,50,MILP,106965,cold
19,100,MILP,91637.2,warm
20,50,stdDP,863.602,cold
20,100,stdDP,503.676,warm
20,50,parDP,60275.9,cold
20,100,parDP,1063.64,warm
20,50,extDP,602.16,cold
20,100,extDP,670.391,warm
20,50,MILP,161591,cold
20,100,MILP,222240,warm
21,50,stdDP,479.53,cold
21,100,stdDP,262.016,warm
21,50,parDP,43301.2,cold
21,100,parDP,602.985,warm
21,50,extDP,356.664,cold
21,100,extDP,290.249,warm
21,50,MILP,93064.3,cold
21,100,MILP,105990,warm
22,50,stdDP,419.132,cold
22,100,stdDP,352.993,warm
22,50,parDP,52347.7,cold
22,100,parDP,3460.19,warm
22,50,extDP,143.528,cold
22,100,extDP,162.731,warm
22,50,MILP,42919.2,cold
22,100,MILP,56963.4,warm
23,50,stdDP,685.218,cold
23,100,stdDP,250.384,warm
23,50,parDP,48960.4,cold
23,100,parDP,318.155,warm
23,50,extDP,181.293,cold
23,100,extDP,224.365,warm
23,50,MILP,54127.7,cold
23,100,MILP,52987.7,warm
24,50,stdDP,882.241,cold
24,100,stdDP,536.384,warm
24,50,parDP,43220.4,cold
24,100,parDP,1633.28,warm
24,50,extDP,330.951,cold
24,100,extDP,392.672,warm
24,50,MILP,45905.3,cold
24,100,MILP,24064,warm
25,50,stdDP,658.148,cold
25,100,stdDP,401.468,warm
25,50,parDP,57235.9,cold
25,100,parDP,702.025,warm
25,50,extDP,833.263,cold
25,100,extDP,1057.37,warm
25,50,MILP,156868,cold
25,100,MILP,103227,warm
26,50,stdDP,696.467,cold
26,100,stdDP,427.648,warm
26,50,parDP,48167,cold
26,100,parDP,1633.26,warm
26,50,extDP,423.873,cold
26,100,extDP,420.194,warm
26,50,MILP,118498,cold
26,100,MILP,165551,warm
27,50,stdDP,827.929,cold
27,100,stdDP,510.569,warm
27,50,parDP,54280.9,cold
27,100,parDP,853.732,warm
27,50,extDP,178.849,cold
27,100,extDP,187.267,warm
27,50,MILP,80404.4,cold
27,100,MILP,75045,warm
28,50,stdDP,607.42,cold
28,100,stdDP,416.814,warm
28,50,parDP,49282.9,cold
28,100,parDP,1109.53,warm
28,50,extDP,783.041,cold
28,100,extDP,845.421,warm
28,50,MILP,171669,cold
28,100,MILP,115306,warm
29,50,stdDP,738.868,cold
29,100,stdDP,450.719,warm
29,50,parDP,41727.5,cold
29,100,parDP,1105.56,warm
29,50,extDP,165.444,cold
29,100,extDP,180.069,warm
29,50,MILP,66153.4,cold
29,100,MILP,70376.8,warm
30,50,stdDP,694.297,cold
30,100,stdDP,459.52,warm
30,50,parDP,54445.2,cold
30,100,parDP,770.937,warm
30,50,extDP,169.595,cold
30,100,extDP,196,warm
30,50,MILP,50223.9,cold
30,100,MILP,46537.1,warm
31,50,stdDP,535.156,cold
31,100,stdDP,307.772,warm
31,50,parDP,43149.5,cold
31,100,parDP,622.867,warm
31,50,extDP,861.354,cold
31,100,extDP,663.328,warm
31,50,MILP,139255,cold
31,100,MILP,55897.6,warm
32,50,stdDP,645.791,cold
32,100,stdDP,281.331,warm
32,50,parDP,45449.2,cold
32,100,parDP,399.554,warm
32,50,extDP,424.274,cold
32,100,extDP,482.204,warm
32,50,MILP,116201,cold
32,100,MILP,133258,warm
33,50,stdDP,630.896,cold
33,100,stdDP,407.803,warm
33,50,parDP,50638.1,cold
33,100,parDP,2299.11,warm
33,50,extDP,1858.74,cold
33,100,extDP,1840.9,warm
33,50,MILP,52108.2,cold
33,100,MILP,44829.5,warm
34,50,stdDP,477.343,cold
34,100,stdDP,214.778,warm
34,50,parDP,45218.3,cold
34,100,parDP,1784.19,warm
34,50,extDP,607.502,cold
34,100,extDP,636.974,warm
34,50,MILP,122684,cold
34,100,MILP,72041.5,warm
35,50,stdDP,587.703,cold
35,100,stdDP,398.935,warm
35,50,parDP,45098.6,cold
35,100,parDP,1230.77,warm
35,50,extDP,666.443,cold
35,100,extDP,618.709,warm
35,50,MILP,120313,cold
35,100,MILP,75243.4,warm
36,50,stdDP,447.637,cold
36,100,stdDP,241.889,warm
36,50,parDP,49608.4,cold
36,100,parDP,1069.53,warm
36,50,extDP,120.216,cold
36,100,extDP,154.714,warm
36,50,MILP,36750.5,cold
36,100,MILP,50786.7,warm
37,50,stdDP,471.725,cold
37,100,stdDP,277.78,warm
37,50,parDP,48680.4,cold
37,100,parDP,3670.64,warm
37,50,extDP,768.823,cold
37,100,extDP,585.349,warm
37,50,MILP,145688,cold
37,100,MILP,116602,warm
38,50,stdDP,617.974,cold
38,100,stdDP,411.401,warm
38,50,parDP,48012.1,cold
38,100,parDP,887.432,warm
38,50,extDP,920.995,cold
38,100,extDP,972.895,warm
38,50,MILP,182302,cold
38,100,MILP,110747,warm
39,50,stdDP,697.68,cold
39,100,stdDP,445.549,warm
39,50,parDP,46278.5,cold
39,100,parDP,1849.25,warm
39,50,extDP,855.365,cold
39,100,extDP,1221.85,warm
39,50,MILP,165528,cold
39,100,MILP,118873,warm
40,50,stdDP,572.147,cold
40,100,stdDP,419.804,warm
40,50,parDP,49319.8,cold
40,100,parDP,1635.71,warm
40,50,extDP,1577.47,cold
40,100,extDP,1639.67,warm
40,50,MILP,60389.1,cold
40,100,MILP,62229.4,warm
41,50,stdDP,760.543,cold
41,100,stdDP,473.781,warm
41,50,parDP,50492.1,cold
41,100,parDP,303.533,warm
41,50,extDP,450.705,cold
41,100,extDP,313.725,warm
41,50,MILP,122173,cold
41,100,MILP,167118,warm
42,50,stdDP,628.483,cold
42,100,stdDP,407.155,warm
42,50,parDP,40886.7,cold
42,100,parDP,1757.34,warm
42,50,extDP,1144,cold
42,100,extDP,1319.28,warm
42,50,MILP,171856,cold
42,100,MILP,63506.6,warm
43,50,stdDP,727.091,cold
43,100,stdDP,416.734,warm
43,50,parDP,55019.6,cold
43,100,parDP,3015.21,warm
43,50,extDP,208.222,cold
43,100,extDP,233.395,warm
43,50,MILP,53862.1,cold
43,100,MILP,54461.2,warm
44,50,stdDP,875.758,cold
44,100,stdDP,512.591,warm
44,50,parDP,45447.2,cold
44,100,parDP,941.189,warm
44,50,extDP,304.677,cold
44,100,extDP,230.681,warm
44,50,MILP,84746.1,cold
44,100,MILP,80712.1,warm
45,50,stdDP,749.868,cold
45,100,stdDP,546.264,warm
45,50,parDP,59725.9,cold
45,100,parDP,1492.62,warm
45,50,extDP,357.159,cold
45,100,extDP,345.88,warm
45,50,MILP,136436,cold
45,100,MILP,45043,warm
46,50,stdDP,716.922,cold
46,100,stdDP,399.626,warm
46,50,parDP,43924.2,cold
46,100,parDP,812.346,warm
46,50,extDP,187.301,cold
46,100,extDP,222.61,warm
46,50,MILP,70562.5,cold
46,100,MILP,69434.6,warm
47,50,stdDP,617.428,cold
47,100,stdDP,396.169,warm
47,50,parDP,51226.2,cold
47,100,parDP,701.527,warm
47,50,extDP,713.869,cold
47,100,extDP,685.123,warm
47,50,MILP,133108,cold
47,100,MILP,67264.9,warm
48,50,stdDP,482.977,cold
48,100,stdDP,312.743,warm
48,50,parDP,56435.4,cold
48,100,parDP,777.619,warm
48,50,extDP,836.416,cold
48,100,extDP,913.675,warm
48,50,MILP,184069,cold
48,100,MILP,113446,warm
49,50,stdDP,805.395,cold
49,100,stdDP,524.772,warm
49,50,parDP,49420.4,cold
49,100,parDP,1224.2,warm
49,50,extDP,828.257,cold
49,100,extDP,889.425,warm
49,50,MILP,179762,cold
49,100,MILP,203789,warm
