unit,iter,solver,time_us,phase
0,50,stdDP,1144.13,cold
0,100,stdDP,332.838,warm
0,50,parDP,42739.5,cold
0,100,parDP,930.923,warm
0,50,extDP,374.513,cold
0,100,extDP,366.729,warm
0,50,MILP,142835,cold
0,100,MILP,66537.3,warm
1,50,stdDP,772.941,cold
1,100,stdDP,519.956,warm
1,50,parDP,55139.9,cold
1,100,parDP,601.532,warm
1,50,extDP,396.799,cold
1,100,extDP,467.714,warm
1,50,MILP,159958,cold
1,100,MILP,170761,warm
2,50,stdDP,396.325,cold
2,100,stdDP,248.149,warm
2,50,parDP,44443.3,cold
2,100,parDP,466.968,warm
2,50,extDP,851.951,cold
2,100,extDP,841.469,warm
2,50,MILP,161653,cold
2,100,MILP,107021,warm
3,50,stdDP,754.51,cold
3,100,stdDP,458.053,warm
3,50,parDP,59746.6,cold
3,100,parDP,993.916,warm
3,50,extDP,176.531,cold
3,100,extDP,181.049,warm
3,50,MILP,71059.8,cold
3,100,MILP,73550.8,warm
4,50,stdDP,797.239,cold
4,100,stdDP,482.728,warm
4,50,parDP,44865.2,cold
4,100,parDP,966.537,warm
4,50,extDP,340.605,cold
4,100,extDP,357.908,warm
4,50,MILP,141352,cold
4,100,MILP,102457,warm
5,50,stdDP,671.603,cold
5,100,stdDP,400.397,warm
5,50,parDP,43889,cold
5,100,parDP,3105.13,warm
5,50,extDP,354.729,cold
5,100,extDP,349.767,warm
5,50,MILP,134605,cold
5,100,MILP,59647.8,warm
6,50,stdDP,773.278,cold
6,100,stdDP,460.358,warm
6,50,parDP,49472,cold
6,100,parDP,3451.94,warm
6,50,extDP,747.387,cold
6,100,extDP,829.561,warm
6,50,MILP,174232,cold
6,100,MILP,300640,warm
7,50,stdDP,489.157,cold
7,100,stdDP,305.331,warm
7,50,parDP,49138,cold
7,100,parDP,1971.32,warm
7,50,extDP,1387.01,cold
7,100,extDP,1352.84,warm
7,50,MILP,72407.6,cold
7,100,MILP,56347.1,warm
8,50,stdDP,550.739,cold
8,100,stdDP,364.821,warm
8,50,parDP,47530.5,cold
8,100,parDP,404.16,warm
8,50,extDP,523.553,cold
8,100,extDP,637.847,warm
8,50,MILP,108447,cold
8,100,MILP,59821.4,warm
9,50,stdDP,495.294,cold
9,100,stdDP,255.837,warm
9,50,parDP,40613.8,cold
9,100,parDP,406.166,warm
9,50,extDP,622.74,cold
9,100,extDP,606.508,warm
9,50,MILP,135069,cold
9,100,MILP,65011.8,warm
10,50,stdDP,307.049,cold
10,100,stdDP,177.646,warm
10,50,parDP,45898.5,cold
10,100,parDP,2882.36,warm
10,50,extDP,830.673,cold
10,100,extDP,883.339,warm
10,50,MILP,56407.5,cold
10,100,MILP,53718.4,warm
11,50,stdDP,699.508,cold
11,100,stdDP,407.355,warm
11,50,parDP,50003.6,cold
11,100,parDP,484.628,warm
11,50,extDP,104.738,cold
11,100,extDP,110.669,warm
11,50,MILP,75773.7,cold
11,100,MILP,64198.9,warm
12,50,stdDP,307.151,cold
12,100,stdDP,177.402,warm
12,50,parDP,54237.4,cold
12,100,parDP,980.561,warm
12,50,extDP,1549.42,cold
12,100,extDP,969.255,warm
12,50,MILP,54005.8,cold
12,100,MILP,66787.8,warm
13,50,stdDP,783.928,cold
13,100,stdDP,301.25,warm
13,50,parDP,42553.9,cold
13,100,parDP,947.307,warm
13,50,extDP,135.48,cold
13,100,extDP,115.725,warm
13,50,MILP,82429.3,cold
13,100,MILP,50597,warm
14,50,stdDP,623.121,cold
14,100,stdDP,250.706,warm
14,50,parDP,48680.1,cold
14,100,parDP,2005.93,warm
14,50,extDP,1729.72,cold
14,100,extDP,1749.02,warm
14,50,MILP,62613.8,cold
14,100,MILP,63936.3,warm
15,50,stdDP,751.981,cold
15,100,stdDP,487.011,warm
15,50,parDP,44905.5,cold
15,100,parDP,895.029,warm
15,50,extDP,483.696,cold
15,100,extDP,531.289,warm
15,50,MILP,139219,cold
15,100,MILP,177711,warm
16,50,stdDP,906.897,cold
16,100,stdDP,583.732,warm
16,50,parDP,63220.6,cold
16,100,parDP,697.167,warm
16,50,extDP,674.81,cold
16,100,extDP,742.547,warm
16,50,MILP,135625,cold
16,100,MILP,143955,warm
17,50,stdDP,717.627,cold
17,100,stdDP,443.202,warm
17,50,parDP,50804.5,cold
17,100,parDP,537.172,warm
17,50,extDP,595.86,cold
17,100,extDP,643.164,warm
17,50,MILP,101613,cold
17,100,MILP,78819.9,warm
18,50,stdDP,451.078,cold
18,100,stdDP,422.765,warm
18,50,parDP,45574.9,cold
18,100,parDP,4284.4,warm
18,50,extDP,411.943,cold
18,100,extDP,352.276,warm
18,50,MILP,163632,cold
18,100,MILP,38276.5,warm
19,50,stdDP,792.783,cold
19,100,stdDP,491.046,warm
19,50,parDP,55414,cold
19,100,parDP,445.96,warm
19,50,extDP,841.602,cold
19,100,extDP,773.482,warm
19,50,MILP,150677,cold
19,100,MILP,189826,warm
20,50,stdDP,676.233,cold
20,100,stdDP,436.676,warm
20,50,parDP,55652.2,cold
20,100,parDP,458.891,warm
20,50,extDP,888.248,cold
20,100,extDP,929.329,warm
20,50,MILP,192447,cold
20,100,MILP,124551,warm
21,50,stdDP,707.24,cold
21,100,stdDP,409.57,warm
21,50,parDP,51209.5,cold
21,100,parDP,1274.35,warm
21,50,extDP,192.586,cold
21,100,extDP,204.65,warm
21,50,MILP,77674.5,cold
21,100,MILP,71923.1,warm
22,50,stdDP,727.978,cold
22,100,stdDP,402.742,warm
22,50,parDP,60330.1,cold
22,100,parDP,1020.36,warm
22,50,extDP,229.886,cold
22,100,extDP,181.654,warm
22,50,MILP,63407.4,cold
22,100,MILP,75203.9,warm
23,50,stdDP,771.608,cold
23,100,stdDP,450.131,warm
23,50,parDP,49334.1,cold
23,100,parDP,2148.97,warm
23,50,extDP,131.689,cold
23,100,extDP,173.436,warm
23,50,MILP,62292.3,cold
23,100,MILP,66105.4,warm
24,50,stdDP,474.735,cold
24,100,stdDP,381.66,warm
24,50,parDP,55621.9,cold
24,100,parDP,1225.98,warm
24,50,extDP,969.75,cold
24,100,extDP,995.876,warm
24,50,MILP,163837,cold
24,100,MILP,124620,warm
25,50,stdDP,761.74,cold
25,100,stdDP,456.113,warm
25,50,parDP,65394.6,cold
25,100,parDP,2951.54,warm
25,50,extDP,187.902,cold
25,100,extDP,191.674,warm
25,50,MILP,51075.8,cold
25,100,MILP,55392.4,warm
26,50,stdDP,410.04,cold
26,100,stdDP,278.376,warm
26,50,parDP,45731.4,cold
26,100,parDP,876.416,warm
26,50,extDP,994.245,cold
26,100,extDP,1034.56,warm
26,50,MILP,178497,cold
26,100,MILP,66773.4,warm
27,50,stdDP,568.635,cold
27,100,stdDP,363.005,warm
27,50,parDP,40219.6,cold
27,100,parDP,1108.55,warm
27,50,extDP,947.272,cold
27,100,extDP,1087.17,warm
27,50,MILP,131722,cold
27,100,MILP,57113.1,warm
28,50,stdDP,506.936,cold
28,100,stdDP,390.406,warm
28,50,parDP,49647.8,cold
28,100,parDP,1063.27,warm
28,50,extDP,196.327,cold
28,100,extDP,196.123,warm
28,50,MILP,67211.2,cold
28,100,MILP,75080.3,warm
29,50,stdDP,721.005,cold
29,100,stdDP,391.987,warm
29,50,parDP,56799.1,cold
29,100,parDP,1246.1,warm
29,50,extDP,157.375,cold
29,100,extDP,221.858,warm
29,50,MILP,73057.3,cold
29,100,MILP,48405,warm
30,50,stdDP,552.79,cold
30,100,stdDP,242.635,warm
30,50,parDP,57646,cold
30,100,parDP,624.459,warm
30,50,extDP,1752.15,cold
30,100,extDP,1874.81,warm
30,50,MILP,61924.4,cold
30,100,MILP,62656.3,warm
31,50,stdDP,710.658,cold
31,100,stdDP,512.512,warm
31,50,parDP,47642.8,cold
31,100,parDP,394.198,warm
31,50,extDP,537.174,cold
31,100,extDP,574.41,warm
31,50,MILP,117106,cold
31,100,MILP,116239,warm
