unit,iter,solver,time_us,phase
0,50,stdDP,752.294,cold
0,100,stdDP,320.897,warm
0,50,parDP,54880.5,cold
0,100,parDP,835.416,warm
0,50,extDP,1345.79,cold
0,100,extDP,1595.99,warm
0,50,MILP,76298.7,cold
0,100,MILP,72660.8,warm
1,50,stdDP,497.845,cold
1,100,stdDP,252.837,warm
1,50,parDP,55720.7,cold
1,100,parDP,1670.7,warm
1,50,extDP,197.124,cold
1,100,extDP,198.632,warm
1,50,MILP,52534.4,cold
1,100,MILP,57284.8,warm
2,50,stdDP,589.366,cold
2,100,stdDP,383.468,warm
2,50,parDP,76177.1,cold
2,100,parDP,1188.7,warm
2,50,extDP,1055.31,cold
2,100,extDP,1086.08,warm
2,50,MILP,209443,cold
2,100,MILP,100975,warm
3,50,stdDP,911.696,cold
3,100,stdDP,638.656,warm
3,50,parDP,54579.3,cold
3,100,parDP,460.438,warm
3,50,extDP,836.913,cold
3,100,extDP,916.418,warm
3,50,MILP,196100,cold
3,100,MILP,484174,warm
4,50,stdDP,694.089,cold
4,100,stdDP,466.218,warm
4,50,parDP,68827.4,cold
4,100,parDP,10296,warm
4,50,extDP,2503.45,cold
4,100,extDP,5650.78,warm
4,50,MILP,162081,cold
4,100,MILP,88080.9,warm
5,50,stdDP,786.699,cold
5,100,stdDP,471.643,warm
5,50,parDP,104975,cold
5,100,parDP,3331.43,warm
5,50,extDP,229.041,cold
5,100,extDP,228.236,warm
5,50,MILP,104402,cold
5,100,MILP,78543.9,warm
6,50,stdDP,799.236,cold
6,100,stdDP,513.278,warm
6,50,parDP,75167.8,cold
6,100,parDP,940.788,warm
6,50,extDP,1432.88,cold
6,100,extDP,2463.41,warm
6,50,MILP,216561,cold
6,100,MILP,77732.6,warm
7,50,stdDP,528.638,cold
7,100,stdDP,344.153,warm
7,50,parDP,79030.7,cold
7,100,parDP,1771.59,warm
7,50,extDP,1617.43,cold
7,100,extDP,2103.15,warm
7,50,MILP,90213.4,cold
7,100,MILP,87262.2,warm
8,50,stdDP,674.419,cold
8,100,stdDP,583.5,warm
8,50,parDP,73413.4,cold
8,100,parDP,1116.49,warm
8,50,extDP,622.046,cold
8,100,extDP,644.103,warm
8,50,MILP,338091,cold
8,100,MILP,475387,warm
9,50,stdDP,1318.98,cold
9,100,stdDP,777.524,warm
9,50,parDP,110071,cold
9,100,parDP,1400.66,warm
9,50,extDP,632.63,cold
9,100,extDP,1593.94,warm
9,50,MILP,208630,cold
9,100,MILP,391581,warm
10,50,stdDP,1376.96,cold
10,100,stdDP,676.129,warm
10,50,parDP,78721.9,cold
10,100,parDP,1227.93,warm
10,50,extDP,386.53,cold
10,100,extDP,455.89,warm
10,50,MILP,103053,cold
10,100,MILP,147890,warm
11,50,stdDP,1329.64,cold
11,100,stdDP,712.044,warm
11,50,parDP,82860.4,cold
11,100,parDP,1140.48,warm
11,50,extDP,1107.6,cold
11,100,extDP,1294.62,warm
11,50,MILP,237932,cold
11,100,MILP,464749,warm
12,50,stdDP,1126.39,cold
12,100,stdDP,630.437,warm
12,50,parDP,60743.1,cold
12,100,parDP,1214.11,warm
12,50,extDP,200.735,cold
12,100,extDP,341.657,warm
12,50,MILP,159590,cold
12,100,MILP,234283,warm
13,50,stdDP,1546.74,cold
13,100,stdDP,1044.32,warm
13,50,parDP,261247,cold
13,100,parDP,1739.17,warm
13,50,extDP,2981.65,cold
13,100,extDP,2707.03,warm
13,50,MILP,632472,cold
13,100,MILP,434570,warm
14,50,stdDP,2569.72,cold
14,100,stdDP,1979.11,warm
14,50,parDP,523750,cold
14,100,parDP,8529.12,warm
14,50,extDP,10467.8,cold
14,100,extDP,3725.97,warm
14,50,MILP,759319,cold
14,100,MILP,306734,warm
15,50,stdDP,1385.37,cold
15,100,stdDP,870.321,warm
15,50,parDP,151836,cold
15,100,parDP,1326.73,warm
15,50,extDP,6358.91,cold
15,100,extDP,7206.49,warm
15,50,MILP,344384,cold
15,100,MILP,126123,warm
16,50,stdDP,1965.46,cold
16,100,stdDP,1238.77,warm
16,50,parDP,116521,cold
16,100,parDP,576.459,warm
16,50,extDP,1955.92,cold
16,100,extDP,2392.65,warm
16,50,MILP,390160,cold
16,100,MILP,413598,warm
17,50,stdDP,1356.96,cold
17,100,stdDP,753.417,warm
17,50,parDP,122669,cold
17,100,parDP,735.55,warm
17,50,extDP,517.611,cold
17,100,extDP,574.071,warm
17,50,MILP,203015,cold
17,100,MILP,303301,warm
18,50,stdDP,1116.44,cold
18,100,stdDP,638.601,warm
18,50,parDP,76021.3,cold
18,100,parDP,1661.09,warm
18,50,extDP,254.465,cold
18,100,extDP,248.907,warm
18,50,MILP,93181.5,cold
18,100,MILP,92856,warm
19,50,stdDP,950.05,cold
19,100,stdDP,506.111,warm
19,50,parDP,82459.2,cold
19,100,parDP,4976.79,warm
19,50,extDP,227.994,cold
19,100,extDP,236.761,warm
19,50,MILP,78924.9,cold
19,100,MILP,87652.6,warm
20,50,stdDP,841.747,cold
20,100,stdDP,571.684,warm
20,50,parDP,63686.3,cold
20,100,parDP,1799.13,warm
20,50,extDP,1050,cold
20,100,extDP,1143.09,warm
20,50,MILP,206032,cold
20,100,MILP,131375,warm
21,50,stdDP,730.289,cold
21,100,stdDP,502.042,warm
21,50,parDP,61854.9,cold
21,100,parDP,1318.35,warm
21,50,extDP,955.521,cold
21,100,extDP,1067.3,warm
21,50,MILP,135413,cold
21,100,MILP,112912,warm
22,50,stdDP,620.079,cold
22,100,stdDP,251.2,warm
22,50,parDP,45082.7,cold
22,100,parDP,426.236,warm
22,50,extDP,114.703,cold
22,100,extDP,125.952,warm
22,50,MILP,60811.7,cold
22,100,MILP,54837.9,warm
23,50,stdDP,909.505,cold
23,100,stdDP,552.14,warm
23,50,parDP,58924.5,cold
23,100,parDP,1373.27,warm
23,50,extDP,307.406,cold
23,100,extDP,358.918,warm
23,50,MILP,104253,cold
23,100,MILP,100447,warm
24,50,stdDP,860.07,cold
24,100,stdDP,506.145,warm
24,50,parDP,47572.6,cold
24,100,parDP,426.791,warm
24,50,extDP,192.185,cold
24,100,extDP,310.235,warm
24,50,MILP,95709.6,cold
24,100,MILP,15242.8,warm
25,50,stdDP,420.188,cold
25,100,stdDP,239.074,warm
25,50,parDP,46314.9,cold
25,100,parDP,1140.98,warm
25,50,extDP,705.917,cold
25,100,extDP,694.671,warm
25,50,MILP,146767,cold
25,100,MILP,65914.1,warm
26,50,stdDP,543.294,cold
26,100,stdDP,368.368,warm
26,50,parDP,40927.9,cold
26,100,parDP,1573.26,warm
26,50,extDP,1533.02,cold
26,100,extDP,1565.9,warm
26,50,MILP,82723.3,cold
26,100,MILP,87864.5,warm
27,50,stdDP,683.169,cold
27,100,stdDP,450.425,warm
27,50,parDP,45651.3,cold
27,100,parDP,2075.04,warm
27,50,extDP,909.142,cold
27,100,extDP,984.597,warm
27,50,MILP,184759,cold
27,100,MILP,107293,warm
28,50,stdDP,691.596,cold
28,100,stdDP,393.363,warm
28,50,parDP,42246,cold
28,100,parDP,1209.9,warm
28,50,extDP,136.849,cold
28,100,extDP,102.273,warm
28,50,MILP,34155.4,cold
28,100,MILP,57570.1,warm
29,50,stdDP,404.076,cold
29,100,stdDP,270.982,warm
29,50,parDP,47153.5,cold
29,100,parDP,3498.83,warm
29,50,extDP,898.771,cold
29,100,extDP,924.899,warm
29,50,MILP,51331.4,cold
29,100,MILP,47947.9,warm
30,50,stdDP,360.565,cold
30,100,stdDP,363.261,warm
30,50,parDP,47024.3,cold
30,100,parDP,696.311,warm
30,50,extDP,641.441,cold
30,100,extDP,668.524,warm
30,50,MILP,141826,cold
30,100,MILP,58009.6,warm
31,50,stdDP,258.392,cold
31,100,stdDP,181.121,warm
31,50,parDP,44927.2,cold
31,100,parDP,3619.87,warm
31,50,extDP,1455.31,cold
31,100,extDP,1489.89,warm
31,50,MILP,78131.9,cold
31,100,MILP,58400.8,warm
32,50,stdDP,756.677,cold
32,100,stdDP,423.451,warm
32,50,parDP,42176.5,cold
32,100,parDP,621.968,warm
32,50,extDP,187.39,cold
32,100,extDP,224.548,warm
32,50,MILP,60890,cold
32,100,MILP,71947.6,warm
33,50,stdDP,663.183,cold
33,100,stdDP,412.853,warm
33,50,parDP,47370.7,cold
33,100,parDP,709.707,warm
33,50,extDP,1078.49,cold
33,100,extDP,1281.52,warm
33,50,MILP,126886,cold
33,100,MILP,53334.8,warm
34,50,stdDP,430.705,cold
34,100,stdDP,196.988,warm
34,50,parDP,42646.9,cold
34,100,parDP,317.278,warm
34,50,extDP,621.405,cold
34,100,extDP,429.741,warm
34,50,MILP,122462,cold
34,100,MILP,74851.7,warm
35,50,stdDP,411.301,cold
35,100,stdDP,261.779,warm
35,50,parDP,36798.4,cold
35,100,parDP,367.327,warm
35,50,extDP,483.408,cold
35,100,extDP,524.351,warm
35,50,MILP,142938,cold
35,100,MILP,171013,warm
36,50,stdDP,745.687,cold
36,100,stdDP,467.928,warm
36,50,parDP,40727,cold
36,100,parDP,1039.36,warm
36,50,extDP,329.41,cold
36,100,extDP,332.853,warm
36,50,MILP,106220,cold
36,100,MILP,26247,warm
37,50,stdDP,834.316,cold
37,100,stdDP,539.523,warm
37,50,parDP,55362.2,cold
37,100,parDP,1078.06,warm
37,50,extDP,328.984,cold
37,100,extDP,373.582,warm
37,50,MILP,113165,cold
37,100,MILP,123797,warm
38,50,stdDP,464.087,cold
38,100,stdDP,240.362,warm
38,50,parDP,45168.5,cold
38,100,parDP,294.217,warm
38,50,extDP,108.597,cold
38,100,extDP,186.405,warm
38,50,MILP,40826.6,cold
38,100,MILP,43601.3,warm
39,50,stdDP,757.697,cold
39,100,stdDP,298.337,warm
39,50,parDP,42485.1,cold
39,100,parDP,434.285,warm
39,50,extDP,363.672,cold
39,100,extDP,483.634,warm
39,50,MILP,78947.6,cold
39,100,MILP,109650,warm
40,50,stdDP,590.091,cold
40,100,stdDP,261.285,warm
40,50,parDP,42728.4,cold
40,100,parDP,667.047,warm
40,50,extDP,268.017,cold
40,100,extDP,339.917,warm
40,50,MILP,98601.2,cold
40,100,MILP,27969.7,warm
41,50,stdDP,1052.96,cold
41,100,stdDP,565.404,warm
41,50,parDP,47106.5,cold
41,100,parDP,1923.44,warm
41,50,extDP,278.835,cold
41,100,extDP,307.771,warm
41,50,MILP,57569.6,cold
41,100,MILP,70034.4,warm
42,50,stdDP,798.588,cold
42,100,stdDP,473.484,warm
42,50,parDP,45725.4,cold
42,100,parDP,607.851,warm
42,50,extDP,527.536,cold
42,100,extDP,518.953,warm
42,50,MILP,110036,cold
42,100,MILP,106282,warm
43,50,stdDP,416.074,cold
43,100,stdDP,250.398,warm
43,50,parDP,44429.9,cold
43,100,parDP,914.202,warm
43,50,extDP,960.735,cold
43,100,extDP,1020.38,warm
43,50,MILP,160586,cold
43,100,MILP,79078.3,warm
44,50,stdDP,466.443,cold
44,100,stdDP,467.478,warm
44,50,parDP,59753.3,cold
44,100,parDP,894.548,warm
44,50,extDP,176.5,cold
44,100,extDP,198.277,warm
44,50,MILP,74452.9,cold
44,100,MILP,54955.2,warm
45,50,stdDP,653.079,cold
45,100,stdDP,452.477,warm
45,50,parDP,43649.4,cold
45,100,parDP,888.286,warm
45,50,extDP,1023.35,cold
45,100,extDP,1134.63,warm
45,50,MILP,183135,cold
45,100,MILP,95896.6,warm
46,50,stdDP,549.714,cold
46,100,stdDP,389.984,warm
46,50,parDP,55737.3,cold
46,100,parDP,864.255,warm
46,50,extDP,178.435,cold
46,100,extDP,189.518,warm
46,50,MILP,91794.6,cold
46,100,MILP,65207.2,warm
47,50,stdDP,754.777,cold
47,100,stdDP,470.296,warm
47,50,parDP,40577.1,cold
47,100,parDP,564.067,warm
47,50,extDP,117.075,cold
47,100,extDP,103.581,warm
47,50,MILP,44593.5,cold
47,100,MILP,47978.9,warm
48,50,stdDP,629.867,cold
48,100,stdDP,272.487,warm
48,50,parDP,43545.3,cold
48,100,parDP,1308.95,warm
48,50,extDP,268.33,cold
48,100,extDP,319.487,warm
48,50,MILP,104402,cold
48,100,MILP,79717.9,warm
49,50,stdDP,727.681,cold
49,100,stdDP,429.965,warm
49,50,parDP,56689.6,cold
49,100,parDP,819.883,warm
49,50,extDP,279.439,cold
49,100,extDP,345.597,warm
49,50,MILP,119308,cold
49,100,MILP,22589.1,warm
