unit,iter,solver,time_us
0,1200,stdDP,391966
0,1200,parDP,238759
0,1200,extDP,44936
0,1200,MILP,20304.6
0,1500,stdDP,440445
0,1500,parDP,184915
0,1500,extDP,25084
0,1500,MILP,21137.6
0,1800,stdDP,398497
0,1800,parDP,193667
0,1800,extDP,30058.8
0,1800,MILP,16347.6
0,2100,stdDP,383220
0,2100,parDP,176095
0,2100,extDP,25944.2
0,2100,MILP,17284.4
0,2400,stdDP,382951
0,2400,parDP,206915
0,2400,extDP,26409.1
0,2400,MILP,18246
0,2700,stdDP,401333
0,2700,parDP,216368
0,2700,extDP,28944.4
0,2700,MILP,19963.8
0,300,stdDP,401993
0,300,parDP,183191
0,300,extDP,24958.4
0,300,MILP,17288.8
0,3000,stdDP,385064
0,3000,parDP,174052
0,3000,extDP,26649.6
0,3000,MILP,16945
0,3300,stdDP,418947
0,3300,parDP,182151
0,3300,extDP,24945.5
0,3300,MILP,16629
0,3600,stdDP,377383
0,3600,parDP,182207
0,3600,extDP,24812.3
0,3600,MILP,17754.2
0,3900,stdDP,375851
0,3900,parDP,207506
0,3900,extDP,24712.8
0,3900,MILP,18250
0,4200,stdDP,386903
0,4200,parDP,202841
0,4200,extDP,23928.7
0,4200,MILP,16378.7
0,4500,stdDP,395735
0,4500,parDP,497710
0,4500,extDP,29862.2
0,4500,MILP,30342.6
0,4800,stdDP,680250
0,4800,parDP,222301
0,4800,extDP,37845.5
0,4800,MILP,19656.7
0,5100,stdDP,486487
0,5100,parDP,194095
0,5100,extDP,27999.9
0,5100,MILP,28751.4
0,5400,stdDP,375550
0,5400,parDP,173872
0,5400,extDP,23683.7
0,5400,MILP,16117.9
0,5700,stdDP,363513
0,5700,parDP,193041
0,5700,extDP,25875.2
0,5700,MILP,16516.1
0,600,stdDP,380602
0,600,parDP,201485
0,600,extDP,29438.7
0,600,MILP,18719.3
0,6000,stdDP,405172
0,6000,parDP,225656
0,6000,extDP,28876.2
0,6000,MILP,17710.7
0,6300,stdDP,386110
0,6300,parDP,178818
0,6300,extDP,25064.9
0,6300,MILP,16119.7
0,6600,stdDP,405564
0,6600,parDP,234348
0,6600,extDP,27333.5
0,6600,MILP,18683.2
0,6900,stdDP,429849
0,6900,parDP,196077
0,6900,extDP,28578.5
0,6900,MILP,20667.4
0,7200,stdDP,402287
0,7200,parDP,200769
0,7200,extDP,26383.6
0,7200,MILP,18850.9
0,7500,stdDP,393556
0,7500,parDP,192988
0,7500,extDP,27913.2
0,7500,MILP,19631.2
0,7800,stdDP,414226
0,7800,parDP,216810
0,7800,extDP,26734.6
0,7800,MILP,18939.4
0,8100,stdDP,474265
0,8100,parDP,206823
0,8100,extDP,29673.5
0,8100,MILP,19855
0,8400,stdDP,492649
0,8400,parDP,217622
0,8400,extDP,28094.8
0,8400,MILP,35576.6
0,8700,stdDP,424541
0,8700,parDP,358010
0,8700,extDP,97011.3
0,8700,MILP,41628.9
0,900,stdDP,1.01729e+06
0,900,parDP,326733
0,900,extDP,31830.3
0,900,MILP,31286.8
0,9000,stdDP,761240
0,9000,parDP,312910
0,9000,extDP,53942.2
0,9000,MILP,24294.9
0,9300,stdDP,419105
0,9300,parDP,184877
0,9300,extDP,24583
0,9300,MILP,16653
0,9600,stdDP,430332
0,9600,parDP,184192
0,9600,extDP,27305.3
0,9600,MILP,19044.2
0,9900,stdDP,392252
0,9900,parDP,201218
0,9900,extDP,23555.6
0,9900,MILP,17467
1,1200,stdDP,455013
1,1200,parDP,213464
1,1200,extDP,36519.6
1,1200,MILP,19040.9
1,1500,stdDP,454631
1,1500,parDP,208463
1,1500,extDP,37704.1
1,1500,MILP,21610.2
1,1800,stdDP,637018
1,1800,parDP,642868
1,1800,extDP,63635.9
1,1800,MILP,32447.7
1,2100,stdDP,1.02932e+06
1,2100,parDP,359294
1,2100,extDP,48436.9
1,2100,MILP,34344.5
1,2400,stdDP,861403
1,2400,parDP,323888
1,2400,extDP,39826.2
1,2400,MILP,23415
1,2700,stdDP,466440
1,2700,parDP,238263
1,2700,extDP,40156.1
1,2700,MILP,20082.9
1,300,stdDP,463284
1,300,parDP,225540
1,300,extDP,39532.6
1,300,MILP,22499
1,3000,stdDP,665425
1,3000,parDP,336344
1,3000,extDP,72226.9
1,3000,MILP,31334.2
1,3300,stdDP,813049
1,3300,parDP,254908
1,3300,extDP,41544.7
1,3300,MILP,22401.1
1,3600,stdDP,470278
1,3600,parDP,248642
1,3600,extDP,40634.1
1,3600,MILP,20393.8
1,3900,stdDP,452775
1,3900,parDP,233236
1,3900,extDP,40959.7
1,3900,MILP,22031.5
1,4200,stdDP,493505
1,4200,parDP,255761
1,4200,extDP,60626.6
1,4200,MILP,22966.7
1,4500,stdDP,503998
1,4500,parDP,250595
1,4500,extDP,40719
1,4500,MILP,73696.2
1,4800,stdDP,465896
1,4800,parDP,225773
1,4800,extDP,41307.3
1,4800,MILP,25295.7
1,5100,stdDP,478576
1,5100,parDP,220994
1,5100,extDP,37696.2
1,5100,MILP,20241.7
1,5400,stdDP,470889
1,5400,parDP,217854
1,5400,extDP,44711.2
1,5400,MILP,20882.4
1,5700,stdDP,464524
1,5700,parDP,208196
1,5700,extDP,37989.2
1,5700,MILP,20240.1
1,600,stdDP,454195
1,600,parDP,207461
1,600,extDP,36491.2
1,600,MILP,20460.5
1,6000,stdDP,448495
1,6000,parDP,213853
1,6000,extDP,36664.8
1,6000,MILP,19450.2
1,6300,stdDP,465954
1,6300,parDP,217945
1,6300,extDP,40801.2
1,6300,MILP,20391.4
1,6600,stdDP,457210
1,6600,parDP,216069
1,6600,extDP,36052.3
1,6600,MILP,18774.3
1,6900,stdDP,464062
1,6900,parDP,208703
1,6900,extDP,36787.1
1,6900,MILP,20870.9
1,7200,stdDP,451653
1,7200,parDP,213724
1,7200,extDP,38060.3
1,7200,MILP,22203.3
1,7500,stdDP,468541
1,7500,parDP,203041
1,7500,extDP,43964.8
1,7500,MILP,22244.3
1,7800,stdDP,500485
1,7800,parDP,219844
1,7800,extDP,37612
1,7800,MILP,18701.9
1,8100,stdDP,494323
1,8100,parDP,226398
1,8100,extDP,40252.8
1,8100,MILP,20608.1
1,8400,stdDP,461240
1,8400,parDP,274003
1,8400,extDP,54975.7
1,8400,MILP,31393.6
1,8700,stdDP,476663
1,8700,parDP,251975
1,8700,extDP,43151.5
1,8700,MILP,20157.9
1,900,stdDP,529040
1,900,parDP,226486
1,900,extDP,41973.3
1,900,MILP,21715.3
1,9000,stdDP,490066
1,9000,parDP,256056
1,9000,extDP,39290.6
1,9000,MILP,20535.2
1,9300,stdDP,482070
1,9300,parDP,218328
1,9300,extDP,37890.4
1,9300,MILP,29054.8
1,9600,stdDP,982039
1,9600,parDP,559835
1,9600,extDP,66441.7
1,9600,MILP,34012.9
1,9900,stdDP,818036
1,9900,parDP,316260
1,9900,extDP,43037.5
1,9900,MILP,19837.1
10,1200,stdDP,490093
10,1200,parDP,243169
10,1200,extDP,9179.06
10,1200,MILP,14097.7
10,1500,stdDP,561698
10,1500,parDP,239593
10,1500,extDP,9748.67
10,1500,MILP,12904.2
10,1800,stdDP,399322
10,1800,parDP,194687
10,1800,extDP,7885.24
10,1800,MILP,14090.3
10,2100,stdDP,335651
10,2100,parDP,185171
