unit,iter,solver,time_us
0,0,stdDP,1.87824e+06
0,0,extDP,4765.68
0,0,MILP,10993.3
0,1600,stdDP,451422
0,1600,extDP,12392.5
0,1600,MILP,10372
0,2400,stdDP,447522
0,2400,extDP,6252.74
0,2400,MILP,13606.4
0,3200,stdDP,456866
0,3200,extDP,5132.39
0,3200,MILP,11205.2
0,4000,stdDP,459847
0,4000,extDP,4793.51
0,4000,MILP,10368.4
0,4800,stdDP,439711
0,4800,extDP,11256.8
0,4800,MILP,10654.3
0,5600,stdDP,448820
0,5600,extDP,5337.93
0,5600,MILP,10516.4
0,6400,stdDP,478981
0,6400,extDP,12955.9
0,6400,MILP,11313.3
0,7200,stdDP,471728
0,7200,extDP,10735.7
0,7200,MILP,11741.3
0,800,stdDP,464961
0,800,extDP,5426.71
0,800,MILP,10506.8
0,8000,stdDP,452795
0,8000,extDP,5377.43
0,8000,MILP,11027.5
0,8800,stdDP,470854
0,8800,extDP,4938.55
0,8800,MILP,11240.4
0,9600,stdDP,481547
0,9600,extDP,11088.2
0,9600,MILP,11992.4
1,0,stdDP,475913
1,0,extDP,16133.7
1,0,MILP,14596.5
1,1600,stdDP,468669
1,1600,extDP,16192.7
1,1600,MILP,14295.1
1,2400,stdDP,463769
1,2400,extDP,16906.2
1,2400,MILP,13258.9
1,3200,stdDP,463805
1,3200,extDP,16016.7
1,3200,MILP,13021.8
1,4000,stdDP,451318
1,4000,extDP,17680.7
1,4000,MILP,13628.9
1,4800,stdDP,492277
1,4800,extDP,16714.2
1,4800,MILP,14084.1
1,5600,stdDP,473803
1,5600,extDP,16342.1
1,5600,MILP,13372.9
1,6400,stdDP,460484
1,6400,extDP,17032.1
1,6400,MILP,14753.6
1,7200,stdDP,467130
1,7200,extDP,16327.1
1,7200,MILP,14066.9
1,800,stdDP,444738
1,800,extDP,16910.3
1,800,MILP,15389.5
1,8000,stdDP,478004
1,8000,extDP,26220.9
1,8000,MILP,14253.4
1,8800,stdDP,510445
1,8800,extDP,25446.3
1,8800,MILP,23687.2
1,9600,stdDP,722446
1,9600,extDP,23115.1
1,9600,MILP,19926.4
10,0,stdDP,709872
10,0,extDP,68735.4
10,0,MILP,23226.7
10,1600,stdDP,632373
10,1600,extDP,83993.9
10,1600,MILP,22204.7
10,2400,stdDP,587995
10,2400,extDP,69159.9
10,2400,MILP,22953.3
10,3200,stdDP,644203
10,3200,extDP,68382.6
10,3200,MILP,21856.3
10,4000,stdDP,667094
10,4000,extDP,71122.3
10,4000,MILP,22440.4
10,4800,stdDP,608843
10,4800,extDP,68241.6
10,4800,MILP,22960.5
10,5600,stdDP,636313
10,5600,extDP,68472.3
10,5600,MILP,22113.3
10,6400,stdDP,611953
10,6400,extDP,71285
10,6400,MILP,22282.1
10,7200,stdDP,591269
10,7200,extDP,70042.5
10,7200,MILP,21791.1
10,800,stdDP,629979
10,800,extDP,67081.2
10,800,MILP,22917.8
10,8000,stdDP,632168
10,8000,extDP,64558.1
