unit,iter,solver,time_us
0,0,stdDP,2.19858e+06
0,0,extDP,6583.52
0,0,MILP,11205.3
0,1600,stdDP,441685
0,1600,extDP,4970.09
0,1600,MILP,10770
0,2400,stdDP,450578
0,2400,extDP,6057.94
0,2400,MILP,11046
0,3200,stdDP,467575
0,3200,extDP,4867.47
0,3200,MILP,11925.9
0,4000,stdDP,472743
0,4000,extDP,5189.77
0,4000,MILP,10399.8
0,4800,stdDP,476733
0,4800,extDP,12325.2
0,4800,MILP,10251.5
0,5600,stdDP,453085
0,5600,extDP,4990.97
0,5600,MILP,10370.6
0,6400,stdDP,428784
0,6400,extDP,5125.7
0,6400,MILP,11491.3
0,7200,stdDP,478998
0,7200,extDP,5670.44
0,7200,MILP,10644.2
0,800,stdDP,430808
0,800,extDP,12272.4
0,800,MILP,11142.4
0,8000,stdDP,482858
0,8000,extDP,5144.39
0,8000,MILP,10174
0,8800,stdDP,468648
0,8800,extDP,4983.86
0,8800,MILP,11205.6
0,9600,stdDP,456277
0,9600,extDP,9284.65
0,9600,MILP,17677.6
1,0,stdDP,487669
1,0,extDP,55474.5
1,0,MILP,17787.2
1,1600,stdDP,483024
1,1600,extDP,25063
1,1600,MILP,15310.9
1,2400,stdDP,457089
1,2400,extDP,24941.3
1,2400,MILP,15863.5
1,3200,stdDP,445672
1,3200,extDP,25034.5
1,3200,MILP,15114.5
1,4000,stdDP,477515
1,4000,extDP,29491.2
1,4000,MILP,16908.8
1,4800,stdDP,475013
1,4800,extDP,28154.2
1,4800,MILP,15491.6
1,5600,stdDP,449171
1,5600,extDP,24899.7
1,5600,MILP,16104.9
1,6400,stdDP,482183
1,6400,extDP,23532.4
1,6400,MILP,15063.8
1,7200,stdDP,480242
1,7200,extDP,24556.2
1,7200,MILP,15445.4
1,800,stdDP,495264
1,800,extDP,24593.3
1,800,MILP,15487.2
1,8000,stdDP,510260
1,8000,extDP,24490.9
1,8000,MILP,16057.8
1,8800,stdDP,470931
1,8800,extDP,23623.1
1,8800,MILP,14851.2
1,9600,stdDP,475690
1,9600,extDP,23433.3
1,9600,MILP,15041.3
10,0,stdDP,478749
10,0,extDP,15728.6
10,0,MILP,14689.5
10,1600,stdDP,478416
10,1600,extDP,16120.7
10,1600,MILP,13440.8
10,2400,stdDP,441526
10,2400,extDP,18016.5
10,2400,MILP,13078.3
10,3200,stdDP,456335
10,3200,extDP,15152.8
10,3200,MILP,12963.5
10,4000,stdDP,460954
10,4000,extDP,15128.4
10,4000,MILP,12877
10,4800,stdDP,476650
10,4800,extDP,16395.2
10,4800,MILP,13170.4
10,5600,stdDP,433717
10,5600,extDP,15989.8
10,5600,MILP,18184.7
10,6400,stdDP,486692
10,6400,extDP,32176.5
10,6400,MILP,13608.6
10,7200,stdDP,450699
10,7200,extDP,15507.1
10,7200,MILP,15791.9
10,800,stdDP,476835
10,800,extDP,31859.6
10,800,MILP,13579
10,8000,stdDP,442857
10,8000,extDP,15147.7
10,8000,MILP,19223.9
10,8800,stdDP,482306
10,8800,extDP,15807.5
10,8800,MILP,13756.2
10,9600,stdDP,447059
10,9600,extDP,15090.5
10,9600,MILP,13819.4
11,0,stdDP,446625
11,0,extDP,2505.14
11,0,MILP,9979.47
11,1600,stdDP,431951
11,1600,extDP,2286.42
11,1600,MILP,9886.76
11,2400,stdDP,429847
11,2400,extDP,2616.83
11,2400,MILP,9079.93
11,3200,stdDP,402775
11,3200,extDP,2334.21
11,3200,MILP,11514.8
11,4000,stdDP,427946
11,4000,extDP,2917.8
11,4000,MILP,9380.22
11,4800,stdDP,464241
11,4800,extDP,2186.75
11,4800,MILP,9040.14
11,5600,stdDP,419126
11,5600,extDP,2160.38
11,5600,MILP,9006.31
11,6400,stdDP,436444
11,6400,extDP,2348.91
11,6400,MILP,9110.27
11,7200,stdDP,424054
11,7200,extDP,2714.3
11,7200,MILP,10421.7
11,800,stdDP,416633
11,800,extDP,2410.18
11,800,MILP,9225.59
11,8000,stdDP,420131
11,8000,extDP,2213.16
11,8000,MILP,9602.53
11,8800,stdDP,435854
11,8800,extDP,2510.68
11,8800,MILP,9295.11
11,9600,stdDP,433673
11,9600,extDP,2136.92
11,9600,MILP,10131.1
12,0,stdDP,503869
12,0,extDP,46238.2
12,0,MILP,17632.6
12,1600,stdDP,485172
12,1600,extDP,47096.7
12,1600,MILP,17798.4
12,2400,stdDP,509134
12,2400,extDP,55169.8
12,2400,MILP,17728.5
12,3200,stdDP,482488
12,3200,extDP,66288.7
12,3200,MILP,19179.2
12,4000,stdDP,499610
12,4000,extDP,48262.1
12,4000,MILP,17993.8
12,4800,stdDP,493827
12,4800,extDP,68219.5
12,4800,MILP,18881.6
12,5600,stdDP,499584
12,5600,extDP,46779.8
12,5600,MILP,18846.7
12,6400,stdDP,505132
12,6400,extDP,46370.6
12,6400,MILP,17896.6
12,7200,stdDP,502617
12,7200,extDP,52198.7
12,7200,MILP,18166.4
12,800,stdDP,492556
12,800,extDP,56356.9
12,800,MILP,18524
12,8000,stdDP,500361
12,8000,extDP,48108.5
12,8000,MILP,17590.9
12,8800,stdDP,510423
12,8800,extDP,52819.6
12,8800,MILP,20284.6
12,9600,stdDP,608434
12,9600,extDP,104178
12,9600,MILP,20656
13,0,stdDP,673939
13,0,extDP,136184
13,0,MILP,23384.3
13,1600,stdDP,667604
13,1600,extDP,69709.3
13,1600,MILP,24304.1
13,2400,stdDP,686660
13,2400,extDP,70254.6
13,2400,MILP,22808.2
13,3200,stdDP,624665
13,3200,extDP,74277.7
13,3200,MILP,21829.5
13,4000,stdDP,647507
13,4000,extDP,68887.7
13,4000,MILP,21287
13,4800,stdDP,631826
13,4800,extDP,67429.2
13,4800,MILP,22703.3
13,5600,stdDP,652141
13,5600,extDP,66241.1
13,5600,MILP,21490
13,6400,stdDP,703686
13,6400,extDP,68775
13,6400,MILP,21386.7
13,7200,stdDP,626206
13,7200,extDP,75825
13,7200,MILP,24470.2
13,800,stdDP,725111
13,800,extDP,76333.5
13,800,MILP,21668.8
13,8000,stdDP,901998
13,8000,extDP,68757.9
13,8000,MILP,21850
13,8800,stdDP,618875
13,8800,extDP,69416.5
13,8800,MILP,21644.1
13,9600,stdDP,642607
13,9600,extDP,67457
13,9600,MILP,20967.3
14,0,stdDP,596480
14,0,extDP,76531.6
14,0,MILP,22121
14,1600,stdDP,639601
14,1600,extDP,75025.9
