unit,iter,solver,time_us
0,0,stdDP,30072.9
0,0,extDP,13771.5
0,0,MILP,6787.29
0,1200,stdDP,37608.9
0,1200,extDP,10397.9
0,1200,MILP,7014.5
0,1600,stdDP,37930.4
0,1600,extDP,11544.6
0,1600,MILP,7049.59
0,2000,stdDP,37652.9
0,2000,extDP,10472.1
0,2000,MILP,6817.15
0,2400,stdDP,37887.2
0,2400,extDP,10687.9
0,2400,MILP,7097.17
0,2800,stdDP,39367
0,2800,extDP,11001.2
0,2800,MILP,4777.24
0,3200,stdDP,33058.7
0,3200,extDP,4587.43
0,3200,MILP,5171.53
0,3600,stdDP,18187.6
0,3600,extDP,4622.04
0,3600,MILP,5142.94
0,400,stdDP,17567.7
0,400,extDP,4677.2
0,400,MILP,5128.34
0,4000,stdDP,37968.1
0,4000,extDP,4456.61
0,4000,MILP,11181.8
0,4400,stdDP,16519
0,4400,extDP,4637.14
0,4400,MILP,5007.97
0,4800,stdDP,16468.8
0,4800,extDP,7096.11
0,4800,MILP,5052.07
0,5200,stdDP,16186.5
0,5200,extDP,7526.27
0,5200,MILP,5102.49
0,5600,stdDP,22538.3
0,5600,extDP,7462.14
0,5600,MILP,4518.56
0,6000,stdDP,27043.8
0,6000,extDP,6783.67
0,6000,MILP,3326.36
0,6400,stdDP,27350.6
0,6400,extDP,4689.81
0,6400,MILP,3737.82
0,6800,stdDP,27865.4
0,6800,extDP,4822.39
0,6800,MILP,5015.05
0,7200,stdDP,18406.9
0,7200,extDP,4540.38
0,7200,MILP,6326.56
0,7600,stdDP,20941.9
0,7600,extDP,4694.33
0,7600,MILP,4966.84
0,800,stdDP,16719.3
0,800,extDP,7317.38
0,800,MILP,5154.37
0,8000,stdDP,16369.3
0,8000,extDP,7709.21
0,8000,MILP,3951.3
0,8400,stdDP,17174.3
0,8400,extDP,7721.44
0,8400,MILP,8101.62
0,8800,stdDP,27922.7
0,8800,extDP,4716.1
0,8800,MILP,3539.91
0,9200,stdDP,25029.2
0,9200,extDP,7644.84
0,9200,MILP,3321.01
0,9600,stdDP,17340.7
0,9600,extDP,7595.26
0,9600,MILP,3501.54
1,0,stdDP,21898.6
1,0,extDP,12109.7
1,0,MILP,4048.72
1,1200,stdDP,29469.6
1,1200,extDP,13620
1,1200,MILP,8168.6
1,1600,stdDP,36165.8
1,1600,extDP,11518.9
1,1600,MILP,9272.75
1,2000,stdDP,57392.3
1,2000,extDP,13903.8
1,2000,MILP,6510.06
1,2400,stdDP,43506.6
1,2400,extDP,10588.8
1,2400,MILP,17431.5
1,2800,stdDP,28352.6
1,2800,extDP,13194.8
1,2800,MILP,5826.06
1,3200,stdDP,43217.5
1,3200,extDP,12346.2
1,3200,MILP,8678.3
1,3600,stdDP,43019.8
1,3600,extDP,13142.9
1,3600,MILP,4955.41
1,400,stdDP,33725
