unit,iter,solver,time_us
0,0,stdDP,600.162
0,0,extDP,228.281
0,0,MILP,783.316
0,1200,stdDP,643.343
0,1200,extDP,315.584
0,1200,MILP,679.816
0,1500,stdDP,298.246
0,1500,extDP,237.587
0,1500,MILP,678.942
0,1800,stdDP,477.932
0,1800,extDP,235.721
0,1800,MILP,967.368
0,2100,stdDP,787.445
0,2100,extDP,361.815
0,2100,MILP,984.915
0,2400,stdDP,686.354
0,2400,extDP,415.018
0,2400,MILP,958.646
0,2700,stdDP,752.031
0,2700,extDP,414.399
0,2700,MILP,972.629
0,300,stdDP,695.049
0,300,extDP,326.497
0,300,MILP,910.52
0,3000,stdDP,452.733
0,3000,extDP,214.494
0,3000,MILP,693.96
0,3300,stdDP,449.78
0,3300,extDP,211.627
0,3300,MILP,741.542
0,3600,stdDP,541.809
0,3600,extDP,245.141
0,3600,MILP,714.158
0,3900,stdDP,524.6
0,3900,extDP,235.714
0,3900,MILP,704.394
0,4200,stdDP,592.141
0,4200,extDP,216.368
0,4200,MILP,948.315
0,4500,stdDP,491.299
0,4500,extDP,249.598
0,4500,MILP,686.873
0,4800,stdDP,481.95
0,4800,extDP,236.615
0,4800,MILP,664.89
0,5100,stdDP,475.721
0,5100,extDP,235.986
0,5100,MILP,691.142
0,5400,stdDP,513.737
0,5400,extDP,253.201
0,5400,MILP,735
0,5700,stdDP,496.859
0,5700,extDP,231.55
0,5700,MILP,696.575
0,600,stdDP,498.1
0,600,extDP,233.918
0,600,MILP,691.834
0,6000,stdDP,505.304
0,6000,extDP,239.711
0,6000,MILP,690.73
0,6300,stdDP,507.209
0,6300,extDP,241.13
0,6300,MILP,678.628
0,6600,stdDP,494.32
0,6600,extDP,231.039
0,6600,MILP,702.757
0,6900,stdDP,504.296
0,6900,extDP,234.489
0,6900,MILP,698.088
0,7200,stdDP,477.699
0,7200,extDP,236.154
0,7200,MILP,673.76
0,7500,stdDP,463.298
0,7500,extDP,240.628
0,7500,MILP,724.792
0,7800,stdDP,521.469
0,7800,extDP,266.373
0,7800,MILP,743.104
0,8100,stdDP,497.333
0,8100,extDP,257.286
0,8100,MILP,741.214
0,8400,stdDP,529.313
0,8400,extDP,280.954
0,8400,MILP,720.04
0,8700,stdDP,505.053
0,8700,extDP,217.339
0,8700,MILP,818.72
0,900,stdDP,472.754
0,900,extDP,229.504
0,900,MILP,731.832
0,9000,stdDP,449.011
0,9000,extDP,176.053
0,9000,MILP,523.979
0,9300,stdDP,519.834
0,9300,extDP,247.167
0,9300,MILP,818.407
0,9600,stdDP,460.998
0,9600,extDP,240.163
0,9600,MILP,718.549
0,9900,stdDP,488.346
0,9900,extDP,250.609
0,9900,MILP,732.13
1,0,stdDP,323.928
1,0,extDP,707.486
1,0,MILP,826.812
1,1200,stdDP,310.972
1,1200,extDP,655.33
1,1200,MILP,842.447
1,1500,stdDP,303.749
1,1500,extDP,659.084
1,1500,MILP,801.123
1,1800,stdDP,282.465
1,1800,extDP,640.899
1,1800,MILP,902.925
1,2100,stdDP,304.583
1,2100,extDP,660.648
1,2100,MILP,810.495
1,2400,stdDP,306.651
1,2400,extDP,734.457
1,2400,MILP,855.994
1,2700,stdDP,337.51
1,2700,extDP,740.912
1,2700,MILP,829.805
1,300,stdDP,296.059
1,300,extDP,642.244
1,300,MILP,835.609
1,3000,stdDP,313.82
1,3000,extDP,667.241
1,3000,MILP,932.762
1,3300,stdDP,318.373
1,3300,extDP,635.208
1,3300,MILP,832.027
1,3600,stdDP,307.238
1,3600,extDP,665.928
1,3600,MILP,810.511
1,3900,stdDP,301.282
1,3900,extDP,620.139
1,3900,MILP,809.944
1,4200,stdDP,298.466
1,4200,extDP,620.31
1,4200,MILP,826.047
1,4500,stdDP,295.606
1,4500,extDP,630.793
1,4500,MILP,821.514
1,4800,stdDP,288.26
1,4800,extDP,627.302
1,4800,MILP,793.601
1,5100,stdDP,288.287
1,5100,extDP,636.945
1,5100,MILP,821.44
1,5400,stdDP,310.387
1,5400,extDP,654.163
1,5400,MILP,823.146
1,5700,stdDP,320.459
1,5700,extDP,722.588
1,5700,MILP,890.103
1,600,stdDP,333.119
1,600,extDP,720.391
1,600,MILP,903.388
1,6000,stdDP,337.283
1,6000,extDP,708.575
1,6000,MILP,933.047
1,6300,stdDP,340.986
1,6300,extDP,715.612
1,6300,MILP,913.456
1,6600,stdDP,332.636
1,6600,extDP,722.094
1,6600,MILP,906.66
1,6900,stdDP,333.747
1,6900,extDP,710.375
1,6900,MILP,919.979
1,7200,stdDP,338.822
1,7200,extDP,730.528
1,7200,MILP,872.733
1,7500,stdDP,323.3
1,7500,extDP,678.371
1,7500,MILP,882.504
1,7800,stdDP,327.087
1,7800,extDP,672.542
1,7800,MILP,876.646
1,8100,stdDP,309.148
1,8100,extDP,697.643
1,8100,MILP,883.751
1,8400,stdDP,324.251
1,8400,extDP,792.852
1,8400,MILP,887.703
1,8700,stdDP,304.786
1,8700,extDP,693.436
1,8700,MILP,881.335
1,900,stdDP,331.974
1,900,extDP,717.741
1,900,MILP,899.756
1,9000,stdDP,317.573
1,9000,extDP,697.991
1,9000,MILP,838.489
1,9300,stdDP,286.547
1,9300,extDP,668.113
1,9300,MILP,918.534
1,9600,stdDP,330.855
1,9600,extDP,698.146
1,9600,MILP,833.395
1,9900,stdDP,295.03
1,9900,extDP,697.939
1,9900,MILP,831.903
10,0,stdDP,383.392
10,0,extDP,531.885
10,0,MILP,811.359
10,1200,stdDP,347.622
10,1200,extDP,501.357
10,1200,MILP,640.967
10,1500,stdDP,341.672
10,1500,extDP,505.126
10,1500,MILP,490.761
10,1800,stdDP,171.633
10,1800,extDP,291.193
10,1800,MILP,564.567
10,2100,stdDP,237.787
10,2100,extDP,452.253
10,2100,MILP,635.26
10,2400,stdDP,179.008
10,2400,extDP,247.333
10,2400,MILP,504.274
10,2700,stdDP,249.883
10,2700,extDP,327.647
10,2700,MILP,804.804
10,300,stdDP,339.913
10,300,extDP,295.959
10,300,MILP,565.545
10,3000,stdDP,171.66
10,3000,extDP,391.842
10,3000,MILP,749.487
10,3300,stdDP,251.003
10,3300,extDP,541.364
10,3300,MILP,845.635
10,3600,stdDP,441.322
10,3600,extDP,631.458
10,3600,MILP,1011.49
10,3900,stdDP,456.184
10,3900,extDP,672.162
10,3900,MILP,1043.15
10,4200,stdDP,476.695
10,4200,extDP,478.694
10,4200,MILP,479.502
10,4500,stdDP,458.058
10,4500,extDP,686.238
10,4500,MILP,995.952
10,4800,stdDP,449.077
10,4800,extDP,663.865
10,4800,MILP,1002.66
10,5100,stdDP,459.321
10,5100,extDP,726
10,5100,MILP,1047.49
10,5400,stdDP,451.997
10,5400,extDP,662.786
10,5400,MILP,1023.1
10,5700,stdDP,474.736
10,5700,extDP,738.689
10,5700,MILP,1058.26
10,600,stdDP,433.478
10,600,extDP,625.8
10,600,MILP,1036.87
10,6000,stdDP,445.657
10,6000,extDP,679.06
10,6000,MILP,1020.6
10,6300,stdDP,446.242
10,6300,extDP,696.113
10,6300,MILP,1031.8
10,6600,stdDP,447.367
10,6600,extDP,698.051
10,6600,MILP,1068.05
10,6900,stdDP,458.624
10,6900,extDP,630.125
10,6900,MILP,1033.41
10,7200,stdDP,462.483
10,7200,extDP,705.377
10,7200,MILP,1012.34
10,7500,stdDP,458.544
10,7500,extDP,693.642
10,7500,MILP,1058.16
10,7800,stdDP,472.63
10,7800,extDP,657.673
10,7800,MILP,1034.86
10,8100,stdDP,469.524
10,8100,extDP,691.341
10,8100,MILP,1095.51
10,8400,stdDP,443.203
10,8400,extDP,647.092
10,8400,MILP,1043.82
10,8700,stdDP,469.707
10,8700,extDP,717.493
10,8700,MILP,1043.1
10,900,stdDP,468.411
10,900,extDP,671.235
10,900,MILP,1059.57
10,9000,stdDP,460.941
10,9000,extDP,691.242
10,9000,MILP,1029.93
10,9300,stdDP,544.696
10,9300,extDP,686.443
10,9300,MILP,1000.02
10,9600,stdDP,450.902
10,9600,extDP,744.09
10,9600,MILP,1044.83
10,9900,stdDP,478.948
10,9900,extDP,739.379
10,9900,MILP,981.982
11,0,stdDP,509.612
11,0,extDP,152.903
11,0,MILP,813.823
