unit,iter,solver,time_us
0,1200,stdDP,319219
0,1200,parDP,168801
0,1200,extDP,5470.2
0,1200,MILP,10828.4
0,1500,stdDP,313947
0,1500,parDP,175490
0,1500,extDP,5376.19
0,1500,MILP,10768.9
0,1800,stdDP,318432
0,1800,parDP,172030
0,1800,extDP,6378.43
0,1800,MILP,18606.2
0,2100,stdDP,313239
0,2100,parDP,162745
0,2100,extDP,5513.68
0,2100,MILP,10492.1
0,2400,stdDP,313235
0,2400,parDP,163823
0,2400,extDP,5412.76
0,2400,MILP,10732.3
0,2700,stdDP,316998
0,2700,parDP,162362
0,2700,extDP,5529.84
0,2700,MILP,11182
0,300,stdDP,316493
0,300,parDP,162699
0,300,extDP,5264.05
0,300,MILP,11259.7
0,3000,stdDP,321409
0,3000,parDP,161552
0,3000,extDP,5390.05
0,3000,MILP,10804.8
0,3300,stdDP,315971
0,3300,parDP,161363
0,3300,extDP,5747.27
0,3300,MILP,11078
0,3600,stdDP,315245
0,3600,parDP,163706
0,3600,extDP,5824.93
0,3600,MILP,10621.8
0,3900,stdDP,313666
0,3900,parDP,163083
0,3900,extDP,6004.26
0,3900,MILP,10354.6
0,4200,stdDP,313223
0,4200,parDP,162473
0,4200,extDP,5437.12
0,4200,MILP,12744.1
0,4500,stdDP,314968
0,4500,parDP,162093
0,4500,extDP,5600.16
0,4500,MILP,11181.8
0,4800,stdDP,313870
0,4800,parDP,164076
0,4800,extDP,5599.35
0,4800,MILP,11252.8
0,5100,stdDP,317776
0,5100,parDP,162903
0,5100,extDP,5454.68
0,5100,MILP,10863.8
0,5400,stdDP,314914
0,5400,parDP,161597
0,5400,extDP,5220.53
0,5400,MILP,11105.6
0,5700,stdDP,314726
0,5700,parDP,162103
0,5700,extDP,5614.25
0,5700,MILP,11143.5
0,600,stdDP,314942
0,600,parDP,161655
0,600,extDP,5432.17
0,600,MILP,11032.3
0,6000,stdDP,315748
0,6000,parDP,162321
0,6000,extDP,5284.58
0,6000,MILP,11477.5
0,6300,stdDP,316136
0,6300,parDP,161549
0,6300,extDP,5285.69
0,6300,MILP,11156.2
0,6600,stdDP,315561
0,6600,parDP,164630
0,6600,extDP,5652.68
0,6600,MILP,10368.3
0,6900,stdDP,314657
0,6900,parDP,162063
0,6900,extDP,6069.57
0,6900,MILP,10146.5
0,7200,stdDP,312477
0,7200,parDP,162906
0,7200,extDP,5933.61
0,7200,MILP,10916
0,7500,stdDP,315783
0,7500,parDP,162298
0,7500,extDP,5507.45
0,7500,MILP,11277
0,7800,stdDP,316688
0,7800,parDP,161642
0,7800,extDP,5379.83
0,7800,MILP,10994.6
0,8100,stdDP,316166
0,8100,parDP,163450
0,8100,extDP,5748.31
0,8100,MILP,10444.2
0,8400,stdDP,315215
0,8400,parDP,164286
0,8400,extDP,5542.29
0,8400,MILP,10935
0,8700,stdDP,315355
0,8700,parDP,163368
0,8700,extDP,5593.68
0,8700,MILP,10866.9
0,900,stdDP,314731
0,900,parDP,161422
0,900,extDP,5607.69
0,900,MILP,10995.2
0,9000,stdDP,311123
0,9000,parDP,165579
0,9000,extDP,5508.54
0,9000,MILP,11145.4
0,9300,stdDP,314712
0,9300,parDP,161517
0,9300,extDP,5312.63
0,9300,MILP,10697.6
0,9600,stdDP,314622
0,9600,parDP,162220
0,9600,extDP,11488.9
0,9600,MILP,10941.8
0,9900,stdDP,316517
0,9900,parDP,161930
0,9900,extDP,5928.99
0,9900,MILP,10137.2
1,1200,stdDP,341912
1,1200,parDP,168773
1,1200,extDP,17086.2
1,1200,MILP,13918.2
1,1500,stdDP,342796
1,1500,parDP,168779
1,1500,extDP,15812.8
1,1500,MILP,14182
1,1800,stdDP,343745
1,1800,parDP,169360
1,1800,extDP,16039.8
1,1800,MILP,14064.9
1,2100,stdDP,343586
1,2100,parDP,169262
1,2100,extDP,16421.9
1,2100,MILP,14110.8
1,2400,stdDP,348606
1,2400,parDP,167847
1,2400,extDP,15996.1
1,2400,MILP,13717.9
1,2700,stdDP,348838
1,2700,parDP,179417
1,2700,extDP,15836.7
1,2700,MILP,13848.6
1,300,stdDP,344010
1,300,parDP,169349
1,300,extDP,15702.7
1,300,MILP,13853
1,3000,stdDP,345198
1,3000,parDP,169945
1,3000,extDP,15604.9
1,3000,MILP,13272.8
1,3300,stdDP,343124
1,3300,parDP,169669
1,3300,extDP,17051.8
1,3300,MILP,13686
1,3600,stdDP,346656
1,3600,parDP,170443
1,3600,extDP,17202.5
1,3600,MILP,13346.7
1,3900,stdDP,348110
1,3900,parDP,171282
1,3900,extDP,16719.4
1,3900,MILP,14031.9
1,4200,stdDP,348043
1,4200,parDP,169372
1,4200,extDP,16028.7
1,4200,MILP,13631.4
1,4500,stdDP,344352
1,4500,parDP,169273
1,4500,extDP,15849.5
1,4500,MILP,13951.3
1,4800,stdDP,346230
1,4800,parDP,171224
1,4800,extDP,17106.7
1,4800,MILP,15487.1
1,5100,stdDP,345393
1,5100,parDP,170433
1,5100,extDP,16503.9
1,5100,MILP,14148.7
1,5400,stdDP,343950
1,5400,parDP,170560
1,5400,extDP,16144.6
1,5400,MILP,13702.9
1,5700,stdDP,345344
1,5700,parDP,171312
1,5700,extDP,15645.3
1,5700,MILP,14303.7
1,600,stdDP,346096
1,600,parDP,171923
1,600,extDP,16574.9
1,600,MILP,13833
1,6000,stdDP,344778
1,6000,parDP,169580
1,6000,extDP,15689.3
1,6000,MILP,13257.8
1,6300,stdDP,344429
1,6300,parDP,170188
1,6300,extDP,17397.8
1,6300,MILP,13276.3
1,6600,stdDP,345110
1,6600,parDP,169522
1,6600,extDP,17259
1,6600,MILP,13894
1,6900,stdDP,349513
1,6900,parDP,172900
1,6900,extDP,16322.3
1,6900,MILP,14308.3
1,7200,stdDP,345338
1,7200,parDP,168982
1,7200,extDP,15896.3
1,7200,MILP,13927.9
1,7500,stdDP,342338
1,7500,parDP,170979
1,7500,extDP,16375.9
1,7500,MILP,14032.2
1,7800,stdDP,342238
1,7800,parDP,168138
1,7800,extDP,15737.7
1,7800,MILP,14489.6
1,8100,stdDP,345051
1,8100,parDP,170139
1,8100,extDP,15706.1
1,8100,MILP,14778.6
1,8400,stdDP,345794
1,8400,parDP,170819
1,8400,extDP,15768.6
1,8400,MILP,14276
1,8700,stdDP,344665
1,8700,parDP,168877
1,8700,extDP,16200.9
1,8700,MILP,14240.9
1,900,stdDP,340940
1,900,parDP,169807
1,900,extDP,15913.2
1,900,MILP,13224.1
1,9000,stdDP,344670
1,9000,parDP,169261
1,9000,extDP,17206.8
1,9000,MILP,13557.3
1,9300,stdDP,351502
1,9300,parDP,169504
1,9300,extDP,17968.4
1,9300,MILP,13553.3
1,9600,stdDP,346490
1,9600,parDP,168717
1,9600,extDP,16960.7
1,9600,MILP,13885.3
1,9900,stdDP,346595
1,9900,parDP,169548
1,9900,extDP,16069
1,9900,MILP,13805
10,1200,stdDP,647842
10,1200,parDP,262111
10,1200,extDP,64869.4
10,1200,MILP,22463.3
10,1500,stdDP,653005
10,1500,parDP,266122
10,1500,extDP,65017
10,1500,MILP,22720.3
10,1800,stdDP,647530
10,1800,parDP,265763
10,1800,extDP,63401.7
10,1800,MILP,22625.6
10,2100,stdDP,650933
10,2100,parDP,263545
10,2100,extDP,62785.8
10,2100,MILP,22491.2
10,2400,stdDP,651757
10,2400,parDP,264707
10,2400,extDP,64772.9
10,2400,MILP,23218
10,2700,stdDP,654160
10,2700,parDP,262548
10,2700,extDP,65666.8
10,2700,MILP,23212
10,300,stdDP,652967
10,300,parDP,267531
10,300,extDP,62931.9
10,300,MILP,23001.4
10,3000,stdDP,647962
10,3000,parDP,264179
10,3000,extDP,65387.1
10,3000,MILP,22456.8
10,3300,stdDP,637341
10,3300,parDP,260630
10,3300,extDP,65077.2
